Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@WanderAndres90	El doctor Fauci es el experto más destacado que debemos escuchar ahora que los Estados Unidos se han convertido en el foco de la pandemia global del COVID-19. Donald Trump solo habla para beneficiar su reelección, por su beneficio personal, y las finanzas de su campaña.	2020-04-26 15:18:47	es		0.0	0.0		Andrés	🇨🇴 | Political Science @Uniandes | World Traveler 🌎 | Art 🖼 | Nature 🌿 | Tulips 🌷| Senderism 🏔 | Architecture 🏛 | Politics 🇪🇺🇺🇸| Sustainability 🌳|	402.0	31.0	313.0	86.0	0.0	False		
@AlbertoRodNews	Reino Unido llega a los 20.732 muertos por COVID-19, tras sumar otros 413 https://t.co/h1qZHZYbPd	2020-04-26 15:18:45	es		0.0	0.0		AlbertoRodNews	"RT's are not endorsements. - Instagram: @AlbertoRodNews
Contáctanos: arodriguez@albertonews.com"	130330.0	4918.0	20714.0	493080.0	1954.0	True		
@anaisdeboricon	"Ahora el régimen comunista chino hace lo propio (Covid-19)
¿Por qué no se condena el comunismo igual como se hace con el nazismo? ¿Por qué se romantiza un sistema político que sigue matando gente?. Razón tenía Churchill.
El único comunista bueno es el comunista muerto #Chernobyl https://t.co/oEv0hW3LQG"	2020-04-26 15:18:45	es		0.0	0.0		Anaís De Boricón	"•Periodista•
'¿Cómo saber quién es comunista? Es alguien que lee a Marx y Lenin ¿Y cómo dice quién es anticomunista? Es alguien que entiende a Marx y Lenin'"	10644.0	808.0	407.0	671.0	5.0	False		
@EstrellaOnline	"#España permite la primera salida de niños menores de 14 años a las calles en pleno confinamiento por COVID-19. Las salidas son por una hora al día y acompañados por un adulto.

España acumula mayores pacientes recuperados que nuevos casos por tercer día consecutivo. #COVID19 https://t.co/cG7nPxy4uA"	2020-04-26 15:18:41	es		0.0	0.0		La Estrella | Panamá	Bienvenidos a la cuenta del periódico más antiguo de América Central. Encuéntranos https://t.co/BfGqQU492Y…  https://t.co/UF64fIaLCf	308642.0	822.0	425.0	241223.0	1087.0	True		
@TdeTe2020	Por el #Covid_19 todo es #Tiendaonline. Ropa,zapatos, restaurantes,juguetes,etc. El que no tenia online ahora lo tiene y eso es👏🏽👏🏽👍🏽 Hasta el psicólogo es online! 😊 Yo vengo a ofrecerles mi tienda online. No dejes a mamá sin regalo en su mes. Entra aquí! https://t.co/zLkMMky1JH	2020-04-26 15:18:40	es		0.0	0.0		TdeTé™️2👁2👁	y serás llamado reparador de portillos, restaurador de calzadas para habitar. Isaías 58:12 👸🏽	8711.0	10545.0	640.0	671.0	4.0	False		
@MABBSOLLER	"El mercado de productos médicos de China es el ""salvaje Oeste"" debido al covid-19. Material defectuoso, en España hay fábricas produciendo material sanitario? Alguien se está aprovechando con tanta importación de material? Empresas interesadas en producir? https://t.co/xjEO8vleja"	2020-04-26 15:18:40	es	ES	0.0	0.0		artsoller.com mabb	artista de Sóller Mallorca, estudios artes plásticas con Joan Vich Tugores y Xim Torrens Lladó en Palma Mallorca. he trabajado en diario Ultima Hora (infografo)	1631.0	79.0	354.0	142.0	5.0	False		
@asulegalesLR	El Consejo Superior de la Judicatura anunció una prorroga a la suspensión de términos judiciales a partir de este lunes 27 de abril hasta el próximo 10 de mayo de 2020, como una medida ante emergencia del covid-19. https://t.co/zRfHJo6sYe	2020-04-26 15:18:40	es		0.0	0.0		Asuntos Legales		14560.0	0.0	2.0	8782.0	53.0	False		
@NatPeiro	⁦@CaritasAlcala⁩ cuida durante el confinamiento a 13 #PersonasSinHogar en la crisis del #Covid_19 . Conocemos su trabajo y cómo pasan el día, gracias a todos los que hacéis posible el trabajo de ⁦@_CARITAS⁩ https://t.co/qj4in8Z1T8	2020-04-26 15:18:40	es		0.0	0.0		Natalia Peiro	Secretaria General @_CARITAS. Sí que hay Derechos	360.0	299.0	224.0	743.0	12.0	False		
