Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@corpcomojeda	Capacita IMSS a 116 mil trabajadores en temas de COVID-19 https://t.co/G2nKZ5QLyl https://t.co/Lwuv6WitZs	2020-04-13 20:05:59	es		0.0	0.0		ccojeda	Agencia de Información, Producción y Promoción	86621.0	399.0	1195.0	3153.0	24.0	False		
@DanielGarnica1	Verdad que si le gusta la política y verdad que también se burla, de quien padece la enfermedad del covid-19 @EugenioDerbez @Televisa_Prensa https://t.co/h8MVSDIttM	2020-04-13 20:05:58	es		0.0	0.0		DANIEL GARNICA	SOLO CREO EN UN DIOS EN EL GRAN YO SOY JEHOVA DE LOS EJÉRCITOS AMEN	13493.0	14635.0	778.0	104.0	1.0	False		
@MGPS2007	"Gobierno y Hospitales privados firman convenio para evitar saturación ante emergencia del Covid-19 // Government and private hospitals sign agreement to avoid saturation due to Covid-19 emergency.
https://t.co/29Nh1qYCn6"	2020-04-13 20:05:58	es		0.0	0.0		MGPS | Müggenburg Gorches y Peñalosa, S.C.	Pasión Por la Excelencia	3602.0	110.0	22.0	165.0	48.0	False		
@Salvador_loo	@QueretaroAldia Leí hace poco a un periodista que hizo un estudio  científico y dice que el covid-19, es  una mutación del vih con la gripe, como medio de contagio.	2020-04-13 20:05:58	es		0.0	0.0	@QueretaroAldia	salvador lopez	funcionario publico	1035.0	37.0	223.0	17.0	0.0	False		
@Zacatelcoradio	"Refuerza SESA Acciones de Difusión para Prevenir COVID-19

La Secretaría de Salud (SESA) refuerza las acciones de difusión entre la población para contener la propagación de Covid-19 en Tlaxcala.

👉 https://t.co/47aRiVnKK9 https://t.co/yXDFCXOTlS"	2020-04-13 20:05:58	es		0.0	0.0		Zacatelcoradio	Emisora De Radio Por Internet y Periódico Digital	28969.0	226.0	830.0	715.0	4.0	False		
@DanielV45795672	@OrsiYamandu Eres una persona derecha y honesta y Yamandú, nunca entenderas a los mentirosos!! Ellos gobiernan para su clase, les preocupa el arroz y la soja... Los mas de 180 muertos por por el Covid-19, no te lo van a decir, los mas de 500 en cuarentena bajo sospecha tampoco.	2020-04-13 20:05:57	es		0.0	0.0	@OrsiYamandu	Daniel Vallejo	solidaridad, compromiso, entrega	109.0	453.0	227.0	39.0	0.0	False		
@FunreviOficial	"#Atención 🚨 Ante cualquier caso sospechoso de COVID-19 en el estado Sucre, el Gobierno Regional coloca a disposición del público en general el número +58-416.7846181 para sus reportes y así evitar posibles contagios.

#SucrePotencia 
#AbrilDeVictoriaPopular https://t.co/YxbbQuj08K"	2020-04-13 20:05:57	es		0.0	0.0		Funrevi	"Cuenta oficial de la Fundación Regional para la Vivienda del estado Sucre. Garantizando techos dignos junto al gobernador @EdwinRojasM
IG: funrevi_sucre"	985.0	889.0	32.0	20.0	0.0	False		
@BNoticiasMx	"@lopezobrador_ firma convenio con hospitales privados para reforzar capacidades en epidemia de COVID-19
https://t.co/QSIHUq6rJh https://t.co/bY062scYjH"	2020-04-13 20:05:54	es		0.0	0.0	@lopezobrador_	Buenas Noticias		44051.0	3.0	16.0	168.0	1.0	False		
@crisitodbv	"@DespegarMx Van más de 4 meses a la espera de que @Despegar me haga la devolución de un vuelo a Shanghai China. Estamos en #Abril y aún no hacen la devolución de un vuelo que me cancelaron en #Enero.
Es una estafa por donde se vea, nadie contesta. Despegar dejó de existir. #Covid_19"	2020-04-13 20:05:52	es	EC	0.0	0.0	@DespegarMx	Cristian Bastidas 💙	Negocios, vino, chocolate, viajes, cafe... Liguista #TodoporLiga	4387.0	3079.0	215.0	1011.0	13.0	False		
