Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@AlcaldiaSochaB	"#QuédateEnCasa
📣DECRETO No. 050 de 2020 (Mayo 31 de 2020)
Nuevas medidas que regirán en nuestro municipio a partir del primero de junio, de acuerdo a los lineamientos y a las directrices de orden nacional, frente a la mitigación y prevención del COVID-19. https://t.co/lPy0TqdO3A https://t.co/GiDJGEwHT8"	2020-06-01 01:37:01	es		0.0	0.0		Alcaldia Socha Boyacá	Socha es un municipio colombiano, capital de la provincia de Valderrama en el departamento de Boyacá. Se encuentra a 117 km de Tunja, la capital del depto.	66.0	0.0	37.0	138.0	0.0	False		
@Nuvia_Mayorga	"En Hidalgo se reportan 1,710 casos confirmados y 304 defunciones por #COVID_19.

Se analizan casos sospechosos (385) en diferentes municipios del Estado.

De acuerdo a la información de @DGEMexico. https://t.co/aixV2i7jwm"	2020-06-01 01:37:01	es		0.0	0.0		Nuvia Mayorga	Madre de familia comprometida con servir a México y a #Hidalgo. Senadora de la República.	15683.0	6498.0	737.0	65837.0	261.0	False		
@tctelevision	"El alcalde del cantón Santa Ana, Ramón Mieles, falleció este domingo en el Hospital de Especialidades de Portoviejo donde estuvo internado cerca de 18 días con un cuadro de sospecha de Covid-19.
-
Detalles: ⬇ https://t.co/dqpY4vpEAm"	2020-06-01 01:37:00	es		0.0	0.0		TC Televisión	📺📱 Informamos, entretenemos y educamos. ¡50 años en familia 💛💙❤️!	168739.0	3642.0	1142.0	1337493.0	1591.0	True		
@leorojas1127	Lamentable y aún López quiere mantener a todo el mundo en casa. Fue muy doloroso: restaurante bogotano La Puerta Falsa despidió a empleados y cerró https://t.co/B0aKD0aNXT	2020-06-01 01:36:59	es		0.0	0.0		Leo Rojser	La verdad tiene un precio muy alto. La mentira es regalada.	2962.0	1654.0	180.0	92.0	0.0	False		
@BET0j11	Pensar que veo a mucha relajada ; disfrutando, bailando,tomando como si nada y sin ningún tipo de cuidado. ESTO NO ES UN JUEGO... A la fecha he  perdido 5 familiares entre ellos dos seres muy queridos  por el #Covid_19 y 4 en recuperación.	2020-06-01 01:36:59	es		0.0	0.0		🅱️ET🅾️ 🇪🇨 🇪🇨	Guayaquileño; amante de la familia de la justicia y la igualdad.	14661.0	26404.0	1342.0	617.0	1.0	False		
@Online_SergioJu	Perú supera los 160.000 casos de covid-19, con 8.805 nuevos contagios https://t.co/6ZPXXoLprN	2020-06-01 01:36:58	es		0.0	0.0		sergio aravena Jumper	No sabes porque estás aquí o es probable que sea él azar aquí verás él Mundo a través de mis ojos y sí no puedes verlo lo podrás escuchar	73467.0	4672.0	20.0	26.0	2.0	False		
@AleCanasSegura	Los que sobrevivan/mos a la pandemia tendrán/emos que corroborar caso por caso de + por #Covid 19, si se produjo en personas con enfermedad de base (causa indirecta) o en contagiados ocasionales sanos (causa directa)	2020-06-01 01:36:58	es		0.0	0.0		Alejandro Cañas	Tengo una opinión formada, pero leo argumentos diversos y trato de incorporar ideas nuevas. Abogado #UDP #Derecha #Rechazo	29075.0	7332.0	2374.0	2398.0	9.0	False		
@OscarVallee503	"El #Covid_19
 La tormenta #Amanda

 y ahora

 Un temblor magnitud de 4.8 💔💔

Dios protege a tu pueblo y danos la fuerza para salir adelante amén 🙏 🙏 ❤️"	2020-06-01 01:36:57	es		0.0	0.0		🇸🇻𝓞𝓼𝓬𝓪𝓻𝓲𝓽𝓸 𝓥𝓪𝓵𝓵𝓮 🇸🇻	Orgulloso de ser Salvadoreño 🇸🇻 Agricultor 👨‍🌾 vicepresidente de ADESCO de el caserio en el que hábito, me gusta la música electrónica 🎶	8693.0	156499.0	9125.0	9281.0	3.0	False		
