Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@el_tehuacan	"Refuerzan medidas sanitarias ante fase tres de la contingencia.

Para evitar contagios y propagación de coronavirus, COVID-19 se realizan labores de limpieza y desinfección en todo el Centro de Reinserción Social, brindando un espacio seguro. https://t.co/ofjj4U7rv1 https://t.co/Zy0Zs7j7zO"	2020-05-28 01:09:04	es		0.0	0.0		Diario El Uno de Tehuacán	📻🎙️📷🎥	1694.0	252.0	143.0	54.0	0.0	False		
@nicolelopezzz1	@AbrahamMateo a darle con todo a ESTA CUARENTENA y que llegue a más personas ahora que sabemos que lo beneficios recaudados  van ser para la lucha contra el Covid-19. un temazo❤ https://t.co/b4ZJDIpc7U	2020-05-28 01:09:04	es		0.0	0.0	@AbrahamMateo	nicole	𝙨𝙤𝙨 𝙢𝙞 𝙡𝙪𝙯 𝙚𝙣 𝙢𝙚𝙙𝙞𝙤 𝙙𝙚 𝙩𝙖𝙣𝙩𝙖 𝙤𝙨𝙘𝙪𝙧𝙞𝙙𝙖𝙙 -𝙖𝙢𝙘💡	24789.0	17009.0	138.0	601.0	1.0	False		
@NoticiasTermo	La madrugada de este miércoles nació en perfecto estado de salud el primer bebé de madre positiva a #Covid_19 en el Hospital General de San Luis Río Colorado, informó el Secretario de @ssaludsonora, @Enrique_Clausen https://t.co/pUOU7r3lKF https://t.co/HojlRZdLTZ	2020-05-28 01:09:04	es		0.0	0.0		Termometro en linea	Noticias y artículos de opinión desde el “ombligo“ del mundo: Hermosillo, Sonora, México para que el mundo se entere.. Y bien!!	95262.0	4234.0	7820.0	13325.0	83.0	False		
@CapitalMX_	#LoMásLeído No hay planes de aplicar semáforos regionales por Covid-19 en la ZMVM, dice Sheinbaum https://t.co/6zSSeXLxZH	2020-05-28 01:09:02	es		0.0	0.0		CapitalCDMX	En línea para ejercer el periodismo con rigor para contribuir a la consolidación de la democracia de la #CDMX	213028.0	44425.0	2849.0	27881.0	201.0	False		
@ingdimitriv	"""Afirman RD uno de los países de las Américas con mejor manejo del COVID-19"" https://t.co/ErmWW7LnKr"	2020-05-28 01:09:01	es		0.0	0.0		HERNAN PAREDES	Ingeniero Civil, Master in Business Administration (MBA) y aspirante a emprendedor. Egresado de @intecrd @BarnaBusinessS	41693.0	9645.0	1290.0	3136.0	26.0	False		
@NoticiasABC4	"Refuerzan medidas sanitarias ante fase tres de la contingencia.

Para evitar contagios y propagación de coronavirus, COVID-19 se realizan labores de limpieza y desinfección en todo el Centro de Reinserción Social, brindando un espacio seguro. https://t.co/EDdPxPZbKV https://t.co/4lzsfxnHqu"	2020-05-28 01:09:01	es		0.0	0.0		Noticias ABC	📸🎥🎙️📆📱📰🔊	1043.0	42.0	32.0	24.0	0.0	False		
@lilidiaz8	"@RangelSilva4F @Fundasaludtru En perfecta unión asistiendo a las comunidades trujillanas para detectar posibles caso del Covid-19.

#CuarentenaYProduccion
https://t.co/xgSa9PH0Ia"	2020-05-28 01:09:00	es		0.0	0.0	@RangelSilva4F	lili'	"DREAD MAR I'...TU SIN MI/ REVOLUCIONARIA/MAGALLANERA/ BARCELONISTA/ LIBRANA/ SIMPLEMENTE MUJER/GUERRERA SI PERO ROMANTICA/ #MiHermoso♥ 
#SeamosComoChavez"	356650.0	145212.0	34000.0	37717.0	50.0	False		
@CIC_IPN_OFICIAL	"Simulaciones informáticas para optimizar las medidas sociales frente al #COVID19
https://t.co/mkdLqFoUvS"	2020-05-28 01:09:00	es		0.0	0.0		CIC IPN	El Centro de Investigación en Computación (CIC) es la Unidad Académica de excelencia en Ciencias de la Computación e Ingeniería de Cómputo.	6117.0	2793.0	364.0	2569.0	19.0	False		
