Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@antonioter1952	Bolivia debería empezar a producir todo lo que consume o continuar importando productos del mercado externo. Que política de comercio, es la más aconsejable en estos momentos de crisis producido por el COVID-19	2020-05-07 21:16:55	es		0.0	0.0		antonio terrazas Ch.	Licenciado en Economia, Magister en Desarrollo, Candidato a Doctor en Economia	2034.0	33816.0	1303.0	293.0	0.0	False		
@Joserodolfo_D	#UltimaHora Se confirma el segundo caso positivo de COVID-19 en el departamento de Sucre. El caso se presentó en el municipio de los palmitos y en los próximos minutos el gobernador de sucre hará público el caso. #EnDesarrollo	2020-05-07 21:16:55	es		0.0	0.0		Jose Rodolfo Diaz 📰	"Comunicador Social
Majagual Sucre. 
Director de @NotizonaD

https://t.co/LgHMtX1Tp2



Pamplona Norte de Santander."	1750.0	3876.0	1230.0	288.0	1.0	False		
@MinutoAMinutoC	"#NotaCompleta 
Registra Puebla 909 casos positivos de COVID-19; están graves 76

 Más información 👇🏼👇🏼https://t.co/HipC0xvln5 https://t.co/COu4GRSqr5"	2020-05-07 21:16:54	es		0.0	0.0		Minuto a Minuto Comunicación	Minuto A Minuto Comunicación Plataforma Web Informativa de la Sierra Norte de Puebla	12469.0	121.0	1112.0	3205.0	16.0	False		
@ladylz954	Crematorios y hospitales llenos en días críticos, y cuando México suma 2,507 muertos por COVID-19 https://t.co/pM77pmEggj	2020-05-07 21:16:53	es		0.0	0.0		Lady López	Soy estas desgarraduras que habitan en mis ojos.	157747.0	79398.0	4286.0	4372.0	43.0	False		
@dayanagtz	El calor me agobia 🔥 con eso y con el virus y el encierro me estoy volviendo loca!!! @jsalced1 tú cómo la llevas? #Covid_19	2020-05-07 21:16:53	es		0.0	0.0		Dayana Gutiérrez †	#Psicóloga #CoffeeLover #Cinefila #PizzaBrain IG: dayanagtz ... 🇨🇴🇦🇷🇨🇱	26065.0	12653.0	1100.0	1385.0	28.0	False		
@elmemoflores	"NUEVA YORK DETECTA ""ENFERMEDAD MISTERIOSA"" EN 64 NIÑOS POSIBLEMENTE ASOCIADA CON COVID-19
Los síntomas de la desconocida enfermedad están asocidos con el síndrome del shock tóxico y con la enfermedad de Kawasaki
#GuillermoFlores #Noticias https://t.co/gqAKQYIt6F"	2020-05-07 21:16:52	es		0.0	0.0		Guillermo Flores	Periodista de investigación, economista, con master en Desarrollo Económico. Especializado en investigación sobre corrupción, migración y medio ambiente	24146.0	203.0	1054.0	5563.0	11.0	False		
@Consumel0calMX	"""Ayuda a Ayudar COVID-19"" Es una campaña que busca apoyar a todo el personal de hospitales públicos del Sistema de Salud en México. Mediante despensas de alimentos y mensajes de apoyo. Para donativos y detalles: https://t.co/YCNQILXK8H
#Covid_19 #consumelocal #coronavirus https://t.co/23CXxbeUJa"	2020-05-07 21:16:52	es		0.0	0.0		Consume local	Espacio que promueve el consumo local. Creemos en construir redes de apoyo. Proyecto social sin fines de lucro. ¡Juntos podemos construir el bienestar de todos!	140.0	97.0	149.0	92.0	0.0	False		
@_polosaurio	@antemeridem @gianricab @SharianaApesar De nada sirve tener mascarilla si te estas abrazando y no guardas los 6 pies de distancia. Se lo puedes preguntar a mi papá y mamá que llevan trabajando en las carpas de covid-19 de centro medio todos los días hace meses.	2020-05-07 21:16:51	es		0.0	0.0	@antemeridem	el enemy de los guasíbiri	Nena nunca voy a ser un súper hombre	670.0	1044.0	242.0	17.0	0.0	False		
