Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@miguelangel07	Políticas y proyecciones para América Latina y el Caribe en tiempos del Covid-19 https://t.co/BxBQR3QgiG	2020-04-10 16:57:09	es		0.0	0.0		miguelangel07		1333.0	269.0	313.0	54.0	1.0	False		
@radiosantafentc	Contagiada con COVID-19 violó cuarentena y contagió a tres adultos y dos menores https://t.co/BBKIslxqMo	2020-04-10 16:57:08	es		0.0	0.0		Radio SantaFe	Radio Santa Fe 1070 am. La radio Independiente de Colombia noticias en vivo para Bogotá, Colombia y el mundo.	229267.0	9.0	7729.0	18234.0	469.0	False		
@acvul	@merluchilensis @loretay Esa es la idea lis ferofovsfis de defunción hoy se hacen en base a preexistencias no por COVID 19 ahí está la madre del cordero	2020-04-10 16:57:07	es		0.0	0.0	@merluchilensis	acvu		13896.0	55004.0	719.0	363.0	0.0	False		
@EnSerioNoticias	#EnSerio | En la conversación sostenida entre los presidentes de México, Andrés Manuel López Obrador, y de Estados Unidos, Donald Trump, el primero gestionó la venta de 10 mil ventiladores para atender pacientes graves por contagio de covid-19. https://t.co/O8ENcqGftY	2020-04-10 16:57:07	es		0.0	0.0		En Serio Noticias	En Serio Noticias, pasión por Informar. Con toda la verdad, crece desde la zona centro y el sureste del país a todo México. https://t.co/mAa6F2EUoi	111554.0	2406.0	344.0	12286.0	91.0	False		
@ExtraCaqueta	¡#Porfin buenas noticias en #España! Registra menor la cifra diaria de #muertes por #COVID-19 https://t.co/NMyH7lpPEN	2020-04-10 16:57:07	es		0.0	0.0		Extra Caquetá		201437.0	1.0	266.0	1582.0	106.0	False		
@HSBnoticias	¡#Porfin buenas noticias en #España! Registra menor la cifra diaria de #muertes por #COVID-19 https://t.co/iFegrpZ4v6	2020-04-10 16:57:06	es		0.0	0.0		HSB Noticias	Vea aquí las noticias que no cuentan los medios tradicionales. También le invitamos a participar en nuestra comunidad de Facebook: http://t.co/Nkuj30HFGU	543842.0	321.0	1705.0	27326.0	487.0	False		
@AlertaVR	Balance nacional de COVID-19 Viernes 10 de Abril de 2020.  https://t.co/uscep8L9oq … https://t.co/FtgGBYg6mv	2020-04-10 16:57:05	es		0.0	0.0		Alerta V Región	Comunidad Chile. Compartimos noticias y alertas. Emergencias, Meteorología, Sismología, Ufología, Ciencia y Tecnología. https://t.co/pIOGMNTakX	565538.0	5100.0	449.0	41629.0	286.0	False		
@Vera_Rc	Sentimiento de solidaridad, tan unidos tan iguales las naciones, las ciudades, sintiendo el mismo dolor, el virus no tiene barreras, somos iguales...Hay que volver a la vida diaria, más unidos, más humanos! #QuedateEnCasa #COVID__19	2020-04-10 16:57:05	es		0.0	0.0		Vera	Soy la reina de mi casa..tengo un rey y un principe..trabajadora, honesta y responsable 😷	10660.0	4427.0	1578.0	715.0	5.0	False		
@joeliz36	"Equipo COVID-19  km 11 
Excelente trabajo compañeros.. en Seminario Mayor ""San Jose"" - Seminario Menor ""San Andrés Apostol"" https://t.co/6QEH1LUhQj"	2020-04-10 16:57:04	es	PY	0.0	0.0		Joel Chavez	Normal..	1237.0	133.0	1645.0	558.0	2.0	False	-54.711822	-25.491019
@Quintetero	"@BuduOriginal O una canción que sea tipo ""We are the world"" pero the Covid-19. Así matas todos los pájaros de un solo tiro."	2020-04-10 16:57:04	es		0.0	0.0	@BuduOriginal	Oscar Quintero	"Developer - EE student
The only thing we can control in life is reality."	937.0	1721.0	287.0	92.0	0.0	False		
