Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Formato7oficial	El CAE reporta dos internos de Ceresos contagiados de Covid-19 y un muerto https://t.co/YObUyf6TcE	2020-06-01 17:14:51	es		0.0	0.0		Formato Siete	Información y análisis de la realidad de Veracruz y de México	133127.0	421.0	3413.0	7142.0	79.0	False		
@mcotevergara	@RegCivil_Chile Hola, necesito tener información oficial si con lo del COVID-19 se suspendió la recepción de formularios de posesión efectiva presencial en sus oficinas, o si se está haciendo por alguna modalidad online? Gracias.	2020-06-01 17:14:51	es		0.0	0.0	@RegCivil_Chile	María José Vergara	Egresada de Derecho UdeC, feliz con cada día y fanática de los descuentos a la hora de comprar y de viajar. #SoyDonante	7653.0	3750.0	680.0	416.0	4.0	False		
@tejiendodemo	Este martes estaremos hablando sobre Activismo en medio del Covid-19 junto a @CathyJuvinao y el concejal @javierjuliob desde las 7 PM ¿Te imaginas un #TrabajenVagos en Bolívar? Nos vemos a las 7 PM.📢🔎🎥 https://t.co/bONzjfJ2lk	2020-06-01 17:14:51	es		0.0	0.0		Tejiendo Democracia	"🗳️ | Ciudadanía activa
📝 | Educación 
🔍 | Veeduría
📉 | Cifras
🗞️ | Noticias
•
 #MiCartagena"	4.0	0.0	25.0	14.0	0.0	False		
@CentroCulturalQ	"El Municipio de Quito realiza la aplicación de pruebas PCR al Cuerpo de Bomberos de Quito. Un total de 900 miembros 
 de la institución bomberil participan en el proceso para la detección temprana de posibles casos de COVID-19. #DisciplinaParaVolver https://t.co/4rKXfMAhM2"	2020-06-01 17:14:50	es		0.0	0.0		Centro Cultural Metropolitano	El Centro Cultural Metropolitano es una Institución de servicio cultural, parte de la Secretaría de Cultura del Municipio de Quito (García Moreno y Espejo)	11150.0	507.0	307.0	5144.0	35.0	False		
@JoseRod80061122	COVID-19 en Panamá: 347 casos nuevos, 13,463 acumulados y 336 fallecidos TODO LAS CIFRAS TIENDEN A SUBIR NADA DE BAJAR CUANDO LA EPIDEMIA BAJE LLEVAREMOS CUANTOS MUERTOS  https://t.co/vlzOEHlQjo vía @tvnnoticias	2020-06-01 17:14:50	es		0.0	0.0		Chiri González	OPERADOR DE EQUIPO PESADO	3508.0	1816.0	849.0	178.0	0.0	False		
@adinaiguata423	RECORRIDO Y MONITOREO EN LA ESTACIÓN DE SERVICIO PDV LA COROMOTO, CONSTATANDO SU OPERATIVIDAD Y QUE EN LA MISMA NO HA LLEGADO LA ISTERNA PARA SURTIR COMBUSTIBLE SEGÚN LO ESTIPULADO EN LAS MEDIDAS ESTABLECIDAS POR EJECUTIVO NACIONAL PARA HACER FRENTE A LA PANDEMIA POR COVID- 19 . https://t.co/yyV7wEqY0N	2020-06-01 17:14:50	es		0.0	0.0		ADINAIGUATA423	ÁREA DE DEFENSA INTEGRAL LISTA Y PRESTA PARA LA DEFENSA DE LA NACIÓN	319.0	266.0	220.0	146.0	0.0	False		
@cubacooperavepo	Los colaboradores cubanos día a día en el Despistaje Ampliado y Personalizado, a la familia venezolana, enfrentando la COVID-19. #CubaCoopera #CubaPorLaSalud  #Cuba https://t.co/nGAeCS8Ko0	2020-06-01 17:14:50	es		0.0	0.0		Misión Médica Cubana en Portuguesa	"""Más poderoso que los huracanes es el sentimiento de solidaridad del hombre"" FIDEL
""Nuestro país llevará adelante su política internacionalista sin vacilaciones"	13554.0	9304.0	430.0	1610.0	1.0	False		
@ultimahorapp	"Top 10 COVID-19  12:12 P.M

USA🇺🇸 1.842.883 (106.323 muertes)
Brasil🇧🇷514.992 (29.341)
Rusia🇷🇺 414.878 (4.855)
España🇪🇸 286.509 (27.127)
UK🇬🇧 274.762 (38.489)
Italia🇮🇹233.197 (33.475)
India🇮🇳197.808 (5.603)
Francia🇫🇷188.882 (28.802)
Alemania🇩🇪183.606 (8.610)
Perú🇵🇪164.476 (4.506)"	2020-06-01 17:14:49	es		0.0	0.0		ÚltimaHoraCol	Noticias de última hora de Colombia y el mundo. Síguenos en Instagram: ultimahoracol | Contacto: comercial@ultimahoracol.com RT =/= Opinión.	46327.0	63747.0	296.0	58626.0	838.0	False		
