Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@sanba1	"#L6Nconvidviendo #Covid_19 #conguitoslivesmatter #Orgullo2020
HUEVOS DE PROPAGANDA https://t.co/RKJKg56xmQ"	2020-06-27 21:03:35	es		0.0	0.0		sanba	Aspirante a persona. Para un jubilado la mejor forma de sentirse vivo es LUCHAR	11933.0	220.0	254.0	525.0	8.0	False		
@PoderdelaTarde	El COVID-19 incrementó un 650% en Haití en el último mes, según informe https://t.co/S4STc2sP5f https://t.co/CArH203Pkt	2020-06-27 21:03:33	es		0.0	0.0		El Poder de la Tarde	L a V. 5:00pm a 7:00pm                                                                                                   Teleradioamerica 12 y 45. Studio 88.5	178914.0	309.0	539.0	2030.0	14.0	False		
@Indirec20833135	"Con o sin el Covid-19 ,mantenerse alejado de las personas es siempre una buena idea.

Me han destrozado tanto que ya no se en quién confíar."	2020-06-27 21:03:29	es		0.0	0.0		Indirectas.		60.0	0.0	0.0	11.0	0.0	False		
@Miriam26361605	@Claudiashein @SSC_CDMX @OHarfuch ¿Ni pasó a ver enfermos de Covid 19?	2020-06-27 21:03:27	es		0.0	0.0	@Claudiashein	Miriam	El Arte de la palabra escrita. Unidos por una democracia para evitar el gobierno autoritario de López Obrador	8681.0	925.0	394.0	216.0	0.0	False		
@_gmales	"@_miriku_ Hola Adrián. Crees que en Covid-19 hay que evitar hablar de causas? Puedes extenderte? Un saludo!
https://t.co/Vbutv8pHgR"	2020-06-27 21:03:26	es		0.0	0.0	@_miriku_	Gonzalo Martínez-Alés	Psychiatrist and epidemiologist. Currently @ColumbiaMSPH. Formerly @UAM_Medicina and @umichsph. Tweets and opinions my own.	199.0	458.0	253.0	122.0	0.0	False		
@DLVera95	El hisopados de Covid-19 realizado al ministro de Defensa Javier García dio NEGATIVO. https://t.co/Hxi4Bk8uFU	2020-06-27 21:03:21	es		0.0	0.0		Leonel Vera	Locutor Comercial. Periodista de: Radio Monte Carlo 930 AM y Oriental 770AM. -Mi opinión no involucra a los medios que represento-	16765.0	665.0	3339.0	1239.0	4.0	False		
@APASCIDE	"Hoy es el Día Internacional de las Personas con Sordoceguera. En el enlace compartimos el manifiesto del que destacamos que “el COVID-19 no detiene a las personas Sordociegas”. También más fotos de nuestra celebración. 

https://t.co/Lgdv7oFKDT

#sordociegos https://t.co/JjsI2tmyra"	2020-06-27 21:03:16	es		0.0	0.0		APASCIDE	Asociación Española de Familias de Personas con Sordoceguera. Somos una ONG que ofrece a quien no ve ni oye la oportunidad de alcanzar una vida feliz y plena.	1680.0	406.0	50.0	1494.0	57.0	False		
@AnaMergarejo	#JovenClubCuba #SanctiSpíritus la computadora de la familia seguros en la recuperación Post Covid - 19 #SonosCuba #Revolución #CubaPorLaSalud https://t.co/UZwAGAt9pN	2020-06-27 21:03:10	es		0.0	0.0		Ana Maria	Fiel a mis principios, Humana y Revolucionaria.	1032.0	2068.0	229.0	200.0	1.0	False		
@OpineColombia	La nueva del momento: el Banco Mundial le aprueba al gobierno de Colombia un préstamo por 700 millones de dólares para luchar contra el Covid 19. ¿Más dinero para los bancos y Luis Carlos Sarmiento Angulo?	2020-06-27 21:03:10	es		0.0	0.0		Lorenzo	"Gaitán fue una oportunidad; Galán fue la otra. Gracias al uribismo, el cambio es pronto🇨🇴🇨🇴🇨🇴
#AntiUribistaSigueAntiUribista"	13161.0	437.0	394.0	225.0	3.0	False		
