Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@acsinergia	"📌Acnur advierte que indígenas venezolanos desplazados corren mayores riesgos por la COVID-19. En Brasil hay desplazados cerca de 5000 indígenas venezolanos, principalmente pertenecientes a la etnia waraos.

#PNPI https://t.co/bwirDEk24B"	2020-07-01 14:14:00	es		0.0	0.0		Sinergia, Red Venezolana de OSC	Desde su espacio, promueve la libertad de expresión y asociación, la convivencia democrática dentro de una pluralidad de intereses y la participación ciudadana	21346.0	1686.0	1791.0	6611.0	162.0	False		
@riveandres	Llama poderosamente la atención que ningún “líder” mundial haya denunciado que el covid-19, un virus como muchos otros, está siendo usado para alterar aún más el orden mundial con oscuros intereses. Algo que se ve tan evidente. ¿Será que lo ignoran, o tienen miedo de algo?	2020-07-01 14:14:00	es	CA	0.0	0.0		Andrés Rivera	Marathon Runner 🏃🏻, ex-feliz, reconstruyendo por enésima vez mi zona de confort.	1139.0	699.0	317.0	133.0	0.0	False		
@maribelcaguaya	"YO❤️CUMANA

Donde trabajamos con #ConcienciaPorLaSalud de Todas y Todos👏👏👏

R E C U E R D A = 🏡+🙌🚿+💃↔️🕺

Cuidate y cuida tu entorno familiar, el COVID-19 no es mamadera de gallo, ese virus mataaaaaaaaaaaa⚰️🪦⚱️

@NicolasMaduro 
@dcabellor 
@lossifontes Alcalde de #Cumana https://t.co/6DIor1N96n"	2020-07-01 14:13:55	es		0.0	0.0		caguamaribel	100% CAGUA	2014.0	1380.0	314.0	175.0	0.0	False		
@CdnCanal	"#ElSalvador🇸🇻 || El martes 30 de Junio 194 pacientes lograron vencer el COVID-19. 

El Ministerio de Salud realizó 2,450 pruebas. 

- 298 casos nuevos. 
- 8 Fallecidos. 

#Noticias #Informacion #CDN #CanalDeNoticias https://t.co/kk0VRSiZcq"	2020-07-01 14:13:53	es		0.0	0.0		CDN Canal de Noticias	Canal de Noticias desde El Salvador para el mundo entero. https://t.co/eerjinlvpr	339.0	6.0	240.0	58.0	2.0	False		
@aldiaradio	"#IMSS Metepec da de alta a paciente que venció el #Covid-19

#radioenredes https://t.co/n8excZ1WtX"	2020-07-01 14:13:52	es		0.0	0.0		AL DIA RADIO	PROGRAMA DE RADIO DEDICADO A LA CRITICA Y LA POLEMICA POLITICA, ESCUCHENOS DE LUNES A VIERNES A LAS 7:30 AM y 1:00 PM	19411.0	387.0	2350.0	738.0	1.0	False		
@PortalCubaSi	#Cuba #tatuaje: No supe qué decirle. Las decisiones de cada cual merecen ser respetadas. ¿Innecesario, ridículo, hermoso, conmovedor…? No sería yo quien opinara. 👇👇https://t.co/tAIkbzjsb5	2020-07-01 14:13:47	es		0.0	0.0		CubaSí	Portal digital desde #Cuba con noticias, entrevistas, videos y especiales multimedia.	95836.0	735.0	258.0	36938.0	302.0	False		
@JesusTolmo	🔊Ya tenemos el n° 12 de nuestra ♥️ XDS, con magníficas colaboraciones de @AngelesSolanes q reflexiona sobre NT y ND v 🇪🇸, @Sp_sangeeta y @FEANTSA sobre #vivienda, @PICUM_post y @Michele_LeVoy sobre #RegularizacionYA, así como de @idcmonitor y @ENStatelessness en clave #Covid_19 https://t.co/NjJ9PGkY7Q	2020-07-01 14:13:45	es		0.0	0.0		Jesús Tolmo	I was a lawyer but I saved my soul. I hate Twitter, nevertheless here I am. A ☕ makes my day. Opiniones personales.🤺🛫🛬. Usual caveats	766.0	2351.0	446.0	149.0	2.0	False		
@La_Cerca	#Guadalajara La Cátedra Manu Leguineche organizará este otoño unas jornadas para ensalzar el trabajo periodístico en la pandemia del #Covid19-19 #Coronavirus @dipuguadalajara https://t.co/5r7c4wWRnp	2020-07-01 14:13:45	es		0.0	0.0		LaCerca noticias CLM	📌📢Diario digital multimedia de Castilla-La Mancha. 📡⚡️Noticias, Entrevistas y Reportajes de ▶️ Albacete, Cuenca, Ciudad Real, Guadalajara y Toledo.🙅📸TV online 📺	396386.0	529.0	4880.0	18546.0	345.0	True		
