Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@LaLibertadCo	"El 35% del total de las muertes del pais por #Covid_19 están en el Atlántico . Informa Asociación Colombiano de Salud Pública (ACSP)
@MinSaludCol
@salud_atlantico
@SecSaludBAQ
Lee la noticia completa 👇
https://t.co/Ic0iMFWcGH https://t.co/UK2GsAPmYD"	2020-07-02 20:08:31	es	CO	0.0	0.0		Diario La Libertad	"La Libertad es el diario más leído de la Costa Caribe Colombiana. 
¡41 años Informando siempre con la fuerza de la verdad!"	80005.0	520.0	1715.0	21605.0	117.0	False		
@csiller0724	NL implementa medidas emergentes por Covid-19; aislamiento total los fines de semana y más https://t.co/o4hEJaM8mC	2020-07-02 20:08:31	es		0.0	0.0		Claudia S. Siller	Antes @csiller24	12403.0	17.0	286.0	285.0	4.0	False		
@fconfiables	Telecom impulsó acciones de valor social ante el Covid-19 por unos 247 millones https://t.co/g8kCYyaFXw @PersonalAr @amontesa	2020-07-02 20:08:30	es		0.0	0.0		GAZETA NOTICIAS	Gazeta Norte, integrante de junto con Gazeta Sur y Gazeta Oeste del Grupo Gazeta, constituyen una insustituible herramienta para saber qué pasa en el GBA.	202.0	8.0	131.0	41.0	0.0	False		
@NoraDePaz	@juliocastrom estamos participando en BID en propuesta Covid-19 con una solución Antiséptica para ser aplicada en manos y superficies estamos interesados en presentarsela para evaluacion labestrella@gmail.com Nora Esther De Paz Donado farmacéutica gracias	2020-07-02 20:08:30	es		0.0	0.0	@juliocastrom	Nora Esther De Paz D		14528.0	1178.0	213.0	65.0	1.0	False		
@abdulmalekibra	La #Habana, lista para su paso a la primera fase de la recuperación de la #COVID19 https://t.co/YwphKmRytP Via @Granma_Digital	2020-07-02 20:08:29	es		0.0	0.0		Abdul Malek Ibrahim	"El hombre es amo de lo que calla, y esclavo de lo que dice

الرجل هو سيد ما هو صامت ، وعبد ما يقول"	36387.0	1209.0	659.0	285.0	46.0	False		
@JorgeHe72334572	@juandehowitth Definitivamente a veces a las mejores personas les ocurren las peores cosas. @juandehowitth contrajo COVID-19, este es el hombre que se pronunció contra los actos de corrupción del Conadis sin ningún respaldo. Valiente y justo.	2020-07-02 20:08:29	es		0.0	0.0	@juandehowitth	Jorge Hernandez		791.0	460.0	16.0	2.0	0.0	False		
@partidoUNT	La ineficiencia del régimen mantiene a los venezolanos en constante exposición al Covid-19. https://t.co/eMJsMQ5wgr	2020-07-02 20:08:24	es		0.0	0.0		Un Nuevo Tiempo	Cuenta Oficial del Partido Un Nuevo Tiempo.	74787.0	8780.0	5719.0	198936.0	800.0	True		
@infpolitico	"Trabajadores amenazan con paralizar #Mondelez ante “un brote de contagios de Covid-19”
https://t.co/SGPDr17tlw"	2020-07-02 20:08:24	es		0.0	0.0		Informe Político	Todas las noticias de la política Argentina.    Seguinos también en https://t.co/1lqyPqoybl y https://t.co/OS7m7zmvcn	24300.0	4.0	7961.0	8204.0	35.0	False		
@lolmagazine1	"MARA ENCABEZA PRESENTACIÓN DE PROTOCOLO SANITARIO ANTE EL COVID- 19.
https://t.co/FVIK5ldXZQ https://t.co/Amr7UlNNG3"	2020-07-02 20:08:22	es		0.0	0.0		LOL Magazine	Revista de Chav@s para Todos!! Participa!!! LOL: Del término Laugh Out Loud!! #TúMuyBien PUBLICIDAD (998) 8843293	15393.0	1255.0	1841.0	2113.0	17.0	False		
