Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@DiarioCundi	"#Atencion 
#QuedateEnCasa 

El día de hoy a las 6:30 pm Por medio de un Facebook live, estaremos hablando con el concejal @GiiovaRamiirez, quien nos estará indicando como está trabajando el concejo municipal y que medidas toma frente al #Covid_19. https://t.co/EDPOeCcx8p"	2020-04-03 19:02:44	es		0.0	0.0		Diario Cundinamarca	"Medio de comunicación 'Soachuno'
#QuédateEnCasa Que nosotros te mantenemos informad@
Noticias de #Soacha, #Cundinamarca y #Colombia 
Independencia informativa."	15.0	1.0	8.0	10.0	0.0	False		
@Interbenavente	Un caso confirmado de Covid-19 en la Residencia Mixta “Los Valles” de Benavente https://t.co/OxJwmqd6vq	2020-04-03 19:02:43	es		0.0	0.0		Interbenavente	Benavente (Zamora) Web de Información y Divulgación	36397.0	219.0	123.0	3341.0	40.0	False		
@DesmadritoGTOmx	"#Entérate 
El gobernador Diego Sinhue Rodríguez Vallejo acordó con los presidentes municipales reforzar criterios sobre las acciones preventivas ante la contingencia Covid-19; exhortó a las alcaldesas y alcaldes a trabajar en unidad y los invitó a dejar de lado temas políticos. https://t.co/HCMwzWE6Zg"	2020-04-03 19:02:43	es		0.0	0.0		DesmadritoGTO	Somos la fuente de información de todos los chavitos bien de Guanajuato	2191.0	5.0	137.0	138.0	2.0	False		
@marcelomena	https://t.co/WQifLpfa4U La mayor caida de emisiones de CO2 desde la segunda guerra mundial. No por las razones que queremos, claro. Esperemos que el 2021 sigamos bajando emisiones por una reactivación económica verde, para hacer de la energía y el transporte más limpio.	2020-04-03 19:02:43	es		0.0	0.0		Marcelo Mena-Carrasco	Profesor Ing. Civil Bioquímica PUCV. PhD. Fui ministro @mmachile de @mbachelet. Antes en @uiowa @mitglobalchange @wbclimate. Ahora director de @AccionClimaPUCV.	83330.0	3191.0	4233.0	33291.0	387.0	True		
@notallsebas	@colegeovalpo @acouvecorrea @min_ciencia @seremigobiernoV @SSVinaQuillota @saludaconcagua @SSVSA No existe información respecto a sectores por comuna donde residen las personas con Covid-19? Gracias :)	2020-04-03 19:02:43	es		0.0	0.0	@colegeovalpo	Seba⚡	"Lo único que tienes que saber de mi es que soy fabulose y que Parasite es la mejor película del 2019

pronombres: todes"	19304.0	17567.0	1432.0	1022.0	7.0	False		
@GNB_CARABOD411	#03Abr Dando cumplimiento a las instrucciones del Ejecutivo Nacional de la cuarentena colectiva, efectivos del .@GNB_CARABOD411 realizan despliegue  de seguridad en pro de cumplir con las medidas de prevención del #COVID_19 #FANB @GNBoficial @Gral_Urribarri9 #DespistajeCasaXCasa https://t.co/fzqHVAmaRl	2020-04-03 19:02:43	es		0.0	0.0		GNB D-411 CARABOBO.	Cuenta Oficial del Destacamento 411 ubicado en la Ciudad de Valencia Edo. Carabobo. Guardia Nacional Bolivariana del Pueblo y Para el Pueblo.🇻🇪	20682.0	5060.0	1250.0	3923.0	8.0	False		
@CsarCru22029953	@marbin_herrera @tcsnoticias @FGR_SV Aquí hay mano negra.... Esta persona no murió de covid 19.... No quieren q salga a la luz la verdadera causa por eso hasta lo custodian	2020-04-03 19:02:42	es		0.0	0.0	@marbin_herrera	César Cruz	Buena onda 😎	24.0	4.0	24.0	5.0	0.0	False		
@QuestoyQueLotro	"#NuevoLaredo 
Tus impuestos, comprando encuestas en lugar de mascarillas para las enfermeras:

Es Rivas tercer mejor edil del país por manejo de Covid-19 https://t.co/q88AeCdQqg

Qué raro que la alcaldesa de #Escobedo no está en la lista, no?
Será que no pagó?
Acá lo que hace 👇"	2020-04-03 19:02:42	es		0.0	0.0		#(QyQ)	¿Competir ?... Ya lo hice cuando fui espermatozoide. No tengo nada más qué demostrar.	246171.0	5427.0	115.0	2494.0	0.0	False		
