Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@elprogreso_Lugo	#Galicia 🔬 Una investigación de la @UniversidadeUSC para desarrollar una vacuna contra la COVID-19 recibe una ayuda de 20.000 euros https://t.co/3tmR8I8tvi	2020-07-09 17:22:42	es		0.0	0.0		El Progreso de Lugo	Twitter Oficial de El Progreso. Somos tu diario de Lugo desde 1908. Ahora puedes seguirnos también por http://t.co/TIEYEFpN	197758.0	302.0	223.0	26648.0	464.0	True		
@AeroLatinNews	Según el Primer Ministro de #Antigua, como consecuencia de la crisis de COVID-19, existen planes para liquidar LIAT, la aerolínea que opera servicios regulares interinsulares de alta frecuencia a 15 destinos en el Caribe.	2020-07-09 17:22:41	es		0.0	0.0		ALN News	Publicación oficial de @IATA, con NOTICIAS de AVIACIÓN y turismo en Latinoamérica y el resto del mundo.	16324.0	2505.0	6637.0	25037.0	246.0	False		
@ULagosOficial	"Este viernes el Observatorio Laboral Los Lagos de la Encuesta de Demanda Laboral y #COVID__19 
Ingresa, comenta, participa 👉https://t.co/uUIvXgouFr👈
#ulagos #desempleo #empleo #ulagosencasa https://t.co/a6oRflRK50"	2020-07-09 17:22:41	es		0.0	0.0		Universidad de Los Lagos	La universidad pública, estatal y regional de Los Lagos (Chile). #ULagos FB: ULagosOficial IG: universidaddeloslagos	1443.0	442.0	1934.0	2831.0	18.0	False		
@macavelasco	Gran decisión @LucasPalaciosC @subturismo @Sernatur de apoyo a empresas de turismo, las más afectadas por #EstallidoSocial y #Covid_19 https://t.co/5TrPP5iqsE	2020-07-09 17:22:41	es		0.0	0.0		Macarena Velasco	Periodista con años de trote en el sector turístico. Apasionada por los viajes y descubir nuevos lugares.Sobre todo me la juego por el turismo en Chile!	1095.0	801.0	2104.0	773.0	13.0	False		
@migue2078	"39% de margen de error, entre los datos proporcionados por el @MinSaludGuate y lo que reporta @INACIFGT de muertos por Covid-19. Encubrimiento, negligencia, o simplemente ""no es conveniente que se sepa la realidad"" para que aceptemos con los ojos cerrados, su nueva ""realidad"". https://t.co/9Jg1MnHmje"	2020-07-09 17:22:39	es		0.0	0.0		Myke	Vale mas una protesta pendeja, que un pendejo que no protesta - Visto en una camiseta.	50363.0	3225.0	1283.0	1010.0	5.0	False		
@sxbarrerar	@futpicante @espnsutcliffe Eso le pasa por decir que tenía Covid-19 y que hizo fiesta en su casa, primero lo usó el club para para que se echara la culpa y luego lo mandan a otro equipo...  ese grupo @orlegi de lo peor ....	2020-07-09 17:22:39	es		0.0	0.0	@futpicante	Salvador Barrera		1485.0	2211.0	242.0	70.0	0.0	False		
@AldanaLeonorPV	posibles y usar gel y jabón. Además, la cuarentena no debiera haberse dado nunca, haga caso la gente o no, los casos igual aumentaron 💁 Y aún me sorprende que sigan creyendo en la OMS, cuando la hidroxicloroquina es uno de los medicamentos más efectivos contra el Covid-19	2020-07-09 17:22:39	es		0.0	0.0	@AldanaLeonorPV	Aldana Leonor Peñaranda Vargas	"📖Cristiana CV🌍
🇧🇴Boliviana/Paceña🇧🇾
📖Escritora y lectora/Wattpad❤
📑Estudiante de Derecho y Contaduria📊
💥Asesora Smart Digital
💚Herbalife💚

✨20 años"	675.0	553.0	336.0	196.0	0.0	False		
@realidad_diario	"🗞️ #Noticias | 🏙️ #LaRegión  

🦠 Un niño de 5 años del barrio Las Flores de Rosario dio positivo de Covid-19

✍️ https://t.co/aXvx6ufPMj https://t.co/vJjnGuhoCC"	2020-07-09 17:22:36	es		0.0	0.0		Diario Realidad	Portal de noticias de Rosario y la Región. Noticias las 24 hs Web https://t.co/2jzMORM3Lt Instagram https://t.co/WQ1GG3ogIs	12227.0	173.0	22.0	800.0	5.0	False		
