Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@nvenezuela19	¡Increíble! Futbolista del Betis se desempeña como médico internista para apoyar a los enfermos del Covid-19 https://t.co/WurEFYdcgg https://t.co/LekWI8P5iw	2020-04-12 15:42:33	es		0.0	0.0		Noticias Venezuela	Somos las noticias de Venezuela	178176.0	4.0	3941.0	6470.0	5.0	False		
@Alguacil_67	@gntf25 Pensé que todo era culpa del COVID-19! Sarcasmo!	2020-04-12 15:42:32	es		0.0	0.0	@gntf25	Enrique Torres N	Sin Justicia, no hay futuro! 😡👍	37434.0	19732.0	488.0	629.0	2.0	False		
@BarraInformati1	Jaime Ruiz Sacristán, presidente de la BMV, muere por COVID-19. Es de los que viajaron a Colorado https://t.co/F5qaQLco4d	2020-04-12 15:42:32	es		0.0	0.0		BarraInformativa	Información periodística sobre política, educación y municipios. Información sin censura. Participa	45329.0	46.0	357.0	950.0	8.0	False		
@alejowang	Nunca pensé que vería esto: “The Fed is now the direct lender of last resort to the real economy”. https://t.co/SWXvTCAJoL	2020-04-12 15:42:32	es		0.0	0.0		Alejandro Espinosa Wang	Promoting private sector-led growth @WorldBank (Personal opinions).	808.0	144.0	306.0	140.0	2.0	False		
@Clase36	"Los análisis del Gecientífico @Osirisdleon sobre la situación actual: Covid-19, como está la República Dominicana en estos momentos debido a la cantidad de casos reportados.  @Osirisdleon
@SorayaCastroLL @mauriziocat
https://t.co/OdsviJfDdi"	2020-04-12 15:42:32	es		0.0	0.0		@Clase3 Glenis E. Féliz	CLASE 3 TV. Temas: geociencias y de políticas públicas y prevención de desastres, conducido por la Politóloga Glenis Féliz y el Geocientífico Osiris de León.	1235.0	425.0	804.0	167.0	0.0	False		
@ExtraVzla	¡Increíble! Futbolista del Betis se desempeña como médico internista para apoyar a los enfermos del Covid-19 https://t.co/W2GwfNcCGs https://t.co/BABJxinj1Q	2020-04-12 15:42:31	es		0.0	0.0		EXTRA VENEZUELA	Medio de Comunicación sin censura de Venezuela. redaccion@extravenezuela.com	1887584.0	26.0	16952.0	27646.0	244.0	False		
@ZODI_Apure	📌#12Abr Juntos podemos combatir el Covid-19, tomando las medidas necesarias para evitar su propagación. #FANBSiempreContigo al servicio de la Patria y de la vida, estamos comprometidos con el pueblo venezolano. https://t.co/S9PV5iY1jE	2020-04-12 15:42:30	es		0.0	0.0		ZODI 31 APURE	CUENTA OFICIAL DE LA ZONA OPERATIVA DE DEFENSA INTEGRAL       N° 31 APURE	66320.0	19417.0	606.0	9270.0	22.0	False		
@LeonelRugamaNic	"Y el #Covid_19 se mata así, se mata así...

#UnidosEnVictorias a seguir las recomendaciones...

@ElCuervoNica 
@HaniSa_1992 
@ElMachoAguero https://t.co/li50bEiogB"	2020-04-12 15:42:29	es		0.0	0.0		Leonel Rugama	#CDS #UnidosEnVictorias #2020CantosDeVidaYEsperanza	6333.0	5876.0	296.0	402.0	0.0	False		
@ReporteYa	"#12Abr #EscuelaReporteYa @LuisCarlos sobre el contexto del #Covid_19: ""No sabemos cómo va a ser contenido, pero cada país está tomando medidas. ¿Qué podemos hacer nosotros? Seguir informándonos, ver cuáles son las redes de mayor calidad informativa."	2020-04-12 15:42:28	es		0.0	0.0	@ReporteYa	Reporte Ya	Red venezolana de Periodismo Ciudadano. Dictamos talleres para el uso de redes sociales. Pioneros en alfabetización digital.	645438.0	25352.0	89770.0	824305.0	2790.0	False		
