Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@coprecoscolombi	#Covid_19 Utilizar el tapabocas sin cubrir boca y nariz puede permitir el contagio de quien lo usa o de las personas que tiene a su alrededor. La barrera que proporciona la mayoría de tapabocas es esencial para contener la epidemia. https://t.co/sSHv4OdNcf	2020-07-25 16:20:29	es		0.0	0.0		Convenio DHAPP - LigaSida	Proyecto para la Prevención y el Control del #VIH/#Sida para las Fuerzas Militares y Policía Nacional de Colombia.	1362.0	1056.0	1244.0	394.0	1.0	False		
@ExtraDigital1	"que ha estado promocionando a pesar de que no hay evidencia científica clara de sus beneficios para combatir el #COVID__19. 

Por @mariancambio. #ExtraTeInforma #QuédateEnCasa."	2020-07-25 16:20:27	es		0.0	0.0	@ExtraDigital1	ExtraDigital	🚨 El diario boliviano EXTRA se lanza a las redes sociales. Un perfil para gente EXTRAordinaria 🔥	5821.0	19.0	557.0	480.0	3.0	False		
@MamaFeliz22	"ORACIÓN DIARIA 
Sábado 25 de Julio 2020 
#oraciondiaria #25Julio #BuenosDias #BuenSabado #FelizSabadoATodos #SantiagoApóstol #patronodeEspaña #SantaValentina #Europa #família #amorsincero #Guatemala #PapaFrancisco #enticonfío #Oremos #COVID19 #coronavirus #COVID__19 @MamaFeliz22 https://t.co/ndFxo3Cars"	2020-07-25 16:20:26	es		0.0	0.0		La Medida del Amor🙏♥️🔥🕊	ηα¢í вα‎נσ єℓ sσℓ ∂є ℓα ιη∂єρєη∂єη¢ια, eη єℓ ¢єηtяσ ∂єℓ ναℓℓє ∂e ℓα αѕυη¢ιóη. νια‎נєяα, α¢α∂éмι¢α, αмαηte ∂e ℓα ¢σ¢ιηα. Te¢ησℓσgíα у σяα¢ιóη ємσ¢ισηαη мι❤	6146.0	3255.0	174.0	1225.0	5.0	False		
@torrejonfocs	Tener 27 y que te de Covid-19 es una pésima condición porque maldición de los famosEEEEEEEEE	2020-07-25 16:20:23	es		0.0	0.0			👁️👄👁️	190286.0	75971.0	4644.0	12552.0	24.0	False		
@OrtegaYeiber	Maduro es mas peligro para Colombia que el Covid-19	2020-07-25 16:20:22	es		0.0	0.0		Yeiber Ortega	"Tachirense y sobre todo Venezolano , Primero Venezuela, PRIMERO JUSTICIA, Creo en la Venezuela con valores y moral 🇻🇪🇻🇪🇻🇪
Opiniones personales"	45529.0	11532.0	116.0	4456.0	13.0	False		
@MrWarMaker	@jaarreaza Contra Venezuela NO, contra los delincuentes que usurpan el poder y mantienen a una población secuestrada con la excusa de la cuarentena, muertos por otras causas a cuyos familiares les piden que digan y acepten que fue por covid-19 para poder permanecer en el poder. Psicópata	2020-07-25 16:20:19	es		0.0	0.0	@jaarreaza	Mr. War Maker 🇺🇲	"Republican, FOR TRUMP, USA & VENEZUELA
father of two, God believer, Philanthropic, successful Businessman, CEO & FOUNDER GBC."	30285.0	6024.0	3680.0	3470.0	7.0	False		
@VivoNoticiasMX	"Xavi Hernández da positivo a COVID-19

#Entérate || A través de sus redes sociales, el actual entrenador del Al Sadd de Qatar informó la noticia y aseguró que se encuentra en buen estado de salud
https://t.co/x3K3efsxyq"	2020-07-25 16:20:14	es		0.0	0.0		Vivo Noticias	Vivo Noticias	27761.0	22.0	257.0	730.0	12.0	False		
@Guerradeconcie1	Este invierno va a ser histórico, el derrumbe de la economía, la mayor ola de covid-19. Agarraos que vienen curvas.	2020-07-25 16:20:13	es		0.0	0.0		Guerra de conciencia	Un mundo feliz seria posible sin el fascismo, la iglesia y la puta derecha hijos de un puto asesino fascista enano pulgoso.	238.0	2100.0	67.0	49.0	0.0	False		
