Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@LuissLm	"CASOS DE #Covid_19 🇲🇽
UbicaciónConfirmadosMuertes
Ciudad de México2815251
Estado de México159382
Baja California985118
Sinaloa56859
Tabasco51060
Quintana Roo43256
Puebla38856
Baja California Sur33710
Coahuila de Zaragoza28427"	2020-04-23 19:12:25	es		0.0	0.0		Luiss Del Valle 💥	📜 Juan 20:29	93875.0	5732.0	2128.0	3315.0	61.0	False		
@bl_ibarra	"Día Internacional de las #Niñas en las #TIC: 

Para @antonioguterres: ""Las tecnologías digitales serán clave para el éxito en la lucha contra la #Covid_19, pero la exclusión de las #Mujeres de la industria tecnológica, profundiza las desigualdades y la brecha digital de género"". https://t.co/kiS63wZK8i"	2020-04-23 19:12:24	es		0.0	0.0		Blanca Lilia Ibarra	Comisionada del @INAImexico #Mamá #Transparencia #DatosPersonales #AccesoalaInformación #RendicióndeCuentas #LibertaddeExpresión #EstadoAbierto	12464.0	8603.0	2211.0	7534.0	83.0	True		
@AngelLealLawyer	Gracias a Jose Pernalete @jpernalete por esta entrevista sobre la Proclamación del Presidente Trump suspendiendo la entrada de ciertos de inmigrantes por 60 días después del brote del virus #covid-19 Análisis del polémico decreto inmigratorio https://t.co/Lvllc351kR	2020-04-23 19:12:23	es	US	0.0	0.0		Ángel Leal	Abogado de #Inmigración. USA. Graduado UM y Georgetown. 25 años de carrera. Integrante de “Caso Cerrado” TV. Info 305-856-3139 consultas@angelleal.com	31379.0	4546.0	3373.0	21918.0	64.0	False		
@tormentaok	"COVID-19: LA VERDAD SOBRE RÍO NEGRO

#AHORA Hablamos con Alex Harrington, médico de Río Negro, junto a @gusmura por @RadioLatina1011 https://t.co/mXDJo7EQlw"	2020-04-23 19:12:23	es		0.0	0.0		Gustavo Mura - El Ojo de la Tormenta	Lun a Vie de 16 a 18 en Radio Latina FM 101.1 - https://t.co/aXWq6t1n0Z - Nos podés ver por el canal Telemax en: Telecentro, Cablevisión Digital, DirecTV y TDA.	29380.0	2902.0	252.0	3076.0	18.0	False		
@PlanComunidad	@NicolasMaduro @TareckPSUV @wcastroPSUV @LealTelleria @EneidaLayaPsuv Dsd hace muchisimo tiempo antes dl Covid 19 los comercios asiáticos en #Maturin aumentan sus precios como ls d la gana y hoy en día stos productos stan INCOMPRABLES y nadie hace nada q tanto tiempo toma ponerle un PARAO a stos Especulación @yelitzePSUV_ @TareckPSUV @drodriven2	2020-04-23 19:12:22	es		0.0	0.0	@NicolasMaduro	PLAN COMUNIDAD	Escuchando las Voces de las Comunidades.	6103.0	118.0	211.0	174.0	0.0	False		
@heraldodemexico	E bombero está en aislamiento domiciliario. https://t.co/VkaRvNOqp5	2020-04-23 19:12:22	es		0.0	0.0		El Heraldo de México	Somos Heraldo Media Group, la evolución de esta casa editorial en una multiplataforma que integra a un diario impreso, digital, televisión y radio.	174075.0	728.0	892.0	207840.0	926.0	True		
@oscarmig111	@Politica_LR @larepublica_pe Ojalá el COVID-19 se lleve a toda esa raza de corruptos.	2020-04-23 19:12:21	es	PE	0.0	0.0	@Politica_LR	oscar miguel		1824.0	1187.0	15.0	8.0	0.0	False		
@ramirociencia	Deportistas y gente quejándose hoy en @elcolombiano que porque solo 1 km a la redonda de la casa se podrá hacer ejercicio. No han entendido lo que pasa. Todavía no se puede entrenar 100 kms en bici. Pero decenas de miles sí podrán caminar ese kilómetro y estar activos #Covid_19	2020-04-23 19:12:21	es		0.0	0.0		Ramiro Velásquez Gómez	Animales, ciencia, ambiente, ciudad, gente que dude y cuestione. Sin ídolos. Periodista-columnista, pensamiento libre. Habitante del planeta más que de un país	93253.0	12087.0	1060.0	4458.0	95.0	False		
