Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@MiDiarioPanama	Hay un nuevo récord de contagios por el coronavirus https://t.co/Va3y1mWhor	2020-07-05 19:09:27	es		0.0	0.0		Mi Diario Panamá	"La voz de Panamá. Mi Diario es el medio popular que entretiene. 
Audaz, original y con noticias que van al grano."	306112.0	13371.0	1039.0	308250.0	757.0	True		
@Notivargas	Covid-19: La falta de acceso al agua potable aumenta el riesgo de contagio https://t.co/35wZL4uyzw a través de @Notivargas	2020-07-05 19:09:27	es		0.0	0.0		Notivargas	Portal web de noticias para los varguenses y el mundo.  https://t.co/Y0GvrAAtFg https://t.co/3fxyax861w	201985.0	242.0	6086.0	32348.0	152.0	False		
@2011pau	@FeijooGalicia Galicia y su sanidad se han convertido en una región pionera y un modelo a seguir en muchos aspectos. Seguimos priorizando la atención de la crisis sanitaria de COVID-19, dado que Galicia continúa bajo la situación de emergencia sanitaria.	2020-07-05 19:09:25	es		0.0	0.0	@FeijooGalicia	Paula Rodari	Mi twitter no sería el mismo si el tuyo no lo siguiera.	156365.0	63816.0	1154.0	4043.0	27.0	False		
@SinEmbargoTR	Galicia confina a 70 mil de sus habitantes por rebrote de COVID-19; busca evitar crecimiento de contagio https://t.co/BsXSgLGLRZ	2020-07-05 19:09:24	es		0.0	0.0		SinEmbargoTR	Periodismo digital con rigor en TIEMPO REAL. Todas las voces. Las mejores plumas. Sin Censura. Sin Intereses.	393250.0	5.0	43.0	25233.0	393.0	False		
@af_oviedo	"375 casos nuevos de COVID-19, voy a hacer una fiesta en mi casa con mis amigos para disfrutar los últimos días de libertad que tenemos. 🤡

*sarcasmo*"	2020-07-05 19:09:23	es		0.0	0.0		Fernando	"Ingeniero de Biosistemas
#CaminoNeocatecumenal"	322.0	235.0	108.0	20.0	0.0	False		
@crevillacr	4996 casos confirmados por COVID-19 (+375) 05-07-20 https://t.co/ml0bamjjov	2020-07-05 19:09:21	es		0.0	0.0		Carlos Revilla		23603.0	1.0	40.0	213.0	1.0	False		
@cambiopo	4996 casos confirmados por COVID-19 (+375) 05-07-20 https://t.co/2scT4Hevch	2020-07-05 19:09:20	es		0.0	0.0		Cambio Político	Cambio Político es un diario digital de noticias, opinión, análisis, reportajes y entrevistas de Costa Rica y del mundo.	26602.0	0.0	675.0	551.0	14.0	False		
@SinMurosMx	"#SinMurosNoticias

En #Coatepec, se instalaron filtros sanitarios para verificar que la ciudadanía cumpla con las disposiciones de salud para evitar la propagación de COVID-19.

https://t.co/TYr1qm9LSu https://t.co/TorgPQVlJn"	2020-07-05 19:09:20	es		0.0	0.0		Sin Muros	Somos un medio de comunicación electrónico que brinda información veraz de los acontecimientos más relevantes en Veracruz, México y el mundo.	43762.0	3.0	916.0	3147.0	21.0	False		
@trabdesuper	COVID-19 ☣ en un local de SUPERMERCADO DISCO suc 48 ubicado en Gascon 649 #ALMAGRO Según nos informan, se trata de una trabajadora, sector (SUPERVISORA) Estamos esperando el comunicado oficial por parte de la cadena y su procedimiento.	2020-07-05 19:09:20	es		0.0	0.0		Trabajadores De Supermercados	Información útil para los Trabajadores de supermercados 🛒🇦🇷	832.0	383.0	129.0	847.0	2.0	False		
@MinutoUnoTam	Continúa alerta por contagios de covid-19 en Tamaulipas https://t.co/YpsjZW4uu1	2020-07-05 19:09:16	es		0.0	0.0		MinutoUno	Minuto Uno Tamaulipas es un periódico digital hecho por periodistas. Hacemos lo que nos apasiona	35234.0	262.0	462.0	1628.0	23.0	False		
