Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@OrpaZury	"@alfredodelmazo #CuidemosTodosDeTodos pra un mejor manejo del COVID-19 es importante seguir lo que se plantea 
😊"	2020-04-15 20:04:40	es		0.0	0.0	@alfredodelmazo	Zury Orpa		486.0	779.0	325.0	375.0	1.0	False		
@katunga8	Qué desgracia la del gobierno de EEUU retirar el apoyo a la OMS y salud de su país en contra del #Covid_19 contrario a medidas del líder presidencial de #Venezuela @NicolasMaduro @VTVcanal8 @AUDITORIAFSR14 @psuvaristobulo	2020-04-15 20:04:40	es		0.0	0.0		Abogado, Socialista100 % (A. S.)	Marxista, Socialista100%, Jurista o Abogado, Docente Universitario y facilitador de Misiones Educativas.	129.0	12.0	160.0	8.0	0.0	False		
@MRionegro	"#LaBuenaNoticiaDelDía 
""Dos grandes farmacéuticas se alían para desarrollar contrarreloj una vacuna contra la Covid-19""
#Covid_19

https://t.co/nJicP85ekg"	2020-04-15 20:04:39	es		0.0	0.0	@MRionegro	María Rionegro	Periodista en constante búsqueda. Cuenta personal.	6968.0	2355.0	795.0	1148.0	42.0	False		
@NotiCovid	"Informe📊 | Brasil🇧🇷 reporta 204 nuevos muertos⚰️ por #Covid_19 , llegando así a 1736. Además, confirmó 3,058 nuevos contagiados 😷, sumando en total 28,320 infectados.

#AlertaCovid #COVID19"	2020-04-15 20:04:39	es		0.0	0.0		NOTICIAS COVID19 | #EnCasa🏘️	¡Bienvenidos a nuestro portal de noticias!📰. Aquí encontrarás información de última hora sobre la situación actual del #COVID19 en Colombia🇨🇴 y el mundo🌎.	347.0	166.0	30.0	130.0	1.0	False		
@NOTICIAELEJIDO	Cantante urbano Sujeto dice presentar síntomas de Covid-19 https://t.co/EHKVqhEKps https://t.co/hk9ngNBXW9	2020-04-15 20:04:39	es		0.0	0.0		Controlandoelejido.com	Tu Portal Digital Dominicano en New York	103816.0	1055.0	773.0	726.0	4.0	False		
@Ieea_MatiasR	"Importante videoconferencia de trabajo convocada por la Directora General, Lcda. @Liborio_Miriam del @IEEA_GobOax, para conocer las líneas de trabajo en materia de educación ante la contingencia del COVID-19. 
#JuntosEsMásFácil https://t.co/5dE7rcVloo"	2020-04-15 20:04:38	es		0.0	0.0		IEEA Matías Romero	Instituto Estatal para la Educación de los Adultos	1254.0	2768.0	209.0	141.0	0.0	False		
@DaniPla4	@juliohorton Necesitamos un sistema tecnológico de verdad!! #JCEFallóOposiciónMintió #coronavirus #Covid_19 https://t.co/fnZy0jBTBv	2020-04-15 20:04:38	es		0.0	0.0	@juliohorton	Dani Pla		52.0	159.0	824.0	471.0	0.0	False		
@pacotorresill	Mi tabla excel de datos y gráfica de hoy 15/04/2020: Comunidades de Madrid y Cataluña #Covid_19 . https://t.co/ju55PH2EFz	2020-04-15 20:04:37	es		0.0	0.0	@pacotorresill	PT	Sin lucha no hay victoria	1160.0	1759.0	131.0	46.0	0.0	False		
@TVVnoticias	⭕️#ÚLTIMAHORA #15Abr 🇵🇪 Un bebé con el nuevo coronavirus nació en un hospital de una región amazónica peruana, el primer caso de contagio de COVID-19 a través de la placenta en Perú, informó el Seguro Social de Salud. Vía @AFP #TVV #TVVNoticias https://t.co/fQBvExcHmE	2020-04-15 20:04:37	es		0.0	0.0		TVV Noticias	Cuenta oficial de https://t.co/MyFtivLohm para informar lo que ocurre en Venezuela y el mundo. Sintonízanos en EEUU por Directv, Comcast, Spectrum, VIVOPlay y más.	251333.0	884.0	895.0	447472.0	1209.0	True		
