Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ElHombreDeLasR	"@BluRadioCo Más allá del adoctrinamiento comunista que ellos reparten por el mundo,su costo es lo que realmente nos debe preocupar,ellos NO vienen de gratis. 

Los ""médicos cubanos"" son EL PRINCIPAL ingreso de Cuba,el temor es que se queden.

https://t.co/zre7nMfTdU"	2020-07-26 18:49:03	es		0.0	0.0	@BluRadioCo	Raúl	"Vivo en un país de doble moral donde delinque el rico,el político y el pobre.Pero sólo se señala al político.
País gobernado por corruptos,paracos y guerrillos."	45.0	1.0	344.0	8.0	7.0	False		
@HeeeyitsSam	Yo veo que medio mundo que se súper cuida y respeta las indicaciones para evitar contagios por COVID-19 termina enfermo y AMLO que ni cubrebocas de figuritas usa, cero ha tenido pedos. Maldito, ha de tener pacto con el diablo.	2020-07-26 18:48:58	es		0.0	0.0		Betita🌞	Médico en proceso♥	35498.0	583.0	69.0	233.0	0.0	False		
@J1tten	¿Pues no que no existe el Covid-19?... Chale. https://t.co/dWlqyePyCs	2020-07-26 18:48:51	es		0.0	0.0		John L.	"“You don’t have to be a man to fight for freedom. All you have to do is to be an intelligent human being.”

— Malcolm X"	25709.0	27771.0	456.0	245.0	0.0	False		
@lgdmrey	"Comienzan a salir los verdaderos números respecto de la Peste China. Estadísticas maquilladas de los Hermanitos Siniestros empiezan a ser rebatidas por las reales 
Alerta | Gobernador de Anzoátegui reporta 13 muertes en 48 horas bajo sospecha de COVID-19. https://t.co/mNJ1ygMjRX"	2020-07-26 18:48:48	es		0.0	0.0		Lucas Del Moral	Si no le dais muerte al Tirano, este caminará sobre vuestras ruinas hasta haceros desaparecer; así que, dad muerte al Tirano (Simón Bolívar)	37062.0	302.0	812.0	19496.0	171.0	False		
@argalleirasgal	Los Verdes acusan al alcalde de no crear ayudas directas para los pequeños empresarios y autónomos de Torrevieja por la COVID-19 https://t.co/GMJKoD5yxT	2020-07-26 18:48:47	es		0.0	0.0		Argalleiras & Co.	"Te acompañamos en la estrategia online de tu negocio local
#MarketingDigital #SeoLocal #EstrategiaOnline #GaliciaCalidade"	2164.0	346.0	169.0	212.0	0.0	False		
@YKM137	Últimamente las RRSS están dando de baja nada mas a los perfiles con denuncias por mala información del Covid 19 así que ahí tienen un tip por si quieren denunciar y quede la tiren rápido	2020-07-26 18:48:46	es		0.0	0.0		♡	My all is in you🦋	78544.0	16358.0	1059.0	1559.0	7.0	False		
@PrimerTiempoCO	"Harold Ramírez y Jorge Alfaro, positivos para COVID-19

👉🏼 https://t.co/YBnEngrtqU https://t.co/ZyE1Wnop16"	2020-07-26 18:48:42	es		0.0	0.0		PrimerTiempo.CO	Lo último sobre @RealCartagena y todos los deportistas bolivarenses. Somos el único portal de deportes de Cartagena y Bolívar.	96818.0	9811.0	1044.0	5083.0	60.0	False		
@poke_craftYT	"Nuevo Virus Encontrado En China (No es Covid-19) https://t.co/H5q39gSugl vía @YouTube

No me jodas"	2020-07-26 18:48:38	es		0.0	0.0		poke_craftYT	Tengo un canal de YouTube suscríbete se llama poke craft https://t.co/JtAiq6Vsnw Y discord https://t.co/uJzxNvmZ1c gracias	60.0	15.0	93.0	2.0	0.0	False		
