Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@CaraotaDigital	¡ DE IMPACTO ‼️ China 🇨🇳 ayudará a América Latina con un préstamo para financiar la vacuna contra el COVID-19 🦠 (+Detalles)👇https://t.co/k6vUOzClJZ	2020-07-23 14:42:16	es		0.0	0.0		CaraotaDigital	¡Directo al grano! 🌱Somos entretenimiento, información y opinión responsable, que da la cara. Instagram: @caraotadigital Telegram: https://t.co/MkXujF1GdN	5955676.0	16140.0	330.0	1674281.0	3256.0	True		
@ImAbracadabra	@MediCasos Alejandro existe alguna prueba para determinar si uno ya tuvo COVID-19?	2020-07-23 14:42:16	es		0.0	0.0	@MediCasos	Abracadabra ❄️	Mama said life's like a box of chocolates...	31116.0	64465.0	4958.0	3075.0	1.0	False		
@prensagrafica	"Ciencia | La excepcional inmunidad de los murciélagos les permite convivir con el coronavirus sin caer enfermos.  

https://t.co/GLHEcWRfrq"	2020-07-23 14:42:16	es		0.0	0.0		La Prensa Gráfica	Cuenta oficial del periódico La Prensa Gráfica, fundado en 1915 en El Salvador internet@laprensagrafica.com	306002.0	757.0	19994.0	832775.0	1890.0	True		
@albertofurfari	La Corte Suprema de Justicia de Santa Fe dispuso adherir a la prórroga hasta el 2 de agosto  del distanciamiento social preventivo y obligatorio. Resolvió mantener el actual esquema de trabajo y los protocolos sanitarios contra el Covid-19.	2020-07-23 14:42:16	es		0.0	0.0		Alberto Furfari	Periodista. Trabajo en Telefe Rosario y LT3. Pasión por la información judicial. Co-conductor del programa radial Tiempo de Justicia. Licenciado en Periodismo.	9365.0	3185.0	12216.0	11112.0	40.0	False		
@conexioncarlosc	En ningún color del Semáforo COVID-19 desaparece la prevención y precaución sanitaria: Coepriss https://t.co/rfaTK9tQuZ	2020-07-23 14:42:13	es		0.0	0.0		Conexión Carlos Cota	Carlos Cota, periodista con mas de 30 años de experiencia, te informa de los acontecimientos mas relevantes del estado de Sinaloa México y el mundo.	27746.0	53.0	321.0	284.0	0.0	False		
@Elmonterianocom	"- En el país ya se encuentran disponibles pruebas de antígeno para el diagnóstico de covid-19.  
https://t.co/uWivsYOYxq https://t.co/ohDjEUu8eY"	2020-07-23 14:42:11	es		0.0	0.0		Elmonteriano.com	Somos el primer periódico político totalmente virtual del departamento de Córdoba	1363.0	15.0	32.0	550.0	3.0	False		
@tanakik	Como nos engañan...estos 15 dias.. #timotest #Covid_19 #coronatimo https://t.co/j6FSMPNReY	2020-07-23 14:42:07	es		0.0	0.0		Observador CoronaTimo		1748.0	555.0	384.0	46.0	0.0	False		
@Objetosperdido6	@clarincom Ya salió el casco covid-19 viene con pelo sintético	2020-07-23 14:42:07	es		0.0	0.0	@clarincom	Objetos perdidos	Pesificado	14.0	20.0	12.0	1.0	0.0	False		
@Alsegundo_mx	"#Alsegundomx ⏳ Seguimos en pie de guerra contra el Covid-19; no es tiempo de bajar la guardia: Clausen Iberri 
Link ➡️ https://t.co/YnKbbgvUqc https://t.co/V47PjJuxIX"	2020-07-23 14:42:07	es		0.0	0.0		Alsegundomx	Somos un medio de comunicación moderno y funcional, donde se utiliza la tecnología como base de difusión de ideas.	21340.0	37.0	295.0	360.0	3.0	False		
@victaron200	Colpatria es#, no asuman créditos, pedi auxilio por el Covid 19, las cuotas me aumentaron, que alivio generan los bancos ninguno sólo piensan en robar, así no se puede hacer empresa trabajar para pagar préstamos bancos usureros	2020-07-23 14:42:06	es		0.0	0.0		Green		3429.0	51.0	2008.0	129.0	1.0	False		
