Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@REMODELA_T	La comunidad se pregunta si hoy quitaron la Cuarentena porque la cantidad del vehículos que pasan por la Av Ppal del Calvario subiendo por detrás del Bloque 1 del Silencio vía 23 de Enero es como antes del Covid 19 @alcaldiadeCcs @erikapsuv @cpnb_ve @NicolasMaduro	2020-07-08 13:45:47	es		0.0	0.0		@REMODELA_T	Remodelaciones en General Revestimiento de Paredes Pisos Piedra Mármol Porcelanato Dry Wall Pintura Fuentes y Cascadas 0414.154.30.79 constructora957@gmail.com	840.0	35.0	910.0	879.0	1.0	False		
@paulo11	"@LugoNoticias "" Piel para atrás y nada más"" # chicle/cascocibernéticoLugo con el plan Reanima del Concello de Lugo. Un saludo Real y virtual desde Barreiros ( Lugo) Aquí haciendo cumplir las medidas del Covid 19 realmente!!"	2020-07-08 13:45:45	es		0.0	0.0	@LugoNoticias	Cojo Manteca 34		1188.0	736.0	262.0	17.0	0.0	False		
@SESAN_Solola	El trabajo comunitario los municipios de Santa Lucía Utatlán y Santa Catarina Ixtahuacan continúan, cumpliendo protocolo de seguridad e higiene para la prevención del COVID-19. Se promueven buenas practicas de salud y prevención de violencia con MSPAS, SESAN y SVET. https://t.co/OrTtDTKW4z	2020-07-08 13:45:44	es		1.0	0.0		SESAN Sololá	Delegación de SESAN en Sololá @secretariasesan	2347.0	5559.0	1310.0	444.0	3.0	False		
@andresrguez	443 nuevos casos en Portugal. Nuevos brotes en el norte en el área metropolitana de Porto, que incluyen al alcalde y varios miembros del ayuntamiento de Paços de Ferreira https://t.co/CPxRYOjljg que se suman a los brotes de VConde y varios niños en VNGaia... #covid19pt https://t.co/VOgaoUhsbI	2020-07-08 13:45:38	es		0.0	0.0		Andrés Rodríguez Seijo	"PhD. FCT Junior Researcher @ciimarUp #microplastics Advisor #CienciaenelParlamento #plasticpollution
RG https://t.co/URhmaQHfFg  /open DM/ORCID 0000-0003-4868-306"	178498.0	3633.0	3023.0	2978.0	136.0	False		
@sumariumcom	"En Miranda hay 616 casos de COVID-19: ""301 están activos y los demás se han curado"", informó @HectoRodriguez https://t.co/BqUGsXfwIs https://t.co/6ae7hAC4lF"	2020-07-08 13:45:37	es		0.0	0.0		Sumarium		1742573.0	73.0	1807.0	194275.0	1055.0	False		
@TN23NOTICIAS	Covid-19: Municipalidad de Puerto Barrios cierra temporalmente - https://t.co/gprqkNuYeK	2020-07-08 13:45:36	es		0.0	0.0		TN23	Una nueva opción para informarse. ¡Noticias 24 horas! 📺 Canales 23 (UHF), 9 (Claro TV) y 71 (Tigo Star) | También en Facebook https://t.co/72wsFRmre2	190437.0	1247.0	711.0	384637.0	448.0	False		
@paulodelgadoi	El Intendente de #Antofagasta, que lo ha hecho pésimo en la crisis del #Covid_19, ahora pretende darnos clase de economía. #Calama #Tocopilla #RetiroFondosPrevisionales https://t.co/hJbYZdmhda	2020-07-08 13:45:36	es		0.0	0.0		CabroChico	Yo salí de la población hace mil años, pero la población nunca salió de mí. De Tocopilla orgulloso	25831.0	4589.0	10628.0	9682.0	18.0	False		
@vzlapray	🇻🇪 INAC alista protocolo por Covid-19 para operaciones aéreas https://t.co/7RVcRr9qz2 (via @milmanrique)	2020-07-08 13:45:31	es		0.0	0.0		Pray for Venezuela	Nuestra misión: informar; decirle a todo un país y el mundo lo que realmente está pasando. #vzlapray	289475.0	205.0	863.0	14788.0	169.0	False		
