Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@AFPespanol	"🇻🇪 Comercios de Caracas migran a la alimentación, salud o higiene personal para sobrevivir en plena pandemia de Covid-19 #AFP https://t.co/2JH1wehfsb
✍ @AndreTostaM 
📷 @federicoparra https://t.co/adP0aVPM5o"	2020-07-22 16:29:00	es		0.0	0.0		Agence France-Presse	Las noticias y las historias del mundo con el aporte de los periodistas de la AFP en 150 países. También en Facebook: https://t.co/USg46DHztr	185779.0	359.0	1072.0	444974.0	4217.0	True		
@Elizalowerob12	Cuiden mucho a sus seres queridos! #Covid_19 https://t.co/QwbEYdPRYs	2020-07-22 16:28:59	es		0.0	0.0		Elizabeth Lowe	Mercadologa....entuciasta por el arte, la ciencia y la filosofia... me entanta disfrutar de la vida.🥰	245.0	705.0	92.0	25.0	0.0	False		
@torreon	"Continúa batalla contra #COVID19 en #Florida; suma más de 9 mil nuevos casos
https://t.co/UFhht4yVOM"	2020-07-22 16:28:59	es		0.0	0.0		El Siglo de Torreón	"Periódico Regional. Defensor de la Comunidad Lagunera, noticias de Coahuila y Durango. Miembro de la AEE
Disponible en App Store y Google Play
Fb/ elsiglo.mx"	756137.0	215.0	255.0	164362.0	852.0	True		
@SuperChesse	El Covid-19 también está fastidiado de ti y no lo veo quejándose https://t.co/sOUvDbmTTQ	2020-07-22 16:28:59	es		0.0	0.0		Fer R.	Orgullosamente Regiomontano y Rayado de Corazon.	93505.0	1949.0	794.0	4418.0	28.0	False		
@MentalidadMill8	"TOP 20 casos COVID-19 por PAÍS 🌎 | ACTUALIZADO | 😷
Dale Like, Suscribte y Comparte!😉👍
#QuedateEnCasa #SanaDistancia #TodosConMascarilla #HazleCasoAGatell
#Popocatépetl #AviónPresidencial #Pensiones #FelizMiercoles #MiercolesDeGanarSeguidores  https://t.co/5q5y9wfzcn @YouTube"	2020-07-22 16:28:58	es		0.0	0.0		Mentalidad Millonaria	"En éste link encontrarás las mejores aplicaciones para ganar dinero desde casa por internet!!!
Suscríbete ahí en mi canal de YouTube! 

ABRELO YA!!!      👇📲👇"	155.0	306.0	721.0	712.0	1.0	False		
@Foro_TV	"México avanza en las negociaciones para obtener vacuna de COVID-19 
https://t.co/2D2XSoSxCF https://t.co/4ulDoz0Zs9"	2020-07-22 16:28:58	es		0.0	0.0		Foro_TV	El canal de información de la televisión mexicana	605280.0	817.0	295.0	1689391.0	6484.0	True		
@JorgeCenten0	@kenin_nunez @EdwinRojasM @VTVcanal8 @bellallanera2 @irr644 @Maetuitera1 @lilidiaz8 @Jessfer78545161 @jaarreaza @Guerrera_Fenix @fotoecocultura @EProfeguerrero Que irresponsable, sé supone que dió positivo para Covid 19, debería estar aislado, no teniendo contacto con otras personas... O es otra pantalla ???	2020-07-22 16:28:55	es		0.0	0.0	@kenin_nunez	Jorge Centeno	Carupanero recorriendo mundo, con muchos errores, ciertas virtudes... preparandome y aprendiendo de la vida para ser cada día mejor.	2745.0	14548.0	1214.0	247.0	0.0	False		
@TocopillaOnline	173 casos de personas contagiadas con Covid-19 se reportaron hoy en la región de Antofagasta. https://t.co/ZpwR9I0pee	2020-07-22 16:28:54	es		0.0	0.0		Tocopilla_Online	Primer portal ciudadano de Tocopilla, II región de Chile.	10889.0	204.0	263.0	5266.0	23.0	False		
