Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@SaureHaydee	@patokiss @Munivillalemana @hwittigb Cómo y dónde se puede pedir que vengan a sanitizar en un condominio que un trabajador dio positivo de Covid 19? Agradeceré información	2020-07-07 17:27:34	es		0.0	0.0	@patokiss	Haydee	🚀🚀	2189.0	7895.0	163.0	63.0	2.0	False		
@Altavoznoticias	Transmisión por aire de Covid-19, muy probable: OMS https://t.co/4GnIjqfKy2	2020-07-07 17:27:33	es		0.0	0.0		Noticieros Altavoz	"Noticiero Altavoz en Sinaloa 📍
GRUPO CHAVEZ RADIO
Descarga nuestra app 📲👉https://t.co/EkhwSXKO2D…"	164196.0	4.0	206.0	7381.0	36.0	False		
@SoyRomy2	"#ProtecciónActiva

YO♥️CUMANÁ

#LoDijo Alcalde @lossifontes :
""Trabajadores y expendedores del Mercado Municipal reciben atención médica preventiva en el marco de esta batalla que libramos contra el COVID-19"".
 https://t.co/qM5MzB6UMx"	2020-07-07 17:27:33	es		0.0	0.0		꧁𝕽𝖔𝖒𝖞 𝕱𝖆𝖗𝖎𝖆𝖘꧂	"Sígueme en mi cuenta principal 👉@SoyRomy93
Por aquí seguimos en la batalla Comunicacional 👊📲 Docente. Locutora. Community Manager. ❤️De Izquierda❤️"	6946.0	1133.0	2090.0	2137.0	2.0	False		
@arqueology016	Orbán y la ayuda instrumental: ¿qué esconde la solidaridad húngara contra el covid-19? https://t.co/8WvSNY8ij3	2020-07-07 17:27:32	es		0.0	0.0		Federico  Flores	Solo soy un dibujante que en un futuro espera compartir mi mayor satisfaccion	62336.0	51.0	144.0	122.0	1.0	False		
@yassef	Trabajo de nuestra banca de Cámara y Senado en la emergencia del COVID 19 para el país https://t.co/T04Jksxu1m https://t.co/IVXfmJC6NC	2020-07-07 17:27:32	es		0.0	0.0		Yássef Briceño García	#Facilitador #Innovacion #Digital #Agilidad #Círculos #Música #Nadaismo #Guache #ElFuturoEsHoy @SonidoVital	32817.0	6870.0	1909.0	1762.0	139.0	False		
@corivict	@Vico0310 Padre Nuestro, ten cuidado de los médicos, especialmente los que están luchando por su vida. Necesitamos una cuarentena total....si el personal de salud esta muriendo, quien atenderá a los infectados por covid 19  y otras enfermedades?	2020-07-07 17:27:31	es		0.0	0.0	@Vico0310	coralia merino de pa		6.0	0.0	12.0	10.0	0.0	False		
@Ernestodalessio	El Presidente @lopezobrador_ dio negativo a Covid-19 previo a su reunión con @realDonaldTrump 🙏🏻	2020-07-07 17:27:31	es		0.0	0.0		Ernesto Vargas Contreras	Diputado Federal. Distrito 8. Nuevo León. Estudiante de Derecho. ⚖️ #ProVida Presidente de la Comision de Deporte en el Congreso de la Unión.	34732.0	18882.0	813.0	107937.0	345.0	True		
@cancerbero_real	Bolsonaro, Johnson y Hernández: jefes de Estado positivos a COVID-19 https://t.co/pW9VW2byrW	2020-07-07 17:27:29	es	MX	0.0	0.0		Cancerbero Real	"Jefe de Información de ""Sin Censura"" y ""Sin Censura Nocturno"", de Vicente Serrano desde Chicago. Doctor en Historia por la FFyL de la UNAM."	279566.0	4.0	217.0	6962.0	96.0	False		
