Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@agenciaoaxacamx	Mantentiene @SSP_GobOax los protocolos sanitarios ante la Contingencia por #Covid-19; y, pone a tu disposición la página web https://t.co/bvrBhVXGZh y el número (951) 501 50 45 ext. 32074 y 32054 para tramitar tu Certificado de NO Antecedentes Penales. https://t.co/ZQGcLp56ly	2020-07-27 13:19:45	es		0.0	0.0		Agencia Oaxaca Mx	Difusiones Periódicas	112709.0	0.0	1998.0	5205.0	10.0	False		
@Johanisss	Este es el nuevo listado de colonias con más casos de Covid-19 en CDMX via El Universal https://t.co/BHJUI58mLe	2020-07-27 13:19:44	es		0.0	0.0		Johana Robles	Temas urbanos. Infraestructura y Transparencia. Política capitalina. Fanática música y cine. Ahora en labores editoriales en @El_Universal_Mx de mi amada CDMX.	76479.0	18202.0	7308.0	7097.0	75.0	False		
@perez_yulmis	"#LaSaludEsPrimero
Debido a que el covid 19 no es un juego todos los ciudadanos debemos poner de nuestra parte ya el país esta presentando una subida en el contagio. #LavateLasManos
#UsaCubrebocas @NicolasMaduro @navea_mary @coromoto0129 @OmarPrietoGob https://t.co/kUJw37WnQu"	2020-07-27 13:19:43	es		0.0	0.0		Yulmis Perez	Me encanta escuchar musica, compartir con mis hijos y darle gracias a Dios por la segunda oportunidad de vida	6458.0	1013.0	861.0	371.0	1.0	False		
@marguijaramillo	"Que el anhelado “deber ser” no nos lleve a enajenarnos de la realidad. 
Las medidas y “deberes” de entidades, EPS, hospitales, clínicas médicos y usuarios no pueden exigirse aisladamente; no olvidemos que atravesamos una emergencia sanitaria a nivel mundial a causa del COVID-19."	2020-07-27 13:19:43	es		0.0	0.0		María Margarita Jaramillo P	Abogada, vegetariana, Animalista, del Tolima y el Caribe 🇨🇴. Directora de Responsabilidad Sanitaria - INVIMA @invimacolombia	7410.0	17657.0	959.0	404.0	2.0	False		
@alejabolivarian	"@EneidaLayaPsuv reconoce y rinde honor a quienes se han mantenido en pie de lucha, héroes y heroínas en esta difícil coyuntura por la #Covid_19, los profesionales de la salud ✊ #LaSaludEsPrimero

 https://t.co/gWVuy0inVr"	2020-07-27 13:19:42	es		0.0	0.0	@EneidaLayaPsuv	Alejandra Castillo (desde 🏠)	"Mujer patriota orgullosa de ser antimperialista y chavista de ♥ guardiana del legado de mi gigante eterno! SOCIALISMO O NADA 

Ig: @alebolivarian"	153439.0	17820.0	7949.0	27629.0	41.0	False		
@dondanesta	"Les encanta generalizar. Son felices pensando que TODO lo de Cuba es Socialista y actúan como si fuera más contagioso que el COVID-19

Pero se ofenden y ponen el grito en el cielo cuando en el exterior dicen que TODOS los Colombianos somos Narcotraficantes, Sicarios o Prepagos."	2020-07-27 13:19:40	es		0.0	0.0	@dondanesta	Daniel Lopez	MDE | DFW | BOG | TYR | UIO 🛢Colombiano	496.0	402.0	287.0	50.0	0.0	False		
@AsiEsNoticiasVe	"Venezuela 🇻🇪 sumó 15.463 casos positivos por COVID-19

Delcy Rodríguez, vicepresidenta del régimen de Nicolás Maduro, anunció este sábado la detección de 534 casos positivos y 4 nuevos muertos por COVID-19, lo que ascendió a 15.463 los contagios y a 142 los fallecidos."	2020-07-27 13:19:40	es		0.0	0.0		Así es Noticias	Objetividad, veracidad y rapidez con la noticia en un solo medio, todo el acontecer noticioso del Zulia, Venezuela y el Mundo. #AsiEsNoticias	74099.0	1891.0	7121.0	19360.0	45.0	False		
@Christi99498224	En lo personal el covid 19 me tiene los huevos al plato yo ya no creo más nada acá en Córdoba capital una mujer dio a luz a su hija y falleció la doctora le oblico a sus empleados que le pongan que murió de covid19 la chica, y es todo mentira la chica murió de un paro cardíaco en	2020-07-27 13:19:38	es		0.0	0.0		Christian	soy divertido y solidario	60.0	142.0	33.0	1.0	0.0	False		
