Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@maldyth	@RicardoBSalinas @AztecaNoticias de manera tendenciosa, incitan a la población a no hacer caso a las medidas sanitarias para frenar COVID-19. El odio del empresario que se suma a ver al país rebasado en enfermos y defunciones. Todo por no querer pagar impuestos.	2020-04-18 15:42:19	es	MX	0.0	0.0	@RicardoBSalinas	Lili Obradorista 💯 💐🐝💐💙💜	"❤ Economista,  I. P. N. ♥️
 #RedAMLO 💯     
 ... ❌ No DMs ❌
                ¡ABORTO LEGAL YA!

🔔 Si eres Provida, NO me sigas 🔔"	30842.0	22734.0	7128.0	7732.0	16.0	False		
@Metemuia	@moncrespo @sanchezcastejon Yo creía que era por culpa del covid-19, pero bueno si tu lo dices...	2020-04-18 15:42:18	es		0.0	0.0	@moncrespo	Sibilla	Non so se sono stata donna, non so se sono stata spirito. Son stata amore.	6227.0	1574.0	28.0	69.0	1.0	False		
@NolosePerosequ1	@brayanhurtado11 Menos mal existe ese tipo de gente ignorante,reprimido y Que no piensan ni en ellos mismos, lo bueno es que son el primer filtro a las futuras muertes por covid 19, igual se reproducen cómo gazapos, así que, Llamemos eso Limpieza social.	2020-04-18 15:42:18	es		0.0	0.0	@brayanhurtado11	No lo se, Pero se que estoy, en problemas	Pensando en el Bien Colectivo	178.0	51.0	257.0	13.0	0.0	False		
@tiempo_mx	"Registra Países Bajos 1140 casos y 142 muertes por COVID-19 en un día

https://t.co/mrBllacoJC"	2020-04-18 15:42:18	es		0.0	0.0		Tiempo La Noticia Digital	Infórmate al instante de lo más importante acontecido en Chihuahua, México y el mundo.	115750.0	1177.0	157.0	21654.0	204.0	False		
@yoelexposito	"COVID-19 en el mundo: Crisis por nuevo coronavirus será más profunda que la Gran Recesión, advierte Banco Mundial
https://t.co/27ZVu24aKB"	2020-04-18 15:42:18	es		0.0	0.0		Yoel Exposito	Informático 🇨🇺🚭	65646.0	1450.0	1059.0	876.0	18.0	False		
@martasarias	Porfavor retwittear para que llegue al maximo de personas #pornuestrossanitarios #Covid_19 #sanitariosdesprotegidos #sanitarios #Spiriman #	2020-04-18 15:42:18	es		0.0	0.0	@martasarias	Marta SR		1002.0	107.0	87.0	29.0	0.0	False		
@_dezconocido_	Ya están planteando tesis de los fenómenos de comunicación en México durante la crisis del COVID-19 VERDAD?????	2020-04-18 15:42:17	es		0.0	0.0		Hermoso y desconocido	Cero estoy hermoso.	18957.0	29114.0	701.0	1109.0	5.0	False		
@RadioOtakuDream	#NotiROD - Tras los hechos ocurrido alrededor del mundo por la Pandemia del COVID-19 los Organizadores del AnimExpo informaron la Cancelación del Evento que se tenia planeado para el Verano del 2020 en Los Ángeles, A su Vez Informaron que Regresaran en 2021 con mas Sorpresas. https://t.co/44wUwhrx0L	2020-04-18 15:42:16	es		0.0	0.0		Radio Otaku's Dream	Somos Radio Otaku´s Dream cuya misión es impulsar el talento de jóvenes emprendedores otakus brindándoles un espacio de difusión de manera gratuita.	31503.0	677.0	2062.0	1937.0	12.0	False		
@alex_vogager	Saquen su Dinero de TV AZTECA se van a robar tu dinero con el pretexto del #Covid_19 https://t.co/UrB2KZC6M8	2020-04-18 15:42:16	es		0.0	0.0		Alex Vogager 3.0	"Política y tecnología, visita mi canal en YouTube https://t.co/PdC3fgm0eJ 
México del siglo XXI"	62828.0	1847.0	2899.0	2690.0	73.0	False		
