Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@vonivar	Presidente do Ipasgo testa positivo para Covid-19 https://t.co/W2vVfiqnik https://t.co/s4rdWWiHZ0	2020-05-24 15:42:33	es		0.0	0.0		vonivar	Jornalista e Consultor	656991.0	6579.0	2023.0	2774.0	242.0	False		
@SaDiario	Suben hasta 70 las muertes diarias asociadas a la #Covid_19  mientras los contagios confirmados por PCR se reducen a 246 - #COVIDー19 #coronavirus #Desescalada #NuevaNormalidad  https://t.co/74RHa2v52v https://t.co/70Nkxqlj48	2020-05-24 15:42:31	es		0.0	0.0		Salud a Diario	Periódico sociosanitario con vocación de servicio al ciudadano. http://t.co/He5TSs04SP	11690.0	320.0	1298.0	2287.0	87.0	False		
@marlontool07	Ahora que estamos en esta crisis del covid-19 que nos sirve tener todas esas cosas en exceso y no solo lo necesario, sabiendo que ese apetito voraz por las cosas le hace daño al planeta!!	2020-05-24 15:42:30	es		0.0	0.0	@marlontool07	Marlontool		3344.0	693.0	204.0	8.0	0.0	False		
@Calu_entreotras	“El librero, en tiempos de la COVID-19, acentúa su condición de dealer y diseña a través de las redes nuevas vías de compromiso y de escape.” https://t.co/ZmvOcRUIFv	2020-05-24 15:42:29	es		0.0	0.0		Calu	A veces, cuando me miro al espejo, no soy yo, es el lobo el que aparece y me susurra al oído: es para verte mejor.	7006.0	12082.0	828.0	1128.0	10.0	False		
@elitediario	Covid-19: Un científico dice que el virus 'está adaptado de manera única para infectar a los humanos' y que el laboratorio de Wuhan debe ser investigado https://t.co/hTxdC3VSUE @jmanuelisbylex @ajimenal1 @RossellMonica @kasparjauser @manuelgarana @auxiguillen66 @IsbylexA #covid19 https://t.co/iIw6V8Gm2l	2020-05-24 15:42:28	es		0.0	0.0		@elitediario	Diario de información local de la ciudad de Sevilla	26390.0	92.0	411.0	81.0	1.0	False		
@universal970	"Autoridades sanitarias aseguran que Rivera está ante un “escenario dramático” por Covid-19

➡ https://t.co/NgQFtZh4ZS https://t.co/3wvMmrqoEU"	2020-05-24 15:42:22	es		0.0	0.0		970 Universal	Cuenta oficial de 970 Universal. Comunicate por Whatsapp al 092 000 970.	38319.0	516.0	859.0	17080.0	87.0	False		
@1Ricper	Minera aurífera Retamas pondrá a disposición del Minsa planta de oxígeno para pacientes COVID-19 https://t.co/X2nwJA6R3K vía @RPPNoticias	2020-05-24 15:42:14	es		0.0	0.0		ricardo a rodriguez	padre, amigo, economica y politicamente liberal	65067.0	73299.0	597.0	948.0	1.0	False		
@rv1021fm	"Argentina extiende el confinamiento

https://t.co/raK8Ct4ear

#contagios, #covid_19, #EnlaceRV, #NoticiasRV, #pandemia, #Virus, #Argentina https://t.co/vBAZCl91a1"	2020-05-24 15:42:11	es		0.0	0.0		RV 102.1 FM	Somos ¡La Radio!.. Y tenemos para ti + Música + Entretenimiento + Información + Reportes Viales + Concursos + Eventos ...Ahora que lo sabes #PonLaRadio	99323.0	1523.0	733.0	7788.0	85.0	False		
@caenrap	@BluRadioCo Por un momento crei q con el q habían hablado era el tal santo venezolano jose gregorio...q cura enfermedades...pa pedir la cura contra el covid -19...me llegue a impresionar x un momento	2020-05-24 15:42:05	es		0.0	0.0	@BluRadioCo	Carlos Ramirez	Noticias Política Gobierno Deportes	427.0	96.0	85.0	34.0	0.0	False		
