Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@MigSelZa	"@FridaSiKahlo @_giosan En una palabra DEMOCRACIA.
Con todo lo que ha pasado los últimos meses y el #Covid_19  ahora parece que todos olvidan que es el presidente electo con 55% de los votos en una elección informada y transparente. https://t.co/2lFd8qu7LA"	2020-04-04 15:47:32	es		0.0	0.0	@FridaSiKahlo	Miguel Sz 🇨🇱 🇸🇩	Me gusta debatir seriamente, a los que repiten como 🦜 las consignas panfletarias aprendidas no son bienvenidos. El que insulta no es respondido.	2081.0	2485.0	154.0	123.0	0.0	False		
@Adrin20191	"#Cuba🇨🇺 registró 19 nuevos casos positivos a la #COVID-19, de los cuales 18 son cubanos y uno extranjero, para un total de https://t.co/Y8YJQyXbCT intensifican las medidas en el enfrentamiento a esta pandemia😷🙌✨. Lo que sí está claro es que #CubaSalvaVidas❣️
#QuedateEnCasa🏠🏢 https://t.co/oIfmNlID4A"	2020-04-04 15:47:32	es		0.0	0.0		Adrián2019	Amo a mi Cuba Isla Bella 💯% 🇨🇺	5881.0	5458.0	5001.0	3212.0	2.0	False		
@EstrechoDigital	"Desde el 31 de marzo y hasta el 13 de abril, los contenedores de importación pagarán una tarifa plana de dos euros por TEU y día https://t.co/5WxRqj9izb
---
#Coronavirus #PuertoDeBarcelona #TransporteDeMercancías"	2020-04-04 15:47:32	es		0.0	0.0		El Estrecho Digital	"El Estrecho Digital (EED) es un diario digital especializado en información marítima, portuaria y logística.
---
#Puertos #Maritimas #Logistica #Empresas"	13842.0	359.0	516.0	1647.0	61.0	False		
@rcnmundo	Junior asume medidas de choque frente a la crisis financiera por COVID 19 https://t.co/1XcBIGwx5G	2020-04-04 15:47:31	es		0.0	0.0		RCN Mundo	RCN Mundo es el portal en Internet donde puede escuchar todas las emisoras de RCN a nivel nacional en tiempo real y sus nuevas Emisoras Virtuales.	565862.0	1447.0	263.0	199229.0	831.0	False		
@gerardorrCR	Una catástrofe en ciernes.  https://t.co/9Ir1MaTqRQ vía @crhoycom	2020-04-04 15:47:30	es		0.0	0.0		Gerardo Ruiz R.	Periodista/ Journalist. Especializado en política. Escribo para el diario digital líder en Costa Rica @crhoycom	6258.0	1392.0	1751.0	2898.0	48.0	False		
@Mongosse_Ulala	"El amor en los tiempos del covid-19 
Nos vemos, nos escuchamos, transmutamos emociones negativas por estrategias y oportunidades. 
Luego les platicó por qué era necesario vernos de lejos aunque fuera una vez..."	2020-04-04 15:47:30	es	MX	0.0	0.0		Miss M	"""Existe un poder infinito dentro de mi"""	18728.0	2210.0	255.0	352.0	12.0	False		
@Angela2486	@infopresidencia @FuerzaAereaCol Pero cuando? Ya nos comimos una semana sin pruebas, si antes escondían los muertos por COVID-19 ahora sí nunca vamos a tener estadísticas reales! @IvanDuque	2020-04-04 15:47:29	es		0.0	0.0	@infopresidencia	Angela Zarate🐝	"Si no existiera la música, habría más razones
 para volverse loco."	351.0	249.0	177.0	96.0	0.0	False		
@AlbertoRodNews	Arreza agradeció a la Unión Europea por solicitar a EEUU levantar las sanciones ante la pandemia del covid-19 https://t.co/rMSghHJ8GE	2020-04-04 15:47:29	es		0.0	0.0		AlbertoRodNews	RT's are not endorsements. - Instagram: @AlbertoRodNews	120241.0	4915.0	20776.0	488093.0	1935.0	True		
@arsacha	Antes o después de ti, Covid-19 https://t.co/Ru1b4xj9Rp	2020-04-04 15:47:28	es		0.0	0.0		Armando Sáez Chávez	Amante de la educación, el arte, la naturaleza y en especial de la honestidad	23827.0	1884.0	946.0	853.0	17.0	False		
