Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@lob2832	@EldiariodeLeuco El culpable de que allá llegado el Covid-19 a Formosa fue el Presidente, si la niña al que le habló en la cara sin barbijo y se contagia fue el, el mismo que te dice quedate en casa es el que lleva el virus a las Provincias, es un irresponsable.	2020-06-19 01:04:36	es		0.0	0.0	@EldiariodeLeuco	lob		354.0	664.0	14.0	3.0	0.0	False		
@dannyn3delko	Lo que más odio del covid 19 es que nos quitó una temporada de Euphoria para este año.	2020-06-19 01:04:35	es		0.0	0.0		Alexis		2069.0	6440.0	124.0	120.0	0.0	False		
@jatirado_oc	#Sociedad CORONAVIRUS MÉXICO - México llega a nuevo pico diario de contagios de COVID-19 con 5.662 casos https://t.co/ogwlf9r2Jo https://t.co/oNAbnhTipr	2020-06-19 01:04:33	es		0.0	0.0		Juan Antonio Tirado	Periodista. Onda Cero. Editor de iBooks, director de @Stonewall_iBook; Radio Inter, Onda Madrid, Radio Voz, City Fm; Prensa4, El Telegrafo y Fotos; PopularTV...	271941.0	3014.0	1745.0	1631.0	15.0	False		
@AngelArmengol	"Así no Anlo 
👇🏽👇🏽
Miles de habitantes en Alemania entran en cuarentena tras nuevos rebrotes de COVID-19  https://t.co/lkTj0StjX6"	2020-06-19 01:04:33	es		0.0	0.0		Lávate las Manos y #QuédateEnCasa	Le vengo manejando lo que viene siendo la radio y las clases. O sea #AmoLaRadio 📻🎙 y #AmoSerProfesor 👨🏽‍🏫	46794.0	7295.0	1213.0	4581.0	0.0	False		
@visionpolitica7	Informe de los ⁦@SSO_GobOax⁩ por #COVID-19. #Oaxaca ⁦@alejandromurat⁩ ⁦@Donato_Casas⁩ ⁦@GobOax⁩  https://t.co/sYUsRHPCmT	2020-06-19 01:04:32	es		0.0	0.0		Fernando Cruz López	Periodista activo desde 1978. Director General de https://t.co/RJoe7lvWIE, comentarista político de Noticiarios 97.7 FM Presidente de SEPROCOM. Cel 9515472431	133604.0	581.0	1477.0	14968.0	13.0	False		
@BastianSt	Dizque Viernes 19, Covid 19, IVA del 19%... que clase de brujería es esta?	2020-06-19 01:04:31	es		0.0	0.0		B.	De calle a la casa. De caza a la calle.	57455.0	49216.0	382.0	2347.0	25.0	False		
@portalsanpancho	En San Francisco del Rincón, 3 casos nuevos de COVID 19. Suman 25. Casos activos aumentan a 11. 18 de Junio https://t.co/IV4egrfsMV https://t.co/vheQtL889s	2020-06-19 01:04:31	es		0.0	0.0		sanpanchoypurisima		668.0	0.0	42.0	45.0	0.0	False		
@adncolombia	Cifra récord de contagios y muertes por COVID-19 en el país - https://t.co/QEcsOfCjL2	2020-06-19 01:04:30	es		0.0	0.0		Diario ADN	Primer diario gratuito colombiano. Este es el ADN de Bogotá. Todo lo que quieres saber está en ADN. ¡Pásalo!	51436.0	546.0	386.0	291381.0	1117.0	False		
@AdrianaDiazPRD	"El #Covid_19 es un virus altamente contagioso, históricamente la segunda ola de contagios es más peligrosa y letal, otras pandemias lo han demostrado.

La negligencia del @GobiernoMX y @lopezobrador_ dejara una estela de muerte sin precedentes.
 https://t.co/3Jg9trqJX0"	2020-06-19 01:04:24	es		0.0	0.0		Adriana	Mujer de izquierda, comprometida con la democracia y la defensa de los derechos de todos y todas las mexicanas.	1927.0	308.0	17.0	431.0	0.0	False		
