Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ajra68	"y 24 de esta
Constitución, excepto cuando se trate de reuniones o asociaciones con fines religiosos,

El ejecutivo por ley le corresponde decretar régimen de excepción. a caso el Covid-19 no es epidemia ? es mas que eso , una pandemia señores es contagio mundial."	2020-06-29 16:43:20	es		0.0	0.0	@ajra68	Angelr		5121.0	4904.0	1006.0	110.0	0.0	False		
@ipscuba	CRONOLOGÍA: Cuba frente a la #covid-19 (V). Con excepción de La #Habana, el país inició el regreso a la nueva normalidad a tres meses de reportar el primer caso.👉🏽https://t.co/KR1tMmt6M0 #salud #pandemia #coronavirus #aislamiento #postcovid #postpandemia https://t.co/FzSwV7RX5A	2020-06-29 16:43:20	es		0.0	0.0		IPS Cuba	Corresponsalía de prensa extranjera acreditada en La Habana que pretende elaborar y brindar información alternativa sobre la isla.	12691.0	1703.0	954.0	6769.0	196.0	False		
@rtve	"Simón, sobre el estudio que ha detectado Covid-19 en aguas residuales en 2019: ""Hay que valorarlo con mucho cuidado"". 

https://t.co/vQN0CPEGjC"	2020-06-29 16:43:19	es		0.0	0.0		RTVE	Canal oficial en Twitter de RTVE, Radio Televisión Española. También en https://t.co/X8CngnFTxN En https://t.co/a58wCEj5E8 Y en https://t.co/4XJ9iGB2Kp	250721.0	1437.0	441.0	1175553.0	12643.0	True		
@PLACER__	"En lugar de reforzar la #SanidadPublica como pedimos desde antes de la pandemia, se dan palmaditas por llegar a acuerdos con fundaciones privadas para concertar un servicio que ya proveemos. Necesitamos #MasPlazasPir y #MasPlazasPEPC 
https://t.co/ZA2gSgXmXj"	2020-06-29 16:43:17	es		0.0	0.0		Luis Daniel Placer G	Psicólogo Interno Residente #PIR en defensa de una #PsicologíaClínica pública y de calidad ☺️, y de la conservación de nuestro 🌍.                      🏀🚂🎮🌱	2606.0	220.0	315.0	191.0	2.0	False		
@ExtraVzla	Fallece un médico en Mérida por la COVID-19 https://t.co/AANQ1O94Zb	2020-06-29 16:43:17	es		0.0	0.0		EXTRA VENEZUELA	Somos las noticias de Venezuela. redaccion@extravenezuela.com	1996385.0	75.0	17422.0	30342.0	239.0	False		
@lanzdz	@bacigalupe Algunos se confian con el tema del permiso, como si este le confiriese una cierta gracia de protección. El permiso (si es q logra reducir el n° de salidas, y se suman medidas sanit. ), solo reduce  peligros de contraer covid-19, pero no elimina el riesgo de contagio.	2020-06-29 16:43:17	es		0.0	0.0	@bacigalupe	Lorena		1128.0	2019.0	251.0	22.0	0.0	False		
@Yahoo_Finanzas	Expertos advierten posible escasez de smartphones por COVID-19 https://t.co/6E4eSiVA7z	2020-06-29 16:43:15	es		0.0	0.0		Yahoo Finanzas	Página oficial de Yahoo Finanzas en Twitter.	14365.0	0.0	4.0	4695.0	118.0	False		
@MegaNews_MX	"#Nacional | Aunque todavía faltan algunos meses ¿Estás de acuerdo de que no se cancele la celebración del ""Grito de Independencia? 🤔 https://t.co/kaw6XN1zh6"	2020-06-29 16:43:15	es		0.0	0.0		MegaNews	"Calidad informativa sobre Quintana Roo, México y el mundo

#AquíLasNoticias"	20156.0	354.0	197.0	312.0	3.0	False		
@eledenmx17	@HLGatell  informó que ni él ni el secretario de Salud, Jorge Alcocer Varela, ni el presidente @lopezobrador_ , se han hecho una sola prueba de COVID-19..  https://t.co/aAQeVBvo72	2020-06-29 16:43:15	es		0.0	0.0	@HLGatell	EL EDÉN MX	El Edén MX es una plataforma de noticias que nos mantendrá informados del acontecer diario en Tabasco, en México y en el mundo.	20240.0	259.0	272.0	1819.0	11.0	False		
