Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@TecdeMonterrey	@shagstotz Hola, los extrañamos mucho por el Campus, 💙 te sugerimos estar al pendiente de nuestros comunicados pronto se estará compartiendo toda la información para el siguiente semestre. 🙂https://t.co/hu0qxonKsk	2020-06-16 21:01:39	es		0.0	0.0	@shagstotz	Tecnológico de Monterrey	"Cuenta Oficial del Tecnológico de Monterrey

Conoce información precisa sobre COVID-19
https://t.co/bcM9XzCzZt"	24147.0	19267.0	460.0	512336.0	953.0	True		
@RadioAnimeTzl	México es el segundo país con más muertes diarias por COVID-19: TResearch https://t.co/0GfmLIGx5F	2020-06-16 21:01:39	es		0.0	0.0		Radio Anime Teziutlán	Periódico Digital / Radio y TV Online / Agencia de Publicidad.	38210.0	19.0	9.0	213.0	2.0	False		
@CrysStephania	Estoy segura de que el COVID-19 se originó del cubo de jenga de cierto dr del SS.	2020-06-16 21:01:38	es		0.0	0.0		Crystal✨	La dentista🦷• Cantante🎙️• Experta en llegar tarde • Pedera porque mujer•	1568.0	4503.0	170.0	220.0	0.0	False		
@SOLACI3	"#SolaciNews | Estimando el riesgo de infección por COVID-19 en el personal de salud
https://t.co/Y2en9hJcUS https://t.co/gxZcH5ZuCR"	2020-06-16 21:01:37	es		0.0	0.0		SOLACI	Somos la Sociedad Latinoamericana de Cardiología Intervencionista y bregamos por promover el intervencionismo cardiovascular en América Latina y el Caribe.	6156.0	811.0	455.0	2701.0	22.0	False		
@lasopa_news	#Tendencias | “Fue espantoso, teníamos miedo”: la actriz con COVID-19 en grabaciones de telenovela para Televisa .- https://t.co/BaPOOrbnUl #&amp;	2020-06-16 21:01:37	es		0.0	0.0		La Sopa.Com	"¡Somos el magazine web más importante de Venezuela! Tendencias, Virales, Sexo, Deportes, Terror y +
Síguenos en Instagram @lasopa_news"	253177.0	6925.0	117329.0	471816.0	554.0	True		
@SalvadorReports	Comité de Emergencias y Gestión Sanitaria para Combate COVID-19 recomienda al presidente @DaniloMedina  no pasar a fase 3 de la desescalada https://t.co/U0yFEqPFvI	2020-06-16 21:01:37	es		0.0	0.0		Salvador Sánchez	Periodista: Salvador Sánchez es Información, Programas Tv L/V Buenos Días, 6/9 AM Si Tv, Cronometro 4/5 PM En Televisión https://t.co/brtVA4wS95 https://t.co/dS3KUHm98O	72043.0	9863.0	1676.0	6276.0	30.0	False		
@CCEPuebla	Con #ReactivaciónSegura buscamos  entregar a 500 micros y pequeñas empresas afiliadas a uno de nuestros #OrganismosCCE, un kit de sanidad para cumplir con protocolos sanitarios requeridos que permitan reactivar sus actividades en esta nueva normalidad generada por el #Covid_19 https://t.co/Lv1dXVDYvH	2020-06-16 21:01:37	es		0.0	0.0	@CCEPuebla	CCE Puebla	Consejo Coordinador Empresarial de Puebla	7823.0	3333.0	943.0	9627.0	76.0	False		
@informador_DEP	Cruz Azul anuncia caso positivo a COVID-19 https://t.co/Xgx504flQs	2020-06-16 21:01:37	es		0.0	0.0		DEPORTES	Noticias más recientes del futbol mexicano, internacional, NFL, automovilismo, boxeo y MÁS ::: Una cuenta de @informador.	194675.0	0.0	387.0	24860.0	254.0	False		
