Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@COVID19_bot	"Latest worldwide COVID-19 data: 3,599,410 cases, 249,754 deaths.

A 6.94% fatality rate."	2020-05-04 16:30:16	en		0.0	0.0		COVIDBot	Timely updates on COVID-19 data.	10397.0	26.0	267.0	993.0	8.0	False		
@SSVSA	El ministro de Salud, Jaime Mañalich encabezó una reunión en la Intendencia de la Región de Valparaíso, donde conoció la actual situación de la zona y las estrategias para enfrentar la pandemia del Coronavirus COVID-19.	2020-05-04 16:30:16	es		0.0	0.0	@SSVSA	SaludValpoSanAntonio	Somos la red de salud pública de las comunas de Valparaíso, Juan Fernández, Casablanca y la provincia San Antonio.	13931.0	2865.0	332.0	3885.0	20.0	False		
@CerebrosG	"Debido a la contingencia sanitaria por el COVID-19, NFL confirma que todos los juegos de la temporada 2020 se jugarán en Estados Unidlos; oficialmente, no habrá juego este año en el Estadio Azteca.  

Los juegos programados en Londres y México serán pospuestos para 2021. https://t.co/9fdhJyFJto"	2020-05-04 16:30:16	es		0.0	0.0		Cerebros	Noticias de todo el mundo para todos los gustos.	3147.0	19.0	5.0	5362.0	4.0	False		
@MiMeneghetti	"Carta aberta ao covid-19!
Queridx, você poderia com toda sua excelência fazer o favor de se auto extinguir, seria de grande ajuda para minha saúde mental e física e para saúde do resto do planeta terra também!
Atenciosamente Tamires que não dorme direito a dias 🙂"	2020-05-04 16:30:16	pt		0.0	0.0		Tamirão ❾¾	"*Lágrimas são como oxigênio para mim, eu necessito!* 
Instagram tamires.meneghetti
Fisioterapia 🎓                             🦉🌙♋❤"	2474.0	32118.0	274.0	77.0	1.0	False		
@WSJ	The Food and Drug Administration, under fire for allowing antibody tests for Covid-19 onto the market without prior review, imposed rigorous standards on commercial test companies and said it is cracking down on fraud https://t.co/Ua7Zj1NxtN	2020-05-04 16:30:16	en		0.0	0.0		The Wall Street Journal	"News and features from The Wall Street Journal  

Follow live coverage of the coronavirus pandemic: https://t.co/KXLeZnw1nk"	306291.0	1194.0	913.0	17715245.0	117376.0	True		
@Tragedy_Academy	"Its borderline worth the backlash, lol.  

🌐 https://t.co/TgUrRaJYFC

#thetragedyacademy #podernfamily #podcast #memes #covid19 #covid_19 #coronavirus #stayathome #socialdistancing #quarantinelife #crypto 
#instagood #instagrammers #share #igers #funny #instalike #friends #love https://t.co/SR6N0Vm5jC"	2020-05-04 16:30:16	en		0.0	0.0		The Tragedy Academy Podcast	A show created to bridge societal divides in a judgment-free zone using candor & humor. 🎧 https://t.co/Y9M0DfkSok	3273.0	1190.0	490.0	380.0	1.0	False		
@ElUniversal	'Protección post Covid-19', por Alfredo Yuncoza @alfredoyuncoza #Opinión https://t.co/sbSzs1B0In	2020-05-04 16:30:15	es		0.0	0.0		El Universal	Solo noticias confirmadas. Los principales titulares de lo que ocurre en este momento en Venezuela y el mundo	1471596.0	64.0	61028.0	5039692.0	20351.0	True		
@UnionwearUSA	How did the US come up so short on PPE?  - ABC News - https://t.co/GBzuU9Vgfj #PPE #Healthcare #Coronavirus #Covid19 #Covid-19 https://t.co/QB9cuFYJg8	2020-05-04 16:30:15	en		0.0	0.0		UnionwearUSA	We offer an unparalleled selection of branded accessories and products for companies looking to create unique high-quality promotional goods. #MadeinUSA	1610.0	291.0	1907.0	1212.0	26.0	False		
