Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@San_Villanueva	Señor, que hasta el momento no existen medicamentos efectivos para prevenir o tratar el COVID 19. No sea irresponsable, no fomente la desinformación y sobre todo la automedicación. https://t.co/VhkoAXFPmm	2020-07-11 19:59:56	es		0.0	0.0		Santiago	Estudiante de Farmacia - Universidad Nacional de Colombia. Apofénico y con Gilbert. Hincha de Millonarios F.C. 12 ♥️	8054.0	5376.0	438.0	150.0	0.0	False		
@Colombianicomio	"@SANTAMARIAURIBE @ClaudiaLopez ...Fuentes: Ocupación de las UCI en Bogotá por covid-19 llegó al 85,4 por ciento https://t.co/XeX4VXNVsM
En 24 horas, ocupación de UCI en Bogotá pasó del 82.2 % al 85.2 % https://t.co/NZN2tq9CT0"	2020-07-11 19:59:55	es		0.0	0.0	@Colombianicomio	Clara Nino	Clave bien temperado. Me duele mucho mi país. Sin Dios, no hay quién respete Ley alguna.	227962.0	1970.0	417.0	730.0	6.0	False		
@Telemundo20	"El COVID-19 sigue cobrando la vida de bajacalifornianos, y autoridades revelan que ya son 17.1 muertes diarias por el mortal virus 
https://t.co/GgnNZjKwcS"	2020-07-11 19:59:54	es		0.0	0.0		Telemundo 20	#Telemundo20, es el nuevo canal de televisión en San Diego y Tijuana propiedad de NBCUniversal. Síguenos para recibir las noticias relevantes y de última hora.	17331.0	580.0	218.0	3800.0	29.0	True		
@RafaelDuran_RD	En Santiago y La Vega, ya no hay espacion para los pacientes de #coronavirus en la Unidad de Cuidados Intensivos (UCI). Conversé con el Dr. Jose Abad Dir. Reg. Salud y con Dr. ulio Garib Pte. CMD y me confirmaron el ALERTA que exite luego de la desescalada. #COVID__19	2020-07-11 19:59:54	es		0.0	0.0		Rafael Duran	Talento / Productor, Platinum TV 15 y 50 Aster. Alegrando TV 30 TeleCable Central. La Kalle 96.3 FM ⚾️ 00:00 ●━━━━━━────── 3:50 ⇆ㅤㅤㅤㅤ◁ㅤㅤ❚❚ㅤㅤ▷ㅤㅤㅤㅤ↻	52744.0	14961.0	2290.0	1800.0	18.0	False		
@SomosNewSpace	"Países de América Latina serán los primeros en recibir el medicamento ruso contra el covid-19.

""Nuestra prioridad son aquellos países donde el número de infecciones por coronavirus está aumentando considerablemente"", aseguró la parte rusa. https://t.co/qCj2RlUDPb"	2020-07-11 19:59:53	es		0.0	0.0		New Space	Noticias.	350.0	1.0	52.0	149.0	2.0	False		
@martincasares	10 cursos gratuitos que Microsoft y LinkedIn ofrecen para encontrar empleo en medio de la pandemia del covid-19 https://t.co/urAjojWANo	2020-07-11 19:59:52	es		0.0	0.0		Martin Casares	"Abogado. Magíster en Derecho Penal.
Investigador - docente.
No music, no life."	13980.0	3866.0	2972.0	6543.0	73.0	True		
@SamantaR03	"Andres esta cumpliendo su maxima, primero los pobres y lo esta cumpliendo, nos esta volviendo un pais de pobres. De esto no puede echar la culpa a otros, son sus resultados.
https://t.co/OBwgSHxfjL"	2020-07-11 19:59:52	es		0.0	0.0		SamantaR.	Orgullosa Mamá, Feliz Esposa, Maestra, Independiente, autodidacta, fan de la NFL, crochetier.	586.0	4182.0	67.0	24.0	0.0	False		
@PdvsaVictor	Refineriás abastecen el mercado interno | Últimas Noticias* David https://t.co/vi1cbhjiUG #ProteccionYConcienciaPopular #VenezuelaTriunfanteYEnBatalla #COVID__19	2020-07-11 19:59:52	es		0.0	0.0		VictorZamoraPDVSA	Dirigente Sindical Petrolero. FUTPV-CBST. Cuenta de respaldo @pdvsazamora	219.0	14.0	132.0	4624.0	7.0	False		
