Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@moiceleste	"La RFEF anuncia un positivo por COVID-19 entre los colegiados de Primera y Segunda
 https://t.co/3e0ZtnuZrf"	2020-06-09 14:43:43	es		0.0	0.0		moiceleste.com	Sigue todas las novedades relacionadas con el Real Club Celta a través de la web no oficial más visitada del celtismo	166621.0	32.0	421.0	12609.0	173.0	False		
@ydolemsc	¡De hierro! Sobrevivió al aluvión de 1941, al terremoto de 1970 y ahora venció al covid-19  https://t.co/E8SXAlMkOg a través de @Agencia_Andina	2020-06-09 14:43:43	es		0.0	0.0		Melody Sánchez	Mamá feliz. Comunicadora. Viajera.	1295.0	777.0	450.0	1108.0	6.0	False		
@JaviL32	Con tu caña te contagiamos del Covid-19 por 1€. Gracias por venir. https://t.co/ejw9Nh3ymO	2020-06-09 14:43:41	es		0.0	0.0		Javi 💯🦇	Cine Clásico, Novenchentero, Literatura, Valencia CF, Videojuegos, Documentales, Historia, Cocinar, Jazz, Cerveza, Remember´90 ...	261383.0	4206.0	1030.0	7375.0	113.0	False		
@DEuronegocios	La descarga automática del tacógrafo de TADIG, logística 4.0 para la realidad post-COVID-19 https://t.co/a3fgrvL7KN	2020-06-09 14:43:40	es		0.0	0.0		Diario EURONEGOCIOS	Diario Europeo de Negocios	1402.0	22.0	42.0	125.0	0.0	False		
@JorgeAl61061030	@dialogo21 @JuanPabloDuranE @BANDESAL Si pero ojala no valla a ver tanta traba por q todos hemos caido en dicon en mora por  el covid  19 nececitamos apoyo para nustros trabajadores y capital de trabajo ojala no valla hacer como los gobiernos anteriores	2020-06-09 14:43:39	es		0.0	0.0	@dialogo21	Jorge Alfaro	Amo. A mi familia	218.0	29.0	60.0	10.0	0.0	False		
@yelitaz9	"#Internacional 
😷 OMS advierte que la pandemia empeora
🚦 El 25 de junio reabrirá al público La Torre Eiffel
🗽 Arranca la 1ra fase de reapertura en Nueva York
💉 Nueva Zelanda vuelve a la normalidad tras declararse con cero casos de COVID-19
#México
🚧 Por huelga cierra Notimex"	2020-06-09 14:43:37	es		0.0	0.0		Yelita	Buscando imágenes que generen sensaciones y sensaciones que generen imágenes.	21410.0	1301.0	2058.0	785.0	23.0	False		
@mvsialer	"CHINA le MINTIÓ al MUNDO, ha quedado demostrado por ESTUDIOS,INVESTIGACIONES y TESTIMONIOS,que el COVID-19 apareció en AGOSTO 
Una investigación de Harvard dice que el COVID-19 ya circulaba en Wuhan en agosto,mucho antes de lo informado por CHINA a la OMS 
https://t.co/vEpV3w5NUs"	2020-06-09 14:43:37	es		0.0	0.0		manuel	Sin LIBERTAD, no hay justicia,igualdad ni futuro. Soy un demócrata a carta cabal, enemigo de la CORRUPCIÓN, el FANATISMO y las IDEOLOGÍAS  totalitarias	18395.0	9880.0	4087.0	1852.0	6.0	False		
@OsorioVargas	Gastón Soublette publica nuevo libro sobre el estallido social en Chile y el covid-19 https://t.co/2ERmEu0rmu	2020-06-09 14:43:36	es		0.0	0.0		Jorge Osorio	Docente en universidad pública	30564.0	3344.0	3822.0	2191.0	44.0	False		
@Matinal5	Hasta el momento, 12,208 personas se han recuperado del #COVID_19 y 77,685 casos sospechosos fueron descartados mediante pruebas de laboratorio.	2020-06-09 14:43:36	es		0.0	0.0		Matinal	Desde las 6 de la mañana un equipo de profesionales traerán todo el acontecer Nacional e Internacional. Por @telemicro5 , #telemicroHD #telemicrointernacional	31153.0	1289.0	253.0	5899.0	38.0	False		
