Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@andres0g	Rockstar donará el 5% de sus ganancias generadas por GTA Online y Red Dead Online para combatir el COVID-19! https://t.co/fWBXEtHy4T	2020-04-02 01:36:11	es		0.0	0.0		GTAinvaders	Una persona cualquiera, youtuber.	5620.0	1504.0	9.0	1100.0	4.0	False		
@Cristian_ZG2003	Las mismas autoridades que están encargados del Covid-19 salieron infectados, no pudieron prevenirlo ellos ya van a poder proteger a todo un país.               Mejor quédese en casa 😉	2020-04-02 01:36:11	es		0.0	0.0		Cristian Zelaya	Hondureño 🇭🇳, Líder Estudiantil, Fundador de Agrupación Estudiantil Revolucionaria, Luchando por una Honduras libre.	150.0	84.0	235.0	14.0	0.0	False		
@UltimaHoracom	"Brasil: En tan solo 24 horas suma otros 39 fallecidos por la pandemia del #coronavirus, con lo que el total de muertes se elevó este miércoles a 240, en tanto que el número de casos confirmados ascendió a 6.836.
https://t.co/n8vzImvGPd"	2020-04-02 01:36:11	es		0.0	0.0		Última Hora	https://t.co/oIZfnyHQrn | Noticias de Paraguay y el Mundo las 24 horas. https://t.co/8SWRjv9gBw https://t.co/7BoUQ4XeFe	213068.0	394.0	282.0	957788.0	1683.0	True		
@imparcialRD	Imparcial RD: En ocasión Día Mundial del Autismo, Cándida Montilla de Medina exhorta a evitar marginación y exclusión social en medio COVID-19: @PrimeraDamaDO https://t.co/5mQ8ULWsX0	2020-04-02 01:36:10	es		0.0	0.0		Imparcial RD	Periódico Dominicano Libre de Prejuicios.	12692.0	736.0	403.0	82.0	1.0	False		
@APalacio_s	Segundo informe epidemiológico COVID-19 https://t.co/AQLxzLiBPg	2020-04-02 01:36:10	es		0.0	0.0		Adrian Palacios	Neuro-Explorador @CINValparaiso Vicerrector Investigación e Innovación @uvalpochile Comisión Asesora Ciencia & Tecnología @CRUCH_cl Tweets Personales	4785.0	4001.0	925.0	1047.0	13.0	False		
@enteratd	"¿Ley seca en México por COVID-19?
https://t.co/bQNLn8YZSi"	2020-04-02 01:36:09	es		0.0	0.0		Enteratede	Portal de noticias con todo aquello que impacta en la vida cotidiana. Porque la noticia no descansa.	38817.0	185.0	296.0	439.0	9.0	False		
@JuanDeD38749613	@kelvinalcalde Gracias a nuestro Alcalde por su esfuerzo en detener el crecimiento del COVID 19. Esto es responsabilidad de todos. Hay mucho cumulo de gentes en bancos y supermercados. Ademas en las esquinas de nuestros barrios. DEBEMOS QUEDARNOS EN CASA POR FAVOR.	2020-04-02 01:36:08	es		0.0	0.0	@kelvinalcalde	Juan De Dios Rodriguez	Presidente de Maxsercomp	93.0	14.0	23.0	3.0	0.0	False		
@Lagos195	Al final nos vamos a dar cuenta que de la cuarentena va a tener más porcentaje de mortalidad que el mismo covid-19	2020-04-02 01:36:08	es		0.0	0.0		Oscar Lagos	MCMXCV-GDL|MEX🇲🇽-Ingeniería Civil👷-Tecnócrata Neoporfirista de medio tiempo nomás para cagarle el palo a @diegollico-En este perfil amamos a @sanbenito	253.0	1553.0	363.0	56.0	0.0	False		
@ElSabuesoAP	"#LoÚltimo | Hasta la tarde del 1 de abril, 37 personas han muerto por #COVIDー19 en México, se confirman mil 378 casos positivos y ya se ha recuperado el 46 % de las personas que han sido infectadas.
https://t.co/saiW4vJPDk"	2020-04-02 01:36:08	es		0.0	0.0		El Sabueso	Con mi olfato descubro de todo... hasta las mentiras de los políticos. Noticias y verificaciones sobre coronavirus 👇🏻.	4714.0	477.0	590.0	44777.0	390.0	True		
