Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@somiserem1899_	"Mariano da positivo en COVID-19 y deberá pasar 14 días aislado por negligente. Al dar positivo, también debe hacer cuarentena el resto por haber estado en contacto con él

Si cumplen protocolo, no jugarían vs City y perderían 3-0. Pero siendo la Mafia, ya se sabe lo que pasará"	2020-07-28 13:22:00	es		0.0	0.0		ONLY FCB	Barcelonismo como forma de vida. Eternamente agradecido a Joan Gamper por alegrar nuestras vidas...	5072.0	11804.0	184.0	1225.0	6.0	False		
@OPSOMSBolivia	"COVID-19 👉🏽 La nueva normalidad ... mantente saludable 🙋🏻‍♀️ 🙋🏾‍♂️ y ayuda a prevenir la propagación de #COVID19 en todos lados. 👍🏽

Recuerda, lávate las ✋🏼🤚🏿 con 💦 y 🧼 con frecuencia.
➕ INFO 👉🏽 https://t.co/EgfcJ4LeD6 https://t.co/50HOrWuF1W"	2020-07-28 13:22:00	es		0.0	0.0		OPS/OMS Bolivia	Somos la agencia internacional de salud pública más antigua del 🌎| Trabajamos para mejorar-proteger la salud de la población | #SaludParaTodos	11807.0	5175.0	821.0	6338.0	92.0	True		
@26_VCF_ACM	"Pero no cree Ayuso que la cartilla COVID-19 señala a la gente?? No está asegurado que si lo has pasado no lo vuelvas a tener el virus... Quién te contrata así? Te están señalando: ""Usted tiene el virus o lo ha tenido!"" Creo que es un sin sentido🤷‍♂️"	2020-07-28 13:21:57	es		0.0	0.0		Vicent		113913.0	57508.0	1132.0	905.0	27.0	False		
@TelediarioGDL	"☣️Hasta la fecha se han confirmado casos en 118 de los 125 municipios de Jalisco. 

#TelediarioGDL 

https://t.co/xMUelMJ4ia"	2020-07-28 13:21:57	es		0.0	0.0		Telediario Guadalajara	La mejor información de Guadalajara, Jalisco y todo México 🔴 EN DIRECTO https://t.co/oi9mtmxOXb por Canal 6 de TV abierta. #TelediarioGDL	15572.0	791.0	128.0	4275.0	22.0	False		
@periodistadigit	"Mascarilla obligatoria y cartilla: el nuevo protocolo de Madrid contra el COVID-19 anunciado por Díaz Ayuso

https://t.co/sEBmAtYvfL"	2020-07-28 13:21:57	es		0.0	0.0		Periodista Digital	Influir en la gente que influye. Síguenos también en https://t.co/FpTtE9FfdA y en Telegram https://t.co/Vw6Rw7uU1S	101494.0	916.0	3839.0	64958.0	1445.0	True		
@Tirapete	¿Se olvidaron que decían que su Jefa se había ido a Cuba en plena pandemia a buscar la cura para el COVID-19? Y nosotros éramos las usinas del Odio? Memoria berenjenas de sorete.	2020-07-28 13:21:53	es		0.0	0.0		Gloria Álzaga Unzué	Pleased to meet you. Hope you guess my name. But what’s puzzling you is the nature of my game.	125165.0	101825.0	197.0	2674.0	50.0	False		
@PaisFrancia	"La OMS dice que la COVID-19 es una ""gran ola"", no una pandemia estacional https://t.co/lEHfGHC2HH"	2020-07-28 13:21:52	es		0.0	0.0		🙏🏼🇻🇪🙏🏼Francia RESISTENCIA PASIVA	Aprendí q el coraje no era la ausencia de miedo, sino el triunfo sobre él. El valiente no es quien no siente miedo, sino aquel que conquista ese miedo.Mandela	152095.0	7685.0	3388.0	4384.0	8.0	False		
@SecEducacionAnt	"#AntioquiaTeCuenta | ""Entregamos ambulancias a 50 municipios, con una inversión de más de 9 mil millones de pesos. Fortaleciendo así la capacidad del departamento para afrontar el reto que hoy nos impone el COVID-19"" @apelaezbotero, Secretaria de Educación https://t.co/We8JCsrsbM"	2020-07-28 13:21:50	es		0.0	0.0		EducaciónAntioquia	Escuela es todo lo que hay bajo el sol.	37639.0	5173.0	938.0	17582.0	93.0	False		
