Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@BrunoMiramontes	Gracias covid 19, estás echando a perder mis próximas residencias profesionales en la mina 😠	2020-06-11 17:21:45	es		0.0	0.0		Brunoski	Casi Ingeniero Mecánico	428.0	925.0	356.0	278.0	0.0	False		
@Silva_68	"La propagación del @COVID-19 a nivel nacional va en aumento por la desinformación de @lopezobrador  @HLGatell aunado a la falta de insumos de calidad en los hospitales a nivel nacional
#MedicosEnPeligro
@SSalud_mx https://t.co/XMaz4U6aPP"	2020-06-11 17:21:44	es		0.0	0.0		P. Silva		63.0	0.0	5.0	1.0	0.0	False		
@Oruga_Ecologica	@OpinionLSR @sjrochin Reducir el IVA al 10%, el ISR al 20% es el camino para la recuperación económica y la solución para atraer inversión extranjera, pero con garantías para alentar las remesas de producción y generación de empleo. Oportunidad única por el tema POS-COVID-19 que tal vez no se repita. https://t.co/pyjhtJv5T5	2020-06-11 17:21:44	es		0.0	0.0	@OpinionLSR	Global 36 la Oruga Ecológica	Sustentabilidad Social y Ambiental	903.0	220.0	645.0	22.0	0.0	False		
@OpinaSantander	"#AlAire ""Hasta el momento no sé cómo mi esposo se contagió de Covid-19. Él ingresó al hospital, y después me dijeron que necesitaba una UCI, mientras era preparado para ser llevado a Bucaramanga, falleció"", Sandra Acosta en #OpinaSantander https://t.co/7oBaX1GQXq"	2020-06-11 17:21:44	es		0.0	0.0	@OpinaSantander	Opina Santander	Noticias, análisis, debate y personajes de Bucaramanga y Santander. Escuche @OpinaSantander de lunes a viernes, de 6:00 a 10:00 a.m. en 100.7 fm @LaCulturalfm	17287.0	1657.0	858.0	4303.0	10.0	False		
@Los_Politicos	"LÍDERES CARRILLENSES SE MOCHAN CON EL IMSS Luis Carlos Pérez (CNC), Jaime Domínguez (Sindicato Independiente 5608), y Lalo (CNC), benefactores ante la emergencia sanitaria por el Covid-19
#Opinion Eduardo Venegas Naranjo https://t.co/5nZYF0ScHF @Lalo2808 @Tu_IMSS @imssvernorte https://t.co/HGsbEQtyUg"	2020-06-11 17:21:44	es		0.0	0.0		Salvador Muñoz		20202.0	8777.0	1910.0	4282.0	40.0	False		
@ricardoaquilesr	MIENTRAS SATANÁS, SUS DEMONIOS Y LA ELITE, ADORMECEN AL MUNDO CON LA PANDEMIA COVID-19, ÉSTOS PREPARAN EL NUEVO ORDEN MUNDIAL.	2020-06-11 17:21:39	es		0.0	0.0		Ricardo Aquiles Reyes P.	Fotógrafo profesional, de matrimonios y eventos sociales. Hijo de Dios, Seguidor de Cristo, de la Verdad y la Justicia	491.0	3.0	608.0	240.0	2.0	False		
@JornadaOriente	🗓Experta: pasada la tempestad del Covid-19, los museos deben ser lugares de acuerdo social https://t.co/YUoYB20nj5 https://t.co/l0xuGE2n0k	2020-06-11 17:21:38	es		0.0	0.0		La Jornada Oriente	Ofrecemos la mejor información de Puebla.	82178.0	1296.0	1105.0	20200.0	389.0	False		
@yeisonFlorenti8	"Pensando yo, “abinader y su equipo que tanto decían que las carpas eran excelentes acondicionadas para pacientes con CoViD-19"". Porque él y su equipo no van aislamiento a una de las dos que pusieron ???  Nada más payo saber pregunto . #PRMNarco"	2020-06-11 17:21:38	es		0.0	0.0		yeison Florentino	"Futuro abogado, Bostoniano, Aguilucho & PLD . Nadie se cansa de algo que le gusta! “Las matas de Farfán ""❤️"	346.0	694.0	59.0	32.0	0.0	False		
