Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@GNB_TachiraGDP	Guardia del pueblo efectuó abordaje social en diferentes comercios ubicados en el mcpio. Tucupita Edo. Delta Amacuro, y evitar la propagación del Covid-19 #8Jul #FANB GNBEsLealtad #VenezuelaTriunfanteYEnBatalla .@GNBoficial https://t.co/edidqD4y67	2020-07-08 15:58:45	es		0.0	0.0	@GNB_TachiraGDP	GNB PUEBLO TÁCHIRA 😷👍	Cuenta Oficial del Regimiento Guardia del Pueblo Tachira de la GNB	38368.0	5177.0	2791.0	7575.0	15.0	False		
@queronsio	¡UNA GONORREA MEZCLADA CON COVID-19! ESO ES LO QUE ES ESTE MEDIOCRE PERIODISTA. https://t.co/M8KZ4a4Skn	2020-07-08 15:58:41	es		0.0	0.0		Olegario Contreras	Ni me interesa el facebook ni un blog. Estoy aquí dando opiniones	12379.0	19.0	144.0	108.0	1.0	False		
@ExpresoPeru	"Primer grupo de contratos se suscribió y se anunciará nueva convocatoria de proceso de contratos para continuar ampliando la atención de los asegurados graves afectados por la enfermedad.

https://t.co/f2mcdDjYYX"	2020-07-08 15:58:38	es		0.0	0.0		Diario Expreso	"-Síguenos en Facebook: https://t.co/EuoEdSfWZE
-Envía tus denuncias al WhatsApp (solo mensajes): +51 942 036 213"	113879.0	107.0	608.0	217916.0	496.0	False		
@Christraverso	❌ ¿Quién va a rehabilitar a los pacientes que tuvieron Covid-19 si todavía en algunos municipios los kinesiólogos no podemos abrir nuestros consultorios? @SantiCafiero @JulioGarro @ginesggarcia https://t.co/T0Ma2C9nid	2020-07-08 15:58:38	es		0.0	0.0		Christian Traverso	Lic. en kinesiología y Fislatria	1.0	0.0	122.0	28.0	0.0	False		
@HoyMismoTSI	[𝗘𝗡 𝗩𝗜𝗩𝗢] 🔴 |En #HoyMismo #PrimeraEdición, Equipo Médico de Apoyo para la sala de COVID-19 del Hospital Gabriela Alvarado en Danlí, El Paraíso, entregó en las últimas horas 15 manómetros para pacientes que lo necesiten. https://t.co/lH8GfP2Aky	2020-07-08 15:58:38	es		0.0	0.0		Noticieros Hoy Mismo	Las noticias de Honduras y el mundo. Primera Edición: 7am | Al Día: 11:00am | Estelar: 6:30pm | Sábado: 12M y 6pm | Domingo: 12M.	173581.0	631.0	866.0	32880.0	115.0	False		
@Pueblaonline	#Puebla registra este miércoles un total acumulado de 12,131 casos positivos por #Covid_19 (299+ que de ayer), 1,733 defunciones (33+), 1,112 casos activos (-117), 861 hospitalizados (-4), 151 en terapia intensiva (-8). https://t.co/tTlnR7nsK8	2020-07-08 15:58:38	es		0.0	0.0		Puebla On Line	El periódico en línea de Puebla y México. Noticias, videos y servicios al alcance de un click	128842.0	29637.0	5636.0	72837.0	425.0	False		
@TransfOaxaca	"Alerta por tráfico de #vacunas contra #COVID19mx 
https://t.co/td8mnyi7ld"	2020-07-08 15:58:38	es		0.0	0.0		transformacionnoticias	Noticias de información general, de Oaxaca, México y el mundo	1072.0	0.0	52.0	16.0	0.0	False		
@Pipoo1924	Dios mío, ayuda a los que están positivo para Covid~19 a ganar la batalla.	2020-07-08 15:58:36	es		0.0	0.0		Pipo😏	DIOS, DUBYS, ATLETICO JUNIOR & COLOMBIA... SB	69243.0	4227.0	874.0	1096.0	2.0	False		
@cebie_es	Entra en éste ENLACE DE CEBIE PERÚ y solicita atención gratuita POR COVID-19.  https://t.co/yzZhy3sYfk https://t.co/r8WQJGsKqu	2020-07-08 15:58:34	es		0.0	0.0		CEBIE.es		704.0	3.0	176.0	35.0	1.0	False		
