Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@unionradiogt	"[EN VIVO]▶️ #Nutrición 🥛🍽️💹 
Hoy en #EstiloDeVida hablamos de ""Ante Covid-19, Atencion y cuidado nutricional de personas con obesidad"" con Jenny Ixcaquic de NutriteGt
 
¡Te invitamos a compartir nuestra transmisión 📲!

#AdventistasDIA 🌐

https://t.co/RKEQB1tQjP"	2020-05-06 13:49:53	es	GT	0.0	0.0		Unión Radio	Emisora oficial de la Iglesia Adventista del Séptimo Día en Guatemala.	4718.0	152.0	122.0	387.0	0.0	False		
@AleajactaestOk	"Poder Judicial en contexto de COVID-19. ¿Cómo reactivar el servicio de justicia?

https://t.co/o4cLh5keHb

Gargarella, Rafecas, Gil Domínguez y cía."	2020-05-06 13:49:51	es		0.0	0.0		Patricio Cosentino	Papá de León/Abogado ⚖️ por vocación (Der. de daños y del consumidor- ahora en el P.J) /cronopio/Pienso, luego escribo/estudiante, SIEMPRE/ #HablemosdeAutismo💙	25115.0	10610.0	1721.0	704.0	5.0	False		
@ejutv	DT Gareca pide que a expresidente de federación preso le hagan prueba Covid-19 - https://t.co/l2LVbDwdEw https://t.co/KLC0gCYdB6	2020-05-06 13:49:50	es		0.0	0.0		eju.tv	Monitoreo de radio, televisión y prensa de Bolivia.  Noticias, entretenimiento, clasificados, opinión y debate x escrito y en videos.	448478.0	2.0	63.0	17303.0	269.0	False		
@UniRadioOficial	"#ESTRENO COVID-19: genoma, posibles vacunas, tratamiento y desinfección. Esta tarde, a las 18:00, podrás ver la videoconferencia para el programa #PanelDeExpertosUR 

https://t.co/k7lLrHVxGy"	2020-05-06 13:49:49	es		0.0	0.0		UniRadio Jaén	📻 Radio de la @ujaen 🎙 Todos los programas en el 103.9 FM desde Jaén y online 🌍 en: https://t.co/5g2yppGKpd / También en Ivoox 📲 https://t.co/DStPi9U9K9	6116.0	1093.0	407.0	845.0	42.0	False		
@undarkwin	@_micamor_ La fuente (Consultora Ipsos): https://t.co/BmaUkH2ypz	2020-05-06 13:49:48	es		0.0	0.0	@_micamor_	Darwin Hernandez	"Certificate in Theology and Missions by Instituto Missionário Palavra da Vida (Brasil)
•Physiotherapy (2017-20)
ESPAÑOL | ENGLISH | PORTUGUÊS
TeachBeyond UY"	4687.0	5362.0	1440.0	393.0	3.0	False		
@netnoticiasmx	"https://t.co/k8VhODzyDt
Personas con discapacidad, las más afectadas por Covid-19: ONU"	2020-05-06 13:49:47	es		0.0	0.0		netnoticias.mx	Net Información Total Multimedia	210187.0	3892.0	2121.0	7047.0	67.0	False		
@GuidoFuk	Residencias de ancianos: trampa mortal del Covid-19 por las privatizaciones, los recortes y la desidia capitalista https://t.co/sSOGPQxJBy	2020-05-06 13:49:45	es		0.0	0.0		Juan	Sólo existe un sentimiento mayor que el amor a la libertad: el odio al que te la quita.	5218.0	1025.0	1693.0	957.0	1.0	False		
@Accio_deportiva	"¡ESTÁN DE VUELTA!😷🔵🔴
Lionel Messi, Frenkie de Jong, Antoine Griezmann y los demás jugadores del Barcelona, se presentaron a las instalaciones del club para pasar las respectivas pruebas ante el Covid-19, a la espera de la reanudación de La Liga🇪🇦. https://t.co/260nxPfz5W"	2020-05-06 13:49:45	es		1.0	0.0		Acción Deportiva	⚪Medio de comunicación deportivo e informativo🔴 Instagram: accion.deportiva Facebook: Acción Deportiva. Acreditado por la ADFP y Liga 1	392.0	70.0	156.0	31.0	0.0	False		
