Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@politicosad	Secretaría de Salud comenzará a dar a hidroxicloroquina a pacientes con Covid-19  https://t.co/mPObcoKnmx	2020-05-23 18:02:38	es		0.0	0.0		Políticos Al Desnudo	Issuu: Revista Políticos al Desnudo https://t.co/CMBopGJWgL	13159.0	35.0	117.0	192.0	5.0	False		
@JOHCValladolid	"📻RADIO|Compartimos la entrevista a nuestro director,D.Javier Alonso,realizada esta semana en el programa #BanderaMatraca de la radio @RCTgn de Tarragona.Nuestro director habla de la Caridad en tiempos de COVID-19 y del estado del Encuentro JOHC. Min: 26. 
https://t.co/O0F0XzGM9y"	2020-05-23 18:02:37	es		0.0	0.0		JOHC VALLADOLID	📍 Valladolid sede del VIII Encuentro Nacional de Jóvenes de Hermandades y Cofradías del 15 al 18 de Octubre de 2020. ORGANIZA: @jcssvall #JOHCValladolid2020	766.0	531.0	131.0	541.0	3.0	False		
@latfran_asso	#COVID19 en #AmericaLatina : el aumento de la pobreza y la reactivación economica, en el centro del desafio latinoamericano. @RevuePol @Benedetti65 @sg_sica @RicardoVanella @juanmanuelgalan @EDHNoticias @PascalDrouhaud @GuillaumeASSK @FrankFerandier https://t.co/aG1bdffzGj	2020-05-23 18:02:37	es		0.0	0.0		LATFRAN	La asociación América latina - Francia / L'association France Amérique latine	826.0	1953.0	1101.0	269.0	3.0	False		
@ramiro2103	@juandanielM32 Petro tiene todos los virus desde que nació y ya pasó la cuarentena del covid-19, lo normal no querían decir nada, un misterio Petro con covid-19, por eso se quedó, el confía siempre en todo lo de Cuba, los colombianos sólo le sirven para dinero, poder, cargos y tierras y votos.	2020-05-23 18:02:35	es		0.0	0.0	@juandanielM32	Jesus R.		1257.0	180.0	112.0	12.0	0.0	False		
@rivazzce	"@marianagc En Guanajuato siguen gobernando ustedes de la manera más inepta y corrupta posible, así no puede haber buenas noticias para nosotros los guanajuatenses, aquí un ejemplo de muuuchos 👇👇👇

https://t.co/0NOGgxDC7V"	2020-05-23 18:02:34	es		0.0	0.0	@marianagc	Pablo Rivazzce	"Nada mejor que un buen rock,Veré a México resurgir de las cenizas, Viva la 4ta Transformación,
RESISTENCIA!!"	14728.0	64691.0	1439.0	1001.0	2.0	False		
@MxRelevante	SLP VIVE SU JORNADA MÁS LETAL A COVID-19 CON 46 CONTAGIOS Y 4 DECESOS - https://t.co/Rk4SJHjbMi de Pepe Alemán @pepealeman1 @JMCarrerasGob @SSalud_mx @HLGatell	2020-05-23 18:02:32	es		0.0	0.0		RelevanteMx	PORTAL INFORMATIVO DE ANÁLISIS, CRÍTICA Y REFLEXIÓN	4902.0	1992.0	247.0	127.0	2.0	False		
@Velectricos	El Gobierno ruso destinará 317 millones de euros a la industria automovilística para que se recupere de la COVID-19 https://t.co/qndXQlDFuP via @masquelectricos https://t.co/b2gR2hIMTB	2020-05-23 18:02:32	es		0.0	0.0		Vehículos Eléctricos	El mundo de los vehículos eléctricos #coches #motos #bicicletas Eléctric@s. Toda su informacion y recarga. https://t.co/0ZMgmE7VyV	2139.0	0.0	0.0	73.0	2.0	False		
@JosRodr18317588	"#23May LA ETIQUETA DEL DÍA! ⏩ #VenceremosAlCovid19
Vamos a mantenernos firmes y dispuestos a seguir elevando  las  medidas de prevención y protección a los niveles más altos que sean necesarios, para proteger a nuestro pueblo de las amenazas del Covid-19  https://t.co/yIJ1HlNwOO"	2020-05-23 18:02:31	es		0.0	0.0		José Rodríguez 😎📲💻	"Dios te bendiga...🙏😇
Venezuela 🇻🇪💛💙❤️
#QuedateEnCasa 😷👉🏡📲 #ModoActivo"	98166.0	15855.0	2531.0	3772.0	0.0	False		
