Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@igualdadreal_es	La DGA, condenada en Teruel por no proporcionar material de autoprotección a los sanitarios durante la epidemia de la covid-19 https://t.co/Wja0dO39VF vía @heraldoes	2020-06-04 18:08:14	es		0.0	0.0		Partido Igualdad Real - IGRE	Partido con la Igualdad como seña de identidad, protección a la familia y derechos del menor. Políticas coherentes y realistas. https://t.co/scgxcSBJmm	4849.0	3849.0	630.0	3035.0	17.0	False		
@AdalRicom	"AMLO QUISO DESMENTIR A REFORMA, PERO LE SALIÓ EL TIRO POR LA CULATA.

Esta mañana, López Obrador volvió a calificar de amarillistas a medios como Reforma por su tratamiento de la pandemia de Covid-19.

WORLDOMET: MÉXICO, PRIMER LUGAR A NIVEL MUNDIAL EN NUEVOS DECESOS POR COVID-19 https://t.co/J9fg6HfQRy"	2020-06-04 18:08:14	es		0.0	0.0		RICOM	Dios no creó el mal... El mal es el resultado de la ausencia de Dios en el corazón de los seres humanos.	52445.0	30143.0	842.0	2588.0	6.0	False		
@focusdiario	Ex jefe de inteligencia británica afirma que el COVID fue creado por científicos chinos https://t.co/eGj0X8TPYd	2020-06-04 18:08:11	es		0.0	0.0		focus		315.0	2.0	590.0	21.0	1.0	False		
@LaInfoDelFut	Un muerto y tres casos de COVID-19 en el geriátrico donde se encontraba Carlos Bilardo. Al campeón del mundo le hicieron un hisopado que dió negativo pero la familia a modo de prevención lo retiró del hogar de ancianos.	2020-06-04 18:08:08	es		0.0	0.0		Información de Fútbol	Información del fútbol argentino al instante	89.0	0.0	40.0	5.0	0.0	False		
@fercanfranc	Ya lo decían los científicos, cada día sin ser infectado por el Covid-19 era y es un triunfo. Parece realmente que algo se ha debilitado y que lo conocemos mejor y podemos combatirlo con más garantías.	2020-06-04 18:08:05	es		0.0	0.0		Fernando Sánchez	Alcalde de Canfranc y diputado provincial en la DPH. A tope con la BTT. Aragonés y español . Nunca digas es imposible, dí  no lo  he hecho todavía. 🇪🇸	21207.0	21341.0	882.0	1399.0	43.0	False		
@nor7992	Mascarillas con sensores que detectan Covid-19 https://t.co/fdnMGxlEdq	2020-06-04 18:08:05	es		0.0	0.0		Norberto Ortiz	"Asset, Facility, TIC y Project Manager en Fashion Retail & Luxury. Knowmad apasionado por la tecnología y la eficiencia.
Blog https://t.co/Sx7fxEG3jY"	106217.0	3502.0	6595.0	7203.0	261.0	False		
@14carg64	"@14carg64 Covid_19 😷

Principales noticias que han impactado al mundo hasta las 1300Hrs:

1. Según la FAO, mediante Benjamín Davies: ""Resultado de la Pandemia estamos frente a la peor crisis económica desde el año… https://t.co/ckSIq34U04"	2020-06-04 18:08:04	es		0.0	0.0	@14carg64	CARG	... día a día.... llegara el día...	5950.0	3538.0	1029.0	143.0	0.0	False		
@ARHipodromo	En menos de tres meses más de 12 mil personas han nuerto en México por COVID-19. Muchas de estas muertes se pudieron haber evitado, con simples medidas de prevención. La falta de educación, responsabilidad y empatía con los más vulnerables ha contribuido a esta estadística. https://t.co/OKmA92XGBv	2020-06-04 18:08:04	es		0.0	0.0		Residentes Hipódromo		11025.0	2819.0	5000.0	3210.0	19.0	False		
@diarioinfotec	Coronavirus: hidroxicloroquina funciona igual que un placebo contra el Covid-19, según estudio científico https://t.co/uqvs4TBo9r	2020-06-04 18:08:03	es		0.0	0.0		diarioinfotec	El diario de Tecnología de la Universidad Tecnológica Nacional - Facultad Regional Tucumán	58648.0	3.0	21.0	245.0	22.0	False		
