Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@robcepher	"@sebastianpinera 
CA GAS TE.
#AprueboRetiroDeFondos 
#quieromi10 
#QuieroMi10PorCiento 
#Cacerolazo
#caceroleo
#NoMasAFP
#COVID19
#PiñeraDictador
#RenunciaPiñera
#PiñeraCuliao"	2020-07-15 01:38:58	es		0.0	0.0	@sebastianpinera	𝐑𝐨𝐛𝐞𝐫𝐭𝐨 𝐄. ⚙️	"Zurdo.. literal. #Aprobista también.
Músico - compositor - productor, marcador de cilindros de organillo, mecánico, papá, esposo, panadero, dueño de casa y +..."	1360.0	688.0	781.0	843.0	0.0	False		
@banda_jo67	"#SNTEsalud ⚕️

El cubrebocas 😷 es la forma más efectiva para frenar al #Coronavirus #COVID19 🦠 en la #NuevaNormalidad con semáforo 🟠🚦 Cómo usar y reutilizar 😳❓Checa estos tips sobre el cubrebocas 😷 

Con 🔴🚦
#QuédateEnCasa 

#14deJulio México #YoALos18 #Covid Huawei #CDMX https://t.co/8Be1FGjosc"	2020-07-15 01:38:58	es		0.0	0.0		José Antonio banda h		1042.0	137.0	235.0	29.0	0.0	False		
@viproh	"14 de Julio, Durango 
#COVID19 
2720 casos positivos (+54)
* Durango capital: 1135 (+31)
* 13 Gómez Palacio: 1103 (+13)

221 defunciones (+9)"	2020-07-15 01:38:58	es		0.0	0.0		Víctor Hugo	• Brazilian Jiu Jitsu • Comunicación & Diseño • Director de Comunicación en @CongresoDurango	5282.0	3639.0	1381.0	1472.0	11.0	False		
@diegolunaq	Plan de @JoeBiden conecta lucha contra cambio climático con recuperación económica post-covid19 https://t.co/U6TkMrXbkP	2020-07-15 01:38:56	es		0.0	0.0		Diego Luna Quevedo	Made in Uruguay. Ñuñoíno. Humedalista. Sin binoculares no hay paraíso. Ganesh es mi copiloto. Todo a título personal.	27971.0	45.0	3420.0	2883.0	28.0	False		
@YamiriRodriguez	Limitan movilización en calles del primer cuadro de #Xalapa, #Coatepec y #Coatza del 15 al 31 de julio para evitar propagación de contagios de #Covid19 @SP_Veracruz https://t.co/dx6Hljy0Mz	2020-07-15 01:38:56	es		0.0	0.0		Yamiri Rodríguez	Periodista, madre, hermana, tia, hija de... mis padres!!!	132657.0	11011.0	658.0	7140.0	66.0	False		
@benja7x_1	"Le tenemos cacerolazos, bocina os y gritos en la capital, como ira regiones?
#caceroleo #COVID19 #EstadilloSocial2"	2020-07-15 01:38:56	es		0.0	0.0		Mr Barker 🤪	Publicista, Gamer, Ñoño, Deportista👾🛸	3467.0	38104.0	685.0	171.0	0.0	False		
@NoticiasZMG	"México registra NUEVO RÉCORD de contagios 😰👇
#COVID19 
 https://t.co/hjbPgQrWXC"	2020-07-15 01:38:52	es		0.0	0.0		Noticias ZMG	Las noticias como son: sin filtro, con certeza y con cerebro.	14264.0	18039.0	90591.0	109477.0	374.0	False		
@pher_sama	@alamalamalong Jajajaja hoy de covid19.	2020-07-15 01:38:46	es		0.0	0.0	@alamalamalong	María Fernanda F	Rule #32 Enjoy the little things. psychologist. cinemúsica. tuits personales. broken english.	14077.0	4082.0	598.0	384.0	2.0	False		
@CrObservador	"La Policía Municipal de San José contabilizaba hasta hace cuatro días 11 cuarterías en la capital con casos positivos de COVID-19. #Covid19 

https://t.co/DvNa49zVjx"	2020-07-15 01:38:41	es		0.0	0.0		ElObservadorCR	Somos el nuevo medio digital de Costa Rica	12252.0	12.0	751.0	2638.0	22.0	False		
