Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@emsavalles	Crecimiento desmedido de casos Covid-19 en SLP; Cd. Valles suma 75 contagios y cuatro defunciones https://t.co/IboMQUSj61 #emsavalles #cdvalles #noticias	2020-07-26 15:48:09	es		0.0	0.0		emsavalles		307531.0	26.0	1248.0	4675.0	78.0	False		
@edu_daz	El Blog de Edu: A pesar de la COVID – 19, siempre es 26. https://t.co/WbGlVRvF4W	2020-07-26 15:48:08	es		0.0	0.0		Eduardo Díaz	Profesor de la Universidad de Matanzas Camilo Cienfuegos. Doctor en Ciencias Técnicas. Orgulloso militante del Partido Comunista de Cuba. Cuba es mi brújula.	1243.0	390.0	1857.0	1090.0	16.0	False		
@Manuel_Ibarra	"Otro éxito del Partido @AccionNacional y @Javier_Corral. Seguro le pagaran a Pumba para subir un trending para culpar a @HLGatell de esta tragedia. Miserables.

https://t.co/IPVPSGyKXZ"	2020-07-26 15:48:08	es		0.0	0.0		Manuel Ibarra	Periodista co-fundador https://t.co/LQ6xHAD0oK; vloguero; amante de la música y la foto análoga. Socialismo o barbarismo ☭.	174246.0	164293.0	23509.0	30748.0	551.0	False		
@TallerVzlanoVIH	"#26deJulio Síntomas del coronavirus: 6 ""tipos"" de covid-19 que producen efectos diferentes (y cómo reconocerlos puede salvar vidas) https://t.co/lGCZRlxcYt"	2020-07-26 15:48:07	es		0.0	0.0		TallerVzlanoVIH	Somos una Organización Civil sin fines de lucro cuyo objetivo es generar informacion epidemiologica, clinica y resultados terapeuticos de centros especializados	24132.0	3765.0	1548.0	1116.0	9.0	False		
@ElFinanciero_Mx	"#ÚLTIMAHORA Casos de COVID-19 en el mundo superan los 16 millones.
https://t.co/yXRTJPHsYY https://t.co/liG4zFyHYZ"	2020-07-26 15:48:06	es		0.0	0.0		El Financiero	"En alianza con Bloomberg, El Financiero te da la mejor información de economía, empresas y finanzas.  
http://t.co/6l9YapWgFT"	397853.0	2608.0	1446.0	1458817.0	6216.0	True		
@jmaogomez	"Así estamos. ¿será que estamos mirando el mismo lado de la imagen? COVID-19: Colombia, en cuidados intensivos por falta de personal médico 
https://t.co/GGvlSvPbhi"	2020-07-26 15:48:06	es		0.0	0.0		J Mauricio Gomez P		83.0	48.0	76.0	21.0	0.0	False		
@elsalsero341	#VivanLosMédicosDeLaPatria   Colombia llega a 240.795 contagios de la Covid-19 https://t.co/8LoHOKU8eB	2020-07-26 15:48:05	es		0.0	0.0		BOLÍVAR CHÁVEZ	LEALTAD HUMILDAD HONESTIDAD Y MUCHO AMOR POR LA PATRIA BOLIVARIANA CHAVISTA....COMO LO HICIERON NUESTROS LIBERTADORES BOLIVAR Y CHÁVEZ	190855.0	3468.0	12329.0	20716.0	33.0	False		
@escribidor19	Conviene conocer esta historia...y mucho más cuando circula desinformación respecto a los niños ante Covid-19 vía @prodavinci https://t.co/BabhD2WMcH	2020-07-26 15:48:05	es		0.0	0.0		Carlos Viso F.	El hombre es novelista de sí mismo, original o plagiario Ortega y Gasset	33875.0	9010.0	2344.0	1012.0	9.0	False		
