Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ContraReplicaPu	"Ricardo Peralta, subsecretario de Gobernación, da positivo por Covid-19

https://t.co/Iin0XZJiME https://t.co/jAJLiXqTGk"	2020-05-10 16:33:18	es		0.0	0.0		ContraReplica Puebla	"Referencia obligada del Periodismo de Investigación en #Puebla. 
Ubicados en Avenida Teziutlán Sur 17-A, colonia La Paz."	1910.0	172.0	22.0	1046.0	11.0	False		
@sumario7	"#ULTIMAHORA

Corea del Sur informó este domingo 34 nuevos casos de #COVID-19  el mayor aumento en un solo día desde el 9 de abril, debido a la última infección grupal atribuida a los centros nocturnos. https://t.co/dml2rx7Ulv"	2020-05-10 16:33:17	es		0.0	0.0		Periódico Sumario 7	Periódico Sumario 7 16 años circulando en el Estado de Veracruz  Facebook: Sumario 7 https://t.co/dEVuAo3ULS 01(228)8408974  Av. Ruiz Cortines 2227	10673.0	4781.0	5081.0	5958.0	28.0	False		
@jcbchile	"""Pánico Viroterrorista"": El nuevo término usado por Mañalich para explicar el escenario mundial que se avizora por covid-19 https://t.co/T6cyA0pb9l vía @emol"	2020-05-10 16:33:17	es		0.0	0.0		John Campos B	Abogado .Doctorando. Mg D° UPV/EHU. Mg D°Admt U Lleida . Post Titulo D°y Politica Contemporanea U Lleida España y en DDHH en Unimori Italia. Dipl Teologia UCM.	156174.0	974.0	12939.0	11762.0	50.0	False		
@IvettRomero	"Para mí mujer de verde , que, a pesar de que el COVID-19 nos mantenga a la distancia,la vida y mis decisiones de querer crecer,ser independiente,y volar sola, siempre me recuerda que está a mí lado : 
https://t.co/0O9ZZN5Okv"	2020-05-10 16:33:17	es		0.0	0.0		IvRo		21747.0	3838.0	1444.0	459.0	6.0	False		
@saludpublicacol	Camilo Suárez, diputado del departamento del Amazonas e integrante de la etnia Murui, murió esperando el resultado de la prueba del Covid-19 y clamando al Gobierno Nacional #AmazonasesColombia. Qué su muerte no sea en vano. @MinSaludCol @Supersalud @PGN_COL @DefensoriaCol https://t.co/tscD0m7Mc4	2020-05-10 16:33:17	es		0.0	0.0		Asociación Colombiana de Salud Pública	Asociación Colombiana de Salud Pública	1504.0	293.0	1674.0	2537.0	14.0	False		
@Potosi21F	"Urenda agradece solidaridad y dice que se recuperará para seguir trabajando contra el COVID-19
https://t.co/wdcxgxmsHL"	2020-05-10 16:33:14	es		0.0	0.0		Potosi NO #21F	No MAS #DeGeneracionEvo Bolivia	23882.0	4432.0	138.0	3796.0	27.0	False		
@JosemaMira	"Cuando se normalizan los datos de casos de Covid-19 con la población (casos cada 1000 hab.) es cuando nos sacan los colores. Otro ejemplo más de #covid19maps
https://t.co/nElNc3VQMA https://t.co/Hi2vcINAFi"	2020-05-10 16:33:14	es		0.0	0.0		j3m		22.0	23.0	46.0	13.0	0.0	False		
@leo1675	"El mejor regalo de los gobiernos  a su #MadrePatria es proteger a sus hij@s,  ni un muerto más por hambre, Covid-19, o Guerra.

@IvanDuque @ClaudiaLopez @carlosecaicedo @pandi109 @JorgeIvanOspina @LuisErnestoGL @angelamrobledo @GustavoBolivar"	2020-05-10 16:33:14	es		0.0	0.0		Leonardo Molina Salg		39127.0	201.0	1235.0	849.0	7.0	False		
@sacs2305	Trabajadores escenciales deben ir en transporte público por #hoynocirculapuebla pero permiten evento masivo en @colegiolasalle en plena fase 3 de covid-19 @SaludGobPue @SSalud_Puebla @Gob_Puebla  @MBarbosaMX de que se trata? https://t.co/a8LnTZEHaH	2020-05-10 16:33:08	es		0.0	0.0		Sergio Cervantes		68.0	19.0	32.0	25.0	0.0	False		
