Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@rivonrl	COVID-19: ¿POR QUÉ USAR CUBREBOCAS? https://t.co/ANXTFb5u9f a través de @YouTube	2020-07-27 12:38:15	es		0.0	0.0		Ricardo Rivon	(1959) Miñaca tarahumara, padres ferrocarrileros. Tres nietas y cuatro nietos. Sociólogo por la U.A. de Querétaro.	79711.0	110.0	962.0	1932.0	11.0	False		
@MagazinNCVivo	Contraloría iniciará actuaciones fiscales en contra de EPS, por retraso en la entrega de resultados de pruebas Covid-19 https://t.co/lrBcE3ZWpn a través de @Sistema Informativo Regional Magazin NC	2020-07-27 12:38:13	es		0.0	0.0		Magazin NC en vivo.	"Presentador - Periodista - Locutor profesional. 
Director  Magazin NC En Vivo RADIO,  Tv y Web Valle y  Cauca. Facebook Mágazin CNC Santander de Quilichao."	55039.0	4.0	2711.0	1414.0	11.0	False		
@TejeraAsesoria	Toda la info sobre la Orden SAN 641/2020 del Gobierno de Aragón, con las medidas urgentes aplicables a la contratación en la campaña de recolección frutal y que afecta a la recogida de fruta y no a la manipulación en centrales hortofrutícolas 👉 https://t.co/eSpFEc3JnM	2020-07-27 12:38:12	es		0.0	0.0		Tejera Consultores	Somos Tejera Consultores, con 50 años de experiencia ofreciendo servicios en el ámbito laboral, de contabilidad, fiscalidad y de seguros a nuestros clientes.	282.0	328.0	92.0	69.0	1.0	False		
@332Barinas	Maracaibo registra 1.385 casos positivos de Covid-19 https://t.co/T2ULyQi41M  #DiosdadoPaLanteVenceremos https://t.co/oLKDMzXF5W	2020-07-27 12:38:10	es		0.0	0.0		Destacamento 332 Barinas 😷👍	Leales Siempre Traidores Nunca	1855.0	1012.0	110.0	695.0	0.0	False		
@HildaRubi	"Venezuela tiene la tasa mundial más alta en mortalidad de médicos víctimas de la COVID-19

https://t.co/Vx2fTKnDiS"	2020-07-27 12:38:09	es		0.0	0.0		Hilda Rubí González	Médico Cirujano #UCV. Coordinadora de Salud Nacional @PartidoUNT. El compromiso por reconquistar una #Venezuela de oportunidades sigue vigente.	27933.0	478.0	4687.0	19919.0	145.0	False		
@miguelangelespi	#NoticiasCaracol Han publicitado repetitivamente que Moderna ya va cerca de la vacuna contra el Covid-19 pero la dw. Ha informado que la vacuna china en Brasil va más adelantada y con buenos resultados.	2020-07-27 12:38:07	es		0.0	0.0		Miguel Angel Espinel	Ing. Metalurgico, Fiósofo y MBA. He sido empresario, docente y Asesor de empresas. Me gusta escribir y practico atletismo.	77915.0	14922.0	268.0	275.0	7.0	False		
@DolarToday	La OMS afirmó que nadie será vacunado contra el covid-19 antes de la primera mitad de 2021 -► https://t.co/3kDgGzZYGA	2020-07-27 12:38:06	es		0.0	0.0		DolarToday®	Noticias de Venezuela Lunes Jul 27, 2020 el $ cotiza a Bs. 262012,62 y el € a Bs. 285593,76 entra sin bloqueos -► https://t.co/QHIrz49eTW	1651608.0	469.0	3428.0	3799051.0	5758.0	True		
@calbert96	"Cuando fue el primer caso en Guatemala de COVID-19 encierro total, ahora qué hay más de cuarenta mil, reapertura parcial. Discursos incongruentes, mal asesorado el @DrGiammattei 
Moraleja: El encierro no sirvió. @RealRodrigoPolo @frattigiovanni"	2020-07-27 12:38:06	es		0.0	0.0		Carlos Albert B.	🇬🇹 Profesional, esposo y padre. Lo que aquí escribo es estrictamente personal. En una segunda licenciatura... 🇬🇹	112939.0	55637.0	384.0	332.0	0.0	False		
