Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@unomasunomx	De acuerdo con el activista en migración, Luis Villagrán, la caravana estaría compuesta por migrantes enfermos de Covid-19  https://t.co/GGhhgzUETZ https://t.co/oauJpi83x5	2020-06-24 18:10:31	es		0.0	0.0		unomásuno	Grupo UNOMÁSUNO, Periodismo crítico y veraz. Prensa, Radio y Televisión. 42 años informando a México hasta las últimas consecuencias...	465018.0	1363.0	3329.0	16125.0	459.0	False		
@metrodemedellin	"Te invitamos a leer 🧐🤳🏽'El viaje debe continuar. Lecciones del Metro de Medellín para la movilidad segura en tiempos de #Covid_19', artículo publicado en el #Moviliblog  de @BIDtransporte. 👇🏽
https://t.co/K040do07oj"	2020-06-24 18:10:30	es		0.0	0.0		Metro de Medellín	Cuenta oficial del #SistemaMetro, sistema de transporte masivo de Medellín y área metropolitana | Información operativa y de interés | PQRS: https://t.co/9FbfcQyUK8	94377.0	30714.0	380.0	346514.0	224.0	True		
@Diario19_	Se registran 2092 casos de Covid-19 en Cd. Juárez  y 469 muertes; llama Salud a avanzar con cautela en el descenso de la curva https://t.co/fEcUSd59ml	2020-06-24 18:10:30	es		0.0	0.0		diario19.com	https://t.co/nK3BI5C7mN	99789.0	220.0	1074.0	2081.0	15.0	False		
@elcomercio_peru	"OMS advierte que América Latina aún no ha llegado al pico de la pandemia de coronavirus 
https://t.co/Oy6R34W3DD"	2020-06-24 18:10:30	es		0.0	0.0		El Comercio	El Comercio reporta en Twitter las noticias del Perú y el mundo, reportajes, opinión y análisis.	184394.0	577.0	409.0	428735.0	849.0	False		
@anapinan	Cuando crees que has tocado fondo leyendo noticias horribles sobre #COVID__19... 😓 https://t.co/C64YOoWJHH	2020-06-24 18:10:30	es		0.0	0.0		Ana García Piñán	Psicóloga, periodista, cinéfila voraz. “Late, corazón... No todo se lo ha tragado la tierra”.	31729.0	36927.0	1280.0	3531.0	39.0	False		
@EfectoCocuyo	#SepaQue No hay marcas comerciales de Cloroquina y Remdesivir en el país, dos de los fármacos usados para tratar COVID-19, según el listado de empresas y medicamentos registrados por el Instituto Nacional de Higiene. https://t.co/RXSJTHVL6o	2020-06-24 18:10:28	es		0.0	0.0		Efecto Cocuyo	Medio independiente venezolano. Periodismo que ilumina. Contacto: efectococuyo@efectococuyo.com | #CocuyoWhatsApp	370540.0	3720.0	2792.0	623948.0	2499.0	True		
@Class987FM	"Número de casos nuevos diarios de COVID-19 en Florida llega a 5 mil | #InternacionalesGV | 

https://t.co/1xUyPeafU8"	2020-06-24 18:10:27	es		0.0	0.0		Class 98.7FM Noticias	24 Horas de Información y Opinión para todo el centro Occidente de Venezuela emisora perteneciente a Unión Radio Noticias	496697.0	169.0	1112.0	16938.0	157.0	False		
@appo_stol	"¿Cómo diablos tienen ese dato? 
Pinche campaña eriza para la criminalización de lxs migrantes. 

Nueva caravana migrante se alista para ingresar a suelo mexicano, 30% tienen COVID-19 https://t.co/9UEZ9eIDml"	2020-06-24 18:10:26	es		0.0	0.0		A en un círculo	"Intento de etnólogo/ xoloitzcuintle/ cactu/ cocinero.

Mezcal."	52513.0	2911.0	967.0	4243.0	54.0	False		
@nciudad	#CONTAGIO | Se trata de Jorge Aliaga, quien dijo que los números del gobierno “no se explican con la positividad” de los test realizados. Y agregó que su impresión es que “no se está pudiendo medir toda la cantidad de casos que hay”. https://t.co/KeQ3R1uNnj	2020-06-24 18:10:26	es		0.0	0.0		Nueva Ciudad	El sitio de noticias porteñas más leído en las redes sociales	63829.0	5078.0	22350.0	34874.0	250.0	True		
