Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@sumayarodrigu13	La angustia de hoy por no saber cuándo se irá el Covid-19.	2020-07-30 00:19:58	es		0.0	0.0		Maya 🖤	Covid-19, por favor ya te puedes ir	219.0	308.0	65.0	15.0	0.0	False		
@ppenitenciario	"Jamundí Valle, otra cárcel poseída por el Covid 19
@dfinocentes @FUNPRECOL @jurilibertad https://t.co/YcgVAI5oYM"	2020-07-30 00:19:54	es		0.0	0.0		Jorge Mejía	Desde la Fundación para el Pensamiento Social en procura de un país mejor donde quepamos todos, inclusión, equidad y desarrollo en armonía con nuestra tierra.	2684.0	1437.0	682.0	274.0	2.0	False		
@CucutaDenuncia	Cinco reclusos y tres funcionarios con contagios COVID-19 en la Cárcel Modelo de Cúcuta | CúcutaDenuncia https://t.co/Savn4A24wf	2020-07-30 00:19:53	es		0.0	0.0		Cúcuta Denuncia	Medio de comunicación alternativo, cuenta de participación ciudadana,  denuncia corrupción, defendemos democracia, Libertad y queremos un país mas justo.	76049.0	7742.0	7213.0	30817.0	83.0	False		
@lopera9021	"Aún no logramos conseguir este médicamento, las personas lo están consumiendo para prevenir el. #Covid_19, en este caso se requiere para tratar una grave bacteria en una niña de 5 años.

Por favor COMPARTIR https://t.co/2tME8c3Jzr"	2020-07-30 00:19:52	es	CO	0.0	0.0		José Luis Pérez	"Enamorado de Medellín, Estudiante de Derecho, filántropo, apasionado por la política, la escritura y la buena cocina.
#AntiUribista #AntioquiaNoEsUribe"	6017.0	9497.0	7936.0	7627.0	8.0	False		
@Bethlucida	Itamaraty tenta repatriar brasileiros retidos na Venezuela por Covid-19 https://t.co/pBwAiBUirf	2020-07-30 00:19:50	es		0.0	0.0		Bbthcruz 2	"Sou brasileira mas não sou gado, não tenho políticos de estimação, são pagos por nós e precisam trabalhar honestamente para o povo!!! 
Perfil reserva!!!"	46920.0	13086.0	939.0	779.0	4.0	False		
@radiorebeldecu	"Hay doce centros para aislamiento de posibles casos sospechosos con 382 personas en vigilancia hasta la fecha, puntualizó la Dra Yanelis Amador Borrego, jefa del subgrupo de salud pública del Consejo de Defensa Provincial de Artemisa.
https://t.co/xZJ8Fb6Slk"	2020-07-30 00:19:48	es		1.0	0.0		Radio Rebelde - Cuba	Aquí Radio Rebelde! Emisora de la Revolución Cubana. Fundada por el Comandante Ernesto Che Guevara en la Sierra Maestra.	45729.0	31406.0	500.0	31333.0	185.0	False		
@TELEMAKO666	Los que han superado el covid-19, corren riesgo de sufrir problemas neuronales, tranquilos borregos de Sánchez e Iglesias, vosotros no correis peligro.	2020-07-30 00:19:46	es		0.0	0.0		IBERICO100%		3250.0	67.0	0.0	18.0	1.0	False		
@Consalud_es	Se han diagnosticado 19 casos con inicio de sintomatología en los últimos siete días y se han registrado 60 casos con inicio de síntomas en las últimas dos semanas. https://t.co/sK786FpAHY	2020-07-30 00:19:46	es		0.0	0.0		ConSalud.es	Diario online líder en el sector salud en España. Toda la #ActualidadSanitaria. Porque salud necesitamos todos... Síguenos en Facebook: https://t.co/87QCyY22OQ	232064.0	73379.0	90360.0	123373.0	1827.0	True		
