Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Tititavares	Otra manta en mi pueblo. El amortz en tiempo del covid-19. https://t.co/0OEUfEs1EO	2020-06-19 15:13:27	es	GT	0.0	0.0		Titi Tavares	Católico, anticomunista, trabajo en la iniciativa privada desde 1990	16558.0	61401.0	1161.0	729.0	1.0	False		
@franrduenas	"Comprador después del #DiaSinIVA: tengo COVID-19

Todos en Colombia: https://t.co/DBQzAFE9WV"	2020-06-19 15:13:27	es		0.0	0.0		francisco 🇨🇴	16 | Que el privilegio no te nuble la empatía	777.0	1750.0	365.0	155.0	0.0	False		
@vicmanl_v	#ProtestoContraAMLO porque ha metido en las cifras de infectados por covid-19 @lopezobrador_ https://t.co/QYcl0IW2QR	2020-06-19 15:13:27	es		0.0	0.0		Víctor M Rod.		1400.0	338.0	41.0	87.0	0.0	False		
@PaolaGo39519194	#ProtestoContraAMLO   porque el gobierno de la 4T es incapaz de enfrentar correctamente la crisis de COVID 19, poniendo en riesgo a las familias más vulnerables, con @lopezobrador_ no hay trabajo ni comida https://t.co/E9DVFqprbq	2020-06-19 15:13:26	es		0.0	0.0		Paola González	Licenciada en Trabajo Social	2692.0	2594.0	926.0	421.0	0.0	False		
@YeceniaGarcia18	#ProtestaContraAMLO Antorchistas unidos, denunciando el mal gobierno de @lopezobrador_  ante la situación de la pendemia COVID_19.	2020-06-19 15:13:26	es		0.0	0.0		Yecenia Garcia		493.0	34.0	651.0	326.0	0.0	False		
@pachucasb	"#Tuzos, libres del #Covid_19 en su primera prueba, previa al #Apertura2020 vía @HidalgoSport 
https://t.co/du5H7S7AEy"	2020-06-19 15:13:23	es		0.0	0.0		Pachuca	La Bella Airosa	66698.0	4462.0	2915.0	12398.0	75.0	False		
@FraGonDel	@GobAsturias COVID-19: Situación en Asturias (18/06/2020; 24:00). https://t.co/8L2rLi9jaS	2020-06-19 15:13:23	es		0.0	0.0	@GobAsturias	Francisco González	Harto, muy harto.	42615.0	30198.0	1179.0	610.0	20.0	False		
@Caatoo_	Que horrora el COVID-19 haciendo la gatada arruinando planes importantes.	2020-06-19 15:13:23	es		0.0	0.0		かろりな	Iluminada por los dioses, contorneada por la vida. Dueña y señora del reino de Perinorte. Primogénita de Carolina Herrera, 100% real no fake.	6835.0	10531.0	375.0	253.0	2.0	False		
@NicoRojasUrrea	Tres días sin IVA, con aglomeraciones y  gente sin distanciamiento. Ya entiendo porqué se calculan más de 40.000 muertes a diciembre por COVID 19. Que pilos!	2020-06-19 15:13:23	es		0.0	0.0		Nicolas Rojas Urrea		74.0	101.0	177.0	60.0	0.0	False		
@gustavovecino	Casos de Covid-19 aumentan en Florida y expertos advierten que podría ser el “nuevo epicentro” de la pandemia en EE.UU. https://t.co/oxieZMlnjq	2020-06-19 15:13:23	es		0.0	0.0		GUSTAVO VECINO		55048.0	125.0	1374.0	24152.0	110.0	False		
@ZaragozaGarca1	#ProtestoContraAMLO Porque no hay empleos como lo prometió, no hay apoyos solidos tras la crisis sanitaria derivada del Covid-19. https://t.co/fY40LU2MLr	2020-06-19 15:13:21	es		0.0	0.0		ZaragozaGarcía05		28.0	20.0	82.0	14.0	0.0	False		
