Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@WRadioColombia	#NoticieroW | Lo que se sabe del error en el registro de primera muerte por COVID-19 en Barranquilla &gt;&gt;  https://t.co/JicOG1bhRk https://t.co/LxPhuj8Qqg	2020-06-26 15:25:11	es		0.0	0.0		W Radio Colombia	Perfil oficial de W Radio en Colombia, bajo la dirección de Julio Sánchez Cristo. Más piel, más W.	567302.0	2541.0	188.0	4026946.0	9248.0	True		
@Covid19RioNegro	"COVID-19 Argentina:
--&gt; Casos: 52,457(=)
--&gt; Muertes: 1,167(↑17)
--&gt; Recuperados: 18,416(↑3,628)
#coronavirus #covid19 #Argentina"	2020-06-26 15:25:10	es		0.0	0.0		Covid19RíoNegro	Actualizaciones sobre COVID-19 en Río Negro (Argentina) con datos obtenidos del Ministerio de Salud de Río Negro https://t.co/SR1S64UoLY	591.0	0.0	1.0	26.0	0.0	False		
@EmilianoCandido	Ramiz Brahimaj fue dado de baja de su debut en UFC porque uno de sus esquineros dio positivo de Covid-19. El japonés Takashi Sato ahora se enfrentará con Jason Witt.	2020-06-26 15:25:07	es		0.0	0.0		Emiliano Cándido	"🥊🥋 Relator de MMA en FOX Sports. #FOXFightClub 
🎙 Podcast en Spotify https://t.co/WBtIEZgw61"	68530.0	783.0	996.0	36342.0	143.0	True		
@GobCordillera	"Vecinos de la #ProvinciaCordillera un nuevo balance #Covid_19 entregado por las autoridades de salud. 

📍26 de junio 2020

😷👇🏻 https://t.co/9oml4FFD29"	2020-06-26 15:25:05	es		0.0	0.0		Gob Cordillera	La Provincia Cordillera está compuesta por las comunas de Puente Alto, Pirque y San José de Maipo. Su Gobernadora es Mireya Chocair Lahsen.	12415.0	2425.0	538.0	11609.0	31.0	False		
@DpjGranmaMinjus	"En esta primera fase pos  Covid 19, se brinda atención especial a la informatización y se precisan aspectos esenciales para ofrecer a la población servicios de excelencia mediante su uso cotidiano.
#VamosPorMas
#DpjGranma https://t.co/WquDiv4sdF"	2020-06-26 15:25:05	es		0.0	0.0		Dirección Provincial de Justicia Granma	DpjGranmaMinjus	16.0	15.0	55.0	38.0	0.0	False		
@TropicanaPasto	"#TropiReporte @ENLAZATEIDSN  @gobnarino 25-Jun-2020, en #Nariño se totalizan 2.932 casos positivos para Covid-19.

74 nuevos casos: Pasto (25) y Tumaco (24) los municipios con más nuevos casos. https://t.co/hS9uyxdpLB"	2020-06-26 15:25:04	es		0.0	0.0		Tropicana Pasto	📻 @TropicanaPasto 100.1FM 📲 Whatsapp: 3195807706 ☎️ 7232947 🔎 Facebook: TropicanaColombia ▶️ Escúchenos	42939.0	35.0	572.0	11881.0	38.0	False		
@eluniversocom	Racionan el papel higiénico tras ola de pánico de australianos ante el #COVID19 ► https://t.co/dlsrGmdPJF https://t.co/gd1x1UPRuk	2020-06-26 15:25:04	es		0.0	0.0		El Universo	Una nueva imagen, el mismo valor y compromiso periodístico. #LaNoticiaEstáEnElUniverso	281432.0	267.0	2852.0	2157514.0	4316.0	True		
@cadegranada	".@mgemass https://t.co/TMMSFhAwDM

Conociendo los tipos los diferentes tipos de #clientes que podemos tener. 

📈En el webinar “Conseguir aumentar mis ventas después del Covid -19. Vende sin vender""

@aemprende #granada https://t.co/bjwSmrs081"	2020-06-26 15:25:04	es		0.0	0.0		Andalucía Emprende Granada	Ayudamos a impulsar tu proyecto empresarial y hacer crecer tu negocio. Creemos en el talento y la iniciativa emprendedora que fomentan la economía y el empleo.	9817.0	5318.0	1372.0	2805.0	154.0	False		
