Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@LaPazColombiani	"Este país es la GAVER, en otros países por muy pobres que sean tienen sus máquinas y dan los reportes, aquí no, aquí se las dan de Europeos y no hay nada, ni una mentira saben echar.
Esto se tiene que acabar, o lo acaba el #Covid_19 o se acaba como sea, Basta de tanta Negligencia"	2020-04-03 19:55:30	es		0.0	0.0	@LaPazColombiani	La Paz, Dijo Colombianito.🕊 🇨🇴 🐝	"ANTIURIBISTA || Cuenta dedicada a la Justicia y la Paz. Una cosa es ser Manso y otra muy distinta es ser Menso.
#QuedateEnTuCasa 🏡 #CuarentenaTotal"	73889.0	59746.0	4813.0	18880.0	34.0	False		
@radioyskl	"El Viceministro de Salud, Carlos Alvarenga, afirmó que se ha mejorado la capacidad en toma de muestras de COVID-19. 

@JavierYSKL https://t.co/eWLUsXSzlo"	2020-04-03 19:55:30	es	SV	0.0	0.0	@radioyskl	Radio YSKL	En El Salvador, YSKL La Poderosa, durante 64 años ha forjado su prestigio como estación líder en noticias, deportes, entretenimiento y servicio a la Comunidad.	155313.0	451.0	900.0	153090.0	358.0	False		
@marianerraiz	¡Se volvió viral! Excelente tutorial de un neumólogo de NY que atiende a pacientes críticos con COVID-19 https://t.co/LzTILeHFaW a través de @miamidiario	2020-04-03 19:55:30	es		0.0	0.0		Marianella Arráiz	Amo la Democracia,no tolero el abuso,detesto el Comunismo.Alegre de espíritu y feliz de naturaleza pero muy centrada en cuanto a injusticias se trata	94192.0	40477.0	1589.0	5544.0	31.0	False		
@REYMARRERO	".@jhoenderjimenez, responsable de @VPAgro, afirma que los productores venezolanos se encuentran en una grave emergencia, pues además del esfuerzo que hacen para seguir produciendo, en medio de la pandemia del Covid-19,el régimen les quitó el combustible
#SinAlimentosNoHayVida https://t.co/zWPkbtX8jG"	2020-04-03 19:55:29	es		0.0	0.0		Reinaldo Marrero	"Coordinador Político @VP_Carabobo, Construyendo #ElMejorCarabobo

#LibertadParaMarrero"	24061.0	2767.0	10724.0	11519.0	17.0	False		
@GabrielNRochaO	@tumbaburross buenas tardes tumba burros, en el Hospital civil de la ciudad de Culiacán, Sinaloa, no tiene para hacer la prueba de covid 19, nosotros los pobres, no podemos pagar una prueba que como mínimo cuestan 4,500 pesos, como le vale madre a AMLO. Saludos	2020-04-03 19:55:29	es		0.0	0.0	@tumbaburross	Gabriel Rocha		674.0	337.0	93.0	10.0	0.0	False		
@_puratura	"El general Igor Konashenkov, portavoz del Ministerio de Defensa de Rusia, amenaza a ""La Stampa"" y a los progres italianos por difundir fakenews fomentando la rusofobia en el marco de colaboración de Rusia con Italia frente al Covid-19: https://t.co/CKHmJO64bv"	2020-04-03 19:55:28	es		0.0	0.0		Il Peppino	Lector raro | Casticismo radical | Terza Posizione | Real Madrid Old School | Toros | España Neocañí	10251.0	15042.0	536.0	1154.0	11.0	False		
@Gusttyy	"Dia 15 de cuarentena. 03/04/2020.
Pandemia Covid-19.
#YoMeQuedoEnCasa #Respeto #Solidaridad #Empatia #Unidad #Familia #Amigos #Trabajo #Argentina"	2020-04-03 19:55:26	es		0.0	0.0		Gusty (Gn'R)	Soy de Racing Club. Fanático de Guns n Roses. Extraño a Fernando Peña. Escucho Metro 951. Radio la Red. No miro noticieros. Gotham Bs As	8539.0	2714.0	1017.0	194.0	4.0	False		
@RadioSportDjs	El Gobierno rectifica y recomienda ahora el uso generalizado de mascarillas https://t.co/fvvr5O2Alm ESTO LO TENÍAN Q HABER HECHO ESTA RECOMENDACIÓN DESDE EL DIA 1 DL CONOCIMIENTO DE COVID-19 COMO EN COREA DEL SUR,COMO BIEN NOS AVISARON Y EL GRUPO D INEPTOS DIJO Q NO ERA NECESARIO	2020-04-03 19:55:26	es	ES	0.0	0.0		Radio Sport Djs	Radio Deportiva y Djs para todos los amantes de la fiesta y el deporte	43948.0	205.0	2123.0	2101.0	22.0	False		
