Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@XEVATabasco	📸 Imágenes de la apertura de los parques de Walt Disney World en Orlando, Florida, pese al repunte del Covid-19 en Estados Unidos. https://t.co/3Ez9la9JFL	2020-07-12 18:39:34	es		0.0	0.0		XEVA TABASCO	"""Tradición de buena radio""."	225383.0	1747.0	1022.0	35146.0	152.0	False		
@pbi_es	"Unos 80,000 manifestantes se reunieron en Tel Aviv para expresar su enojo por las políticas fallidas de Benjamin Netanyahu y el Ministro de Finanzas Israel Katz, quien prometió ayudar a la economía de la nación durante la crisis COVID-19

""No mas juegos"" Dijeron los manifestantes https://t.co/t2qzUAvo8g"	2020-07-12 18:39:34	es		0.0	0.0		Palestina Internacional Broadcast		83.0	1.0	0.0	7.0	0.0	False		
@SilvanaYazbek	"#EleccionesGalicia12J 
Mesa electoral COVID-19 
#Elecciones2020 https://t.co/XKcClpqxcP"	2020-07-12 18:39:30	es		0.0	0.0		Silvana Yazbek 🗳💚	"Abogada. Directora Ejecutiva de @IDEMOEorg #ObservaciónElectoral todos los días #Parlamento #DerechoElectoral #Compliance 
#PaisajesDeCatamarca"	11943.0	17687.0	3762.0	3934.0	37.0	False		
@RadioBI	Reporta OMS cifra récord de casos de Covid-19 en el mundo  https://t.co/bLO9qCy6Wi #Mundo	2020-07-12 18:39:30	es		0.0	0.0		BI NOTICIAS	Información veraz y objetiva; los últimos acontecimientos minuto a minuto de México y el mundo. Síguenos en facebook: https://t.co/wYB8b2rjV3	119783.0	227.0	92.0	27997.0	125.0	False		
@DIMEdecisiones	#Recordatorio RECOVERY y Solidarity son dos de los megaensayos clínicos más importantes que se encuentran investigando alternativas de tratamiento para #Covid_19.	2020-07-12 18:39:29	es		0.0	0.0		DIME	Decisiones informadas sobre medicamentos de alto impacto financiero. Conocimiento construido por y para Latinoamérica.	709.0	393.0	145.0	819.0	8.0	False		
@msalaet62	Uso de dióxido de cloro para combatir el Covid-19 https://t.co/QcoApELq01 a través de @YouTube	2020-07-12 18:39:26	es		1.0	0.0		María Iluminada Salaet Cots	Ser en evolución consciente. Lo importante no es lo que te ocurre; sino como lo afrontas.	16344.0	73218.0	2970.0	2977.0	24.0	False		
@V_M_Noticias	Fallece noveno médico por COVID-19 en Zulia https://t.co/1GQPPX77MC	2020-07-12 18:39:24	es		0.0	0.0		VM|Noticias	"Mantente Informado del acontecer diario 
     Noticias de Venezuela y el Mundo
Desnudando la verdad, Contando Historias
                 -----*SIGUENOS*-----"	49527.0	1136.0	602.0	22205.0	53.0	False		
@TampicososTV	A partir de este fin de semana empezó una nueva modalidad en las redes sociales de @LasNoticiasTamp de @TelevisaGolfo. @jfaleman con un resumen de lo sucedido en el día y las cifras del COVID-19; @orodriguezlugo con el #ComentarioDeportivo! https://t.co/m11pnr5G6S	2020-07-12 18:39:24	es		0.0	0.0		Tampicosos! #QuédateEnCasa🕌	"Viendo y comentando la TV Local.



























































































Solo un personaje de Internet."	55371.0	519.0	449.0	5126.0	20.0	False		
@Camarillu	COVID-19 deja saldo de un millón 113 mil empleos formales perdidos al primer semestre de 2020: IMSS https://t.co/FNjFNLLd4c	2020-07-12 18:39:24	es		0.0	0.0		Luis	Entusiasta de las noticias | @imer_noticias y otros | Tuits y RTs informativos | Todo a título personal.	57108.0	25344.0	1710.0	819.0	23.0	False		
