Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@radio_cubana	Acumula Cuba 320 casos contagiados de Covid-19 (+Video) https://t.co/qCVF994FoE	2020-04-05 17:21:11	es		0.0	0.0		Radio Cubana	#RadioCubana Portal Institucional en #Internet - #Streaming de #Emisoras desde #Cuba - @radio_cubana #SonidoParaVer  - https://t.co/gzexbpVELt	28334.0	2622.0	2717.0	14508.0	121.0	False		
@JoseCampos71	"Coincido mucho con este artículo, evidentemente creo que también tiene que existir un balance por la importancia de aprender sobre las interacciones con personas de distinto pensamiento y personalidad. 
https://t.co/iHqBvjolWt"	2020-04-05 17:21:10	es	CR	0.0	0.0		José Ricardo Campos	TEC|UCR|Per Áspera Ad Astra|🚀🛰🇨🇷|Cofundador de @tecspace_cr|	3528.0	5193.0	831.0	127.0	2.0	False		
@ivanrive3	#ElDato El #Coronavirus #Covid_19 ha infectado a más de 1 millón 200 mil personas en todo el mundo, la mayoría en #EEUU., con más de 300.000 casos diagnosticados. #España 130.000 casos, es el segundo país con más contagiados, seguido de #Italia con 124.000. 1/2	2020-04-05 17:21:10	es		0.0	0.0		Iván Alfonso Rivera	Periodista venezolano - Locutor Comercial | en proceso PPD_ULA | Director de Prensa del @CLEBM_2021 y del ODDI_MÉRIDA | 04149792721 | Alterna @ivabLcdo	112269.0	13197.0	12379.0	19747.0	69.0	False		
@adr1422ac1	Ya fué todo,si nos vamos a morir todos de covid 19 voy a empezar a escribirle a esas 3 Twitteras interesantes en cuerpo y mente que me vuelan los pajaritos y que no me animo a escribirles!	2020-04-05 17:21:09	es		0.0	0.0		adria1422	No me meto a dónde no me llaman.tengo todo perfectamente descontrolado.	9066.0	13407.0	399.0	399.0	0.0	False		
@MartinA_Solorio	"@maomelca @gdehoyoswalther @lopezobrador_ Si el inventó el Covid-19. 
No queremos empresarios ninis"	2020-04-05 17:21:09	es		0.0	0.0	@maomelca	Martín Arellano	Ajeno a pleitos de egos inflados y traumas infantiles.	87963.0	3854.0	1570.0	4569.0	13.0	False		
@salsantidad	@MayorBillSaffo .Creador. No olvide el Covid 19 o Coronavirus, es una plaga o peste. Y Dios Expreso lo   siguiente en su Palabra.2 Crónica 7.14 “Si  se humillare mi pueblo, sobre el cual  mi nombre es invocado, y oraren y buscaren mi rostro, y se convirtiere de sus malos  caminos	2020-04-05 17:21:08	es		0.0	0.0	@MayorBillSaffo	@Jesucristo	iglesiadefiladelfia.sallucas55@yahoo.com	16173.0	1.0	30.0	16.0	0.0	False		
@bridgediamond	@GuiaCoyoacan @GHLicona Fomentar que la gente salga y no se quede en su casa por la pandemia covid-19 es un acto irresponsable y carente de sentido común que pone en peligro la salud de los coyoacanenses. #QuedateEnTuCasaCarajo	2020-04-05 17:21:07	es		0.0	0.0	@GuiaCoyoacan	Flora «Le Marathon»	«La patience est le courage de la vertu». Bernadin de Saint-Pierre	734.0	3057.0	1248.0	106.0	0.0	False		
@_Sombrerazo	"El diputado #JuanJavierGómezCazarín, presidente de la #JUCOPO de la LXV Legislatura local, reconoció a los grupos azucareros propietarios de los ingenios Motzorongo y La Gloria.

👉🏻https://t.co/CWQWHbUKVI https://t.co/slU5ak3iH3"	2020-04-05 17:21:07	es		0.0	0.0		El Sombrerazo	"#PalabraDeVeracruzano
-Periódico en línea-  https://t.co/Pg9JvfZAkd

• Periodismo, Cultura y Opinión •"	2752.0	97.0	385.0	127.0	1.0	False		
