Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@libertadfm991	#Ahora | Hablamos con Carolina Centeno, subsecretaria de Salud comunitaria, entornos saludables y no violentos en Ministerio de Salud Pública, para saber qué hacer ante un caso sospechoso o positivo de covid-19. En https://t.co/ymLGcE4VNG	2020-06-25 13:32:31	es		0.0	0.0		Radio Libertad	Somos la emisora de frecuencia modulada de mayor alcance de la provincia del #Chaco ¡Llevamos 31 años acompañándote!	62945.0	1469.0	482.0	6026.0	79.0	False		
@noticiasfides	#ANF La ministra de Salud, Eidy Roca, informó que 55 respiradores artificiales serán entregados la próxima semana a #SantaCruz para fortalecer la capacidad de las unidades de terapia intensiva de los hospitales Covid-19 habilitados en esa región del país. https://t.co/dVzKWWGl37	2020-06-25 13:32:30	es		0.0	0.0		Agencia Fides (ANF)	Es la primera agencia de noticias del país, fundada en 1963 por el P. José Gramunt  SJ. Es una obra de la Compañía de Jesús en Bolivia.	122055.0	1021.0	957.0	316024.0	669.0	False		
@MartinPrado_73	Letalidad Covid-19 de 0-9, 10-19, 20-29 años 0(CERO)%, de 30 a 39 años 0.2%, 40 a 49 años 0.8%, de 50 a 60 años 2%. (acá se concentra la casi totalidad de gente en edad laboral). Paramos todo por esto, por suerte el mundo ya se dio cuenta de su error. Nosotros? Tenemo'miniterio✌🏿 https://t.co/nuUfX5AdVB	2020-06-25 13:32:30	es		0.0	0.0		#Porteño🐍	IG: martinprado._	17365.0	3080.0	191.0	266.0	2.0	False		
@andonaegui56	"Las residencias de ancianos de Madrid, son la mayoría.
Será gracias a la gestión de IDA???
#PPCorrupto
Coronavirus Covid-19 https://t.co/8xEqcsNbRY"	2020-06-25 13:32:29	es		0.0	0.0		MorenaMía	Siguiendo las enseñanzas filosóficas de Manuel El Mayor, sé que mi destino es morir, aunque espero que no sea hoy porque tengo cita para la manicura.	34959.0	6387.0	991.0	974.0	7.0	False		
@AlejoEstavillo	"Luego de una ""leve"" retracción ante el Covid-19, la industria del software será ""una aplanadora gigante que va a pasarle por arriba a todo"".

Sobre los efectos de la crisis, los desafíos y las propuestas al gobierno, escribo hoy en @BUSQUEDAonline.

 https://t.co/RExurFHfm1"	2020-06-25 13:32:28	es		0.0	0.0		Alejo Estavillo	Periodista en Semanario Búsqueda // Estudiante de Economía y Comunicación	653.0	5640.0	359.0	228.0	1.0	False		
@aguilardigital_	New post: Aguilar no tiene casos positivos de Covid-19. https://t.co/TcikKA65I6	2020-06-25 13:32:28	es		0.0	0.0		Aguilar Digital	Aguilar Digital es un periódico en internet sobre la actualidad en Aguilar de la Frontera, Córdoba	7120.0	1.0	0.0	110.0	5.0	False		
@Teresa_Peyres	@unlukibastard HDLGPS, MISERABLES, DESCEREBRADOS, OJALÁ SE LOS LLEVÉ EL COVID-19 ASÍ EN MASA DE UNA .	2020-06-25 13:32:27	es		0.0	0.0	@unlukibastard	Teresa PEYRES	CARIBEÑA, FRANCESA y VENEZOLANA de corazón. VÍCTIMA DEL SOCIALISMO SIGLO XXI.	6653.0	9620.0	410.0	221.0	1.0	False		
@HELIHERRERA	IMSS-Bienestar reporta 193 casos positivos y 22 decesos por COVID-19 en comunidades indígenas https://t.co/6QRnckDfMk	2020-06-25 13:32:24	es		0.0	0.0		Helí Herrera	un hombre que sigue aprendiendo cada día	40314.0	239.0	1166.0	879.0	11.0	False		
