Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@murciaplaza_com	"Costas deniega la ampliación de las terrazas de los chiringuitos de la costa y mantiene los 20 metros 

#COVID19 #COVID-19 #EsteVirusLoParamosUnidos #coronavirus #LoEstamosConsiguiendo #NoLoTiresPorLaBorda

https://t.co/o7LXCqzNGx"	2020-06-13 15:58:00	es		0.0	0.0		Murcia Plaza	📲 Twitter oficial de Murcia Plaza. Actualidad económica, política y empresarial de la Región de Murcia. También en Facebook: https://t.co/m4IhYuc1fM	15547.0	886.0	275.0	2831.0	18.0	False		
@javanmv	Favor de leer todo el hilo. Cuidate mucho, si no lo haces tu nadie lo va a hacer. #COVID19 https://t.co/fk3civyndi	2020-06-13 15:57:58	es		0.0	0.0		José Juan	Queretano, introspectivo, tolerante, odio a la gente prepotente, me gustan las mascotas, buen amigo...Para todos todo.	61314.0	5381.0	7348.0	7906.0	12.0	False		
@DefendamsChiloe	"Como buenos chilotes , agradecemos a nuestro glorioso y poderoso 🙏 #NazarenoDeCaguach por protegernos y tenernos como la provincia de #Chile con mayor cantidad de comunas sin casos de #Covid19.! 
#SomosCultura 
#NazarenoDeCaguach ♥️ 
@radiochiloe @chilotitoCL @EChiloe https://t.co/lq9msMzZAa"	2020-06-13 15:57:50	es		0.0	0.0		❗️Defendamos Chiloé❗️	Org social por un #desarrollosostenible y humano 💙	35552.0	6380.0	6906.0	12391.0	28.0	False		
@faaaina	Cuando eres honesta, trabajadora y además sabes de lo que hablas. Gracias por estar y por ser @Yolanda_Diaz_ #SiSePuede #COVID19 https://t.co/GihJEs7KEh	2020-06-13 15:57:49	es		0.0	0.0		Fina	Curranta, resiliente y convencida de que Si Se Puede. Jamás te avergüences de aquello que te hizo fuerte.	6054.0	11586.0	1983.0	1800.0	2.0	False		
@SomosGEN	"🚨#GuerracontraelCovid19 🚨 

Clases de Zumba Online, otro sector afectado desde el inicio de la pandemia #COVID19 #QuedateEnCasaPy  

📺 12/612HD de Tigo TV 8 de Copaco 15 Claro IPTV y 12 Personal TV y Flow
💻 https://t.co/fYMaekk5tL 
📻 @universo970py https://t.co/K8KY5wgWqI"	2020-06-13 15:57:46	es		0.0	0.0		GEN	"Narrativa periodística informativa en TV y digital. 
📺 TIGO TV 12 y 612 HD / CLARO IPTV 15 / COPACO IPTV 8 / PERSONAL FLOW y DTH 12"	27010.0	420.0	41.0	39552.0	78.0	False		
@VicenteFHurtado	"@JaviMtzRdz @SantiagoVllnv @rubenantonanzas @AytoLogrono @LogronoDeporte @aavv_f @lariojacom Nuestro egoísmo y poca vergüenza:
La AAVV de El Cortijo fue de las primeras en donar la cantidad que le corresponde como barrio para celebrar sus fiestas (con sus tradicionales y autóctonas danzas) para la lucha contra el #COVID19
Y les ruego que no falten al respeto, por favor."	2020-06-13 15:57:29	es		0.0	0.0	@JaviMtzRdz	Vicente F. Hurtado	Tengo mal despertar, sobre todo cuando escribo.	12010.0	13422.0	473.0	535.0	34.0	False		
@ANDigitalOK	"(#Coronavirus-#COVID19 😷🦠🧫🔬)  

Dio negativo el hisopado que se realizó el ministro @LicDanielArroyo https://t.co/nPmr5K7xe6 https://t.co/Q69H6fvruG"	2020-06-13 15:57:26	es		0.0	0.0		ANDigital	Cuenta Oficial de la Agencia de Noticias Digital (https://t.co/tOhbRgpT1t). La Plata / Buenos Aires - Contacto: info@andigital.com.ar	67587.0	443.0	566.0	4609.0	53.0	False		
@JuanjoMirete	"#kocovid #COVID19 #coronavirus
Todos unidos con nuestros esfuerzos venceremos el #COVID19 https://t.co/vrrnu1F9mc"	2020-06-13 15:57:23	es		0.0	0.0		Juanjo Mirete	Blog personal	35.0	17.0	17.0	5.0	0.0	False		
