Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@MikeBayham	"The same people who pushed a fake Russian narrative for four years are giving Red China free pass on THEIR plague #BeijingsStooges
#coronavirus #COVID19"	2020-04-08 19:13:19	en		0.0	0.0		Mike Bayham	Born in New Orleans and raised in Chalmette- God, Country, New Orleans Saints, LSU, Houston Astros, Travel, Politics, History, Rocky & Carlos, Mardi Gras, Elvis	9302.0	1651.0	527.0	419.0	17.0	False		
@deathinageofco1	Different risks and benefits are having to be considered, from different perspectives #COVID19 https://t.co/vUX16UizIu	2020-04-08 19:13:18	en		0.0	0.0		deathinageofcovid	"Collating resources related to death, dying & bereavement in age of Covid(19). Managed by @ericaborgstrom & @Annelie3ssen
RT not endorsement"	172.0	15.0	61.0	72.0	0.0	False		
@Lifesurprisesy1	Should Government ease Social Distancing before May 30? Intel warned of #COVID19 outbreak in Nov. 2019. #COVIDー19 @JoeBiden @AmerMedicalAssn @CDCgov #NYC #ChicagoScanner #Chicago #California	2020-04-08 19:13:18	en		0.0	0.0		Terry Price	Business Consulting, Executive Coaching and Innovation Management #Leadershipdevelopment #Riskmanagement #BusinessConsulting Retweets are not endorsements	2182.0	4084.0	1040.0	1574.0	4.0	False		
@vicopem	"When the doctors leave, pls import a new president
We also need to tackle covid-419

#lockdownextension  #COVID19  #StayHome https://t.co/JXVrm8SWmz"	2020-04-08 19:13:18	en		0.0	0.0		Jacuzzi	Engineer-in-the-making|| A man needs no much introduction....🇳🇬	1367.0	5577.0	1397.0	1213.0	0.0	False		
@wellbeing_radio	"LET’S TALK PERSONAL DEVELOPMENT 

Did you catch Carey talking about #COVID19 and giving us all a new perspective on life. It is also giving us the chance to personally develop and decide who and where we want to be going forward and the other side. 

Catch Up On-Demand
🙏🏻❤️🎧❤️🙏🏻 https://t.co/JwKkMQPmPF"	2020-04-08 19:13:18	en		0.0	0.0		Wellbeing Radio	Our mission is to inspire, educate and inform our audience through positive broadcasting. Our passion is mental, physical and spiritual wellbeing.	148.0	255.0	168.0	136.0	0.0	False		
@tvgcanalocho	"Se adueña la paranoia por #COVID19 de varios estados del país

https://t.co/h6LQOYVwnB"	2020-04-08 19:13:18	es		0.0	0.0		TV Guanajuato	Manténte informado con TVGuanajuato ¡Orgullosamente Tuyo!	3694.0	348.0	267.0	1197.0	9.0	False		
@PaulRockHiggins	"More crime &amp; violence in #London Murder, rape, stabbings, home invasion, kidnapping, terrorism and more, some #COVID19 related and some just your everyday garden variety mayhem.
 #cityoflondon #urbansurvival #Yoursafety #Citylife #Combatfocused

https://t.co/eYgPTyHGjj"	2020-04-08 19:13:18	en		0.0	0.0		Paul 'Rock' Higgins	Cert Master Anti-Terrorism Specialist, executive protection operator, self protection instructor,author Meditations of a Modern Warrior @GroupVIPA @TacticalVipa	12371.0	2890.0	3238.0	3733.0	117.0	False		
@manicmumday	@PNDandMe #pndhour #COVID19 #StayHomeSaveLives #staysafe We have plenty to do &amp; my 9yr old daughter is happy.We have a garden luckily.I have had a few mentally challenging days &amp; at the beginning I had targets (!!) &amp; was hard on myself. It can be intense 1 on 1 with your own child!!	2020-04-08 19:13:17	en		0.0	0.0	@PNDandMe	mimi bell	Mother of one, wife, sister, daughter,aunty, survivor of postpartum psychosis, anxiety. Linguist,teacher.Follow me on my journey to stop mental health stigma.	1404.0	2950.0	4529.0	2016.0	28.0	False		
