Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@SATIarg	"#COVID19, #Coronavirus, #SATICoronavirus, #covid19ar, #covid19argentina
Todos los jueves a las 19 hs ATENEOS de Covid con expertos de @SATIarg 
Este jueves 4 de junio la Regional Protagonia.
Los esperamos!!!
Zoom: https://t.co/GHI68mhvVY
Facebook Live: https://t.co/2vYP9mAFnh https://t.co/UsnM5v8yO7"	2020-06-01 01:06:35	es		0.0	0.0		SATI	La Sociedad Argentina de Terapia Intensiva (SATI) fue fundada el 22 de Diciembre de 1972.	6349.0	1489.0	300.0	6457.0	26.0	False		
@AAP_Peru	😉🚌 El #transporte en el #Perú debe ser seguro y  sin aglomeraciones.😉😷 Protejámonos del #Covid19. #ElMotordelaReactivación @MTC_GobPeru @SunarpOficial @MINPRODUCCION @pcmperu https://t.co/vWozstscWW	2020-06-01 01:06:31	es		0.0	0.0		Asociación Automotriz del Perú	Asociación Automotriz del Perú. Gremio que promueve el desarrollo del sector automotor para lograr un transporte eficiente y seguro. Fundada en 1926.	3858.0	1519.0	478.0	1997.0	37.0	False		
@sebasugarte	#COVID19 Hoy analizamos la encrucijada que vivimos ante la llegada de la pandemia a la región metropolitana con toda su fuerza, en @meganoticiascl con @SoledadOnetto https://t.co/JYLlVGQUgL	2020-06-01 01:06:29	es		0.0	0.0		SEBASTIAN UGARTE	Médico intensivista Paspresident  FEPIMCTI (Fed Iberoamericana Med Intensiva) Jefe UCI INDISA Autor artículos-libros Viajar me apasiona Trabajo duro en lo k amo	16269.0	13822.0	1962.0	52977.0	61.0	False		
@FacundoRealista	@T13 Y así se contagio la estación espacial internacional x el #covid19 😫	2020-06-01 01:06:28	es		0.0	0.0	@T13	Facundo	Cesante en Marzo 2020, T. Audiovisual 😔	2338.0	910.0	542.0	111.0	0.0	False		
@DNISALTA	"#Coronavirus

CONMOCIÓN 

La víctima fatal más joven de la pandemia

Murió una adolescente de 14 años por el #COVID19

@alferdez @msalnacion @ginesggarcia 

#DNIsalta 

https://t.co/sAbVSz2r4d"	2020-06-01 01:06:26	es		0.0	0.0		DNI SALTA	Somos un medio de comunicación digital de Salta, Argentina. Generamos contenidos periodísticos las 24 horas y producciones audiovisuales desde nuestro estudio.	81602.0	5355.0	265.0	5720.0	34.0	False		
@ClFrena	"🔊Ayuda🤲
En antofagasta, Los arenaleas rompiendo Barrera pone a disposición una Olla Común para sus habitantes.
Contacto: 
lichakim@hotmail.com/ +56946980901
@LaOllaDeChile @DignaOlla @ComunOlla
#Antofagasta #Losarenales #OllaComun
#JuntxsSomosMasFuertes #Norte #Covid19 🌎. https://t.co/2OgnvmCbKV"	2020-06-01 01:06:20	es	CL	0.0	0.0		FrenaLaCurvaCL	Guía de iniciativas ciudadanas frente al #coronavirus, innovación social y resiliencia cívica en tiempos de pandemia.	210.0	224.0	560.0	676.0	2.0	False		
@FstseGto	¿Estás cuidando, en casa, a una persona enferma con la #COVID19? ¿O te estás cuidando a ti mismo en casa? Aprende qué puedes hacer para prevenir la trasmisión de la infección y cuándo se necesita atención médica de emergencia. 👇🏽 https://t.co/ExBKrhQLJH	2020-06-01 01:06:06	es		0.0	0.0		FSTSE GTO		1673.0	944.0	28.0	408.0	2.0	False		
@lasillarota	"¿Y dónde quedó ""lo que el pueblo mande""? Gobierno puede continuar con construcción del #TrenMaya, pese a protestas y #covid19 https://t.co/THTUcDJAri"	2020-06-01 01:06:00	es		0.0	0.0		La Silla Rota	Información y análisis con perspectiva independiente sobre política y la esfera pública. tushistorias@lasillarota.com https://t.co/yl08ANz5Bv	1681918.0	11758.0	3656.0	412257.0	3468.0	True		
