Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@NotiWorld24	"#EstadosUnidos Prueba de #COVID19
- Selecciona los sintomas
- Click en el boton REALIZAR PRUEBA
- Espera los resultados
- Bajo 0% - 40%
- Medio 41% - 69%
- Alto 70% - 100%
Cuida la salud de todos.
https://t.co/R7zuMa1cFO"	2020-06-20 20:15:02	es		0.0	0.0		notiworld24	"Somos un portal de noticias que clasifica por país todas las noticias importantes y de última hora.
Publicidad: ventas@notiworld24.com"	8889.0	49.0	1444.0	352.0	2.0	False		
@prunus_celtis	El Estado de las Autonomías ha mejorado muchas cosas en las regiones de España, pero no sirve para resolver problemas como #COVID19 . No ahora, en su momento, aprovechando la CRISIS CONSTITUYENTE que se avecina, podrían darle una vuelta los PADRES DE LA PATRIA venideros.	2020-06-20 20:15:00	es		0.0	0.0		prunus	Alea iacta est.  A quien Dios se la dé, San Pedro se la bendiga.	251.0	139.0	157.0	59.0	0.0	False		
@cadena_noticias	"#BC #Covid19 #Regional

Hay 738 casos activos, secretario de salud dijo que no es momento de reunirse a celebrar.

https://t.co/icTVMmIwyy"	2020-06-20 20:15:00	es		0.0	0.0		Cadena Noticias	Noticias, Deportes y Entretenimiento, navegación amigable y actualizada al instante.	75354.0	45.0	324.0	2990.0	39.0	False		
@Icatep_SMT	A través del portal https://t.co/42aux0rdsP te informarás sobre el desarrollo del #COVID19 en #Puebla. También conocerás el Centro de Atención, un test de autoevaluación y asistencia especializada. https://t.co/I7yvQhnuAL	2020-06-20 20:15:00	es		0.0	0.0		Icatep San Martin	Instituto de Capacitación para el Trabajo del Estado de Puebla km 4 San Martín-Tlaxcala Ejido el Tlaixco. (248) 484 40 53	208.0	0.0	1.0	0.0	0.0	False		
@ACNUREcuador	"En este #DíaDelRefugiado, rendimos homenaje a las personas refugiadas que han estado en primera línea en la lucha contra la pandemia #COVID19. Una de ellas es Layla, neonatóloga venezolana en Machala.

¡Su trabajo es fundamental para que bebés estén sanos!

#ConLosRefugiados https://t.co/xIrGtHg2xW"	2020-06-20 20:15:00	es		0.0	0.0		ACNUR Ecuador	Cuenta oficial de la Agencia de la ONU para los Refugiados en Ecuador. #ConLosRefugiados	1431.0	250.0	116.0	2099.0	9.0	False		
@lavozfrontera	"🦠 Tan solo del viernes al sábado, #Mexicali registró 21 fallecimientos por #Covid19

https://t.co/XYbhIMsrHy"	2020-06-20 20:15:00	es		0.0	0.0		La Voz dela Frontera	La Voz de la Frontera forma parte de Organización Editorial Mexicana, la compañía periodística más grande de América Latina, @OEMenLinea	108948.0	2661.0	327.0	9104.0	154.0	False		
@OPSOMSRD	"Actualmente no existe ningún 💊medicamento aprobado para prevenir la #COVID19. 
❌La automedicación y el uso indebido de fármacos puede causar efectos secundarios graves. 

➕Info👉 https://t.co/hGQxiJErVa https://t.co/EC6p69eeSY"	2020-06-20 20:15:00	es		0.0	0.0		OPS/OMS República Dominicana	Somos la Representación de OPS en RD desde 1964. Nuestro objetivo es fortalecer el acceso a la #SaludParaTodos de forma equitativa y sostenible.	902.0	206.0	107.0	2783.0	15.0	True		
@Ejercito_Div6	"Queremos evitar que nuestros soldados y campesinos tengan contagio del #Covid19, por eso el Batallón Especial, Energético y Vial N°9 de la#Brigada27 realizó charla de prevención e implementación de protocolos de seguridad. 
#SomosSuEjército https://t.co/ZcBzY49Yqk"	2020-06-20 20:15:00	es		0.0	0.0		Brigadier General Jorge Hernando Herrera Díaz	Protegemos las grandes zonas selváticas con enorme riqueza y biodiversidad, que están en Putumayo, Caquetá y Amazonas, considerados los pulmones de Colombia.	16787.0	6218.0	1335.0	14081.0	33.0	False		
