Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@reporterasnte30	"#SnteNoticias 🌐

Ante reto de nueva realidad escolar por #COVID19 🦠 organiza #SNTE ✅ #WebinarSNTE 👨‍💻🔛👩‍💻 sobre Sociedad✔️ Trabajo✔️ y Sindicalismo✔️ en tiempos del #Coronavirus

Leer Nota 👉 https://t.co/FrGW0bt1SA 👈

#FelizViernesAtodos #12DeJunio Sony #CDMX Éxito #EnVivo https://t.co/mF8Ywfe6Wz"	2020-06-12 18:01:39	es		0.0	0.0		santa fe		9692.0	199.0	170.0	352.0	2.0	False		
@VCorreaTF	"#ConsumeLocal 🥑 l Mi ""Aguacate de Oro"" de esta semana en la #Tertulia de #Canal10 ha ido para las mujeres y hombres de nuestro #SectorPrimario🇮🇨 que durante la crisis del #COVID19 han seguido trabajando para mantener el abastecimiento de productos locales frescos y de calidad https://t.co/ACQl9ffRCH"	2020-06-12 18:01:37	es	ES	0.0	0.0		Valentín Correa Gutiérrez 🇮🇨	"🏛Secretario de la Vicepresidencia Primera de la Mesa del #ParlamentodeCanarias. #IngenieroTécnicoAgrícola en https://t.co/W4niQQBiVg
https://t.co/IZtsER6xF4"	9542.0	10032.0	3533.0	907.0	2.0	False		
@CortaPorLozano	[#CortaPorLozano] ¿AMBA vuelve a la fase 1 de la cuarentena? 😷 @JuarezPaola nos cuenta toda la información al respecto 👇 #Coronavirus #Covid19 https://t.co/nATO0RhKsI	2020-06-12 18:01:36	es		0.0	0.0		Cortá por Lozano	Cuenta oficial de #CortaPorLozano Lunes a viernes 14.30hs por @telefe	20540.0	181.0	53.0	845520.0	1225.0	True		
@AlvarezMaynez	"Si el país tuviera las defunciones per capita que tiene la Ciudad de México a causa del #COVID19, México tendría más de 50 mil muertes y sería el 2o. país en el mundo (es el 7o.) con más fallecimientos.

Eso, sin contar que han ocultado 15 mil defunciones con subregistros."	2020-06-12 18:01:33	es		0.0	0.0		Jorge Álvarez Máynez	Optimista Racional / Servidor Público / Militante de las causas perdidas / No se puede vivir como si la belleza no existiera / Truth is I've always been a fool	101697.0	42247.0	299.0	47597.0	261.0	True		
@FEAI_FGR	Si un familiar fue diagnosticado de #Coronavirus #COVID19, es importante que tomes medidas para prevenir la propagación del virus. https://t.co/C89ZfA7elD	2020-06-12 18:01:32	es		0.0	0.0		Fiscalía Especializada de Asuntos Internos (FEAI)	Estamos a cargo de las investigaciones y el ejercicio de la acción penal en delitos cometidos por personal de la FGR, en ejercicio de sus funciones.	894.0	1.0	39.0	701.0	0.0	False		
@daniespinosa72	"#SNTEsalud ⚕️

‼️ALERTA‼️ El #Coronavirus #COVID19 🦠 puede entrar a tu casa 🏡 a través de bolsas de tus compras 🏪🛍️ por lo que es importante desinfectarlas 🚿 para evitar contagios 🤒

México 🔴🚦
Alto Contagio⚠️
#QuedateEnCasa

#FelizViernesAtodos #12DeJunio Sony #CDMX Éxito https://t.co/CXzYcvxrEv"	2020-06-12 18:01:30	es		0.0	0.0		dan29		3059.0	951.0	482.0	220.0	5.0	False		
@zonkisburritos	"Mascarillas de tela con ajustador metálico para la nariz, ventana para filtro interno.
@zonkisburritos +525548802899
#mexico #cdmx #mascarillas #COVID19 #cuarentena"	2020-06-12 18:01:29	es		0.0	0.0		zonkisburritos	Cooking burritos	176.0	147.0	92.0	141.0	1.0	False		
@Roxero_Chile	"🇨🇳 Twitter elimina 23.750 perfiles por difundir ""narrativas geopolíticas favorables al Partido Comunista de China"" y suspende otras 150.000 por ser ""amplificadoras"". Estas cuentas publicaban información sobre temas como las protestas de Hong Kong o Estados Unidos y el #COVID19 https://t.co/tmDptdiwBb"	2020-06-12 18:01:25	es		0.0	0.0		Roxero 🇨🇱	"Banda de Rock chilena.  
Youtube: https://t.co/KJn58CGWgR  
#Spotify  #Roxero  #Chile #Rock #Pop"	4986.0	1588.0	3882.0	2618.0	9.0	False		
