Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Redalyc	"Pueden enviarnos un correo electrónico e informarnos de esta situación: editores@redalyc.org

#ElAccesoAbiertoSalvaVidas
#Covid19"	2020-04-27 15:50:55	es		0.0	0.0	@Redalyc	Redalyc	"Sistema de Información Científica Redalyc ®
Red de Revistas Científicas. 
Acceso Abierto sin fines de lucro propiedad de la academia."	22684.0	10544.0	184.0	30877.0	539.0	False		
@padrecajica	En qué se parecen los países ricos como USA a los pobres como los de LA, en la soberbia de sus habitantes, este #COVID19 evidencia que aún no aprendemos la lección. Dios se apiade de todos los miles que estos días dejarán o dejaremos este mundo. Por favor #QuedateEnCasa	2020-04-27 15:50:55	es		0.0	0.0		Hoower Cajicá Pbro.	Sacerdote Católico y psicólogo, Mi Dios y mi todo...	936.0	279.0	9.0	767.0	1.0	False		
@Planoinforma	"México y Estados Unidos analizan el mejor momento para reactivas las cadenas industriales en el país tras la pandemia de #Covid19.
Entérate: https://t.co/FjDrgmHKGx
#Negocios
#QuédateEnCasa https://t.co/Z3ifFTRjHZ"	2020-04-27 15:50:53	es		0.0	0.0		Plano Informativo	La noticia antes que nadie. San Luis Potosí.	257056.0	167.0	806.0	144583.0	539.0	False		
@ALBERTOSTYLEE	Solo 4 Días para #INMORTAL @Nelflow Y @albertostylee  #REGGAETON #TRAP #RAP #MUSICA #REGGAE #AMOR #DIA #NOCHE #PERREO #CUARENTENA #COVID19 @dembow_inc @lrivero887 https://t.co/JBQ56Oc3EU	2020-04-27 15:50:50	es		0.0	0.0		Alberto Stylee	info. /Flow Music/contrataciones: albertostyleeinmortal@gmail.com tel- +14075795241	18277.0	2497.0	1313.0	138028.0	283.0	False		
@FNDCol	Siga en vivo la conferencia promovida por la @FNDCol “Lineamientos de la @PGN_Col en la prevención de riesgos en procesos de contratación en el marco de la emergencia sanitaria por causa de la pandemia #COVID19 y Medidas de Control” 💻📹➡️ https://t.co/SXykl2o9Nf https://t.co/CR8Z1Medl6	2020-04-27 15:50:49	es		0.0	0.0		FND Colombia	Cuenta Oficial de la Federación Nacional de Departamentos. #YoAlzoMiVozPor las regiones. 25 años en Colombia. Director ejecutivo 👉🏻 @carloscamargoa	16814.0	14914.0	34469.0	66272.0	158.0	False		
@clay253	La pandemia nos hizo llegar obligados al 2020 de la ciencia ficción, con teletrabajo, clases virtuales, y hasta consultas de médico por videollamada. La realidad es que estas nuevas modalidades llegaron para quedarse así que a irnos acostumbrando.#COVID19 #coronavirus	2020-04-27 15:50:49	es		0.0	0.0		Claineli Oviedo	"Bibliotecóloga/Venezolana.
100% UCVista
1000 % adicta a los libros"	186.0	438.0	68.0	22.0	0.0	False		
@evaesereno	"Más del 82% de los establecimientos hosteleros de #Zaragoza están preocupados por la supervivencia de sus #empresas #COVID19 

➡️Problemas: liquidez y acceso a líneas ICO 

➡️Ayudas directas

➡️Temen recortar plantilla

#hosteleria 

via @elEconomistaes 

https://t.co/shBFf7weHr https://t.co/5UclN4n0m9"	2020-04-27 15:50:48	es		0.0	0.0		Eva Sereno	Delegada de elEconomista en Aragón	7785.0	2342.0	441.0	1028.0	13.0	False		
@CeliaSantanaR	"#Cuba: Seres supremos que salvaron a una niña del #COVID19.
La lactante avileña Lianne Pérez Echevarría, de 9 meses, es para ellos la primera experiencia de enfrentamiento directo a este mortífero virus.
 https://t.co/C6yWWk7Be0 https://t.co/omX58mRntu"	2020-04-27 15:50:48	es		0.0	0.0		Celia Santana Rodríguez💯%🇨🇺	Soy 💯%🇨🇺. Defenderé siempre las ideas martianas y fidelistas. Me gusta leer.	12113.0	10924.0	2018.0	1282.0	0.0	False		
