Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Defensagob	"Nuestras Fuerzas Armadas manteniene el nivel operativo del personal y el material, adaptando sus tareas a las medidas de protección sanitaria contra el #COVID19.
#EsteVirusLoParamosUnidos https://t.co/paC384shUf"	2020-05-22 16:54:50	es		0.0	0.0		Ministerio Defensa	Twitter Oficial del Ministerio de Defensa. Normas de uso de esta cuenta: https://t.co/nC5TbE4keQ	20891.0	4023.0	316.0	394469.0	1654.0	True		
@TiempoDCanarias	"🚫 La #desescalada llega con un mazazo laboral en las capitales canarias 

#Covid19 #Coronavirus 
https://t.co/JbVUhR06fl"	2020-05-22 16:54:47	es		0.0	0.0		Tiempo de Canarias	#Periódico #digital de #Canarias. Una forma diferente de comunicar. #Periodismo plural. #Información puntual.	115800.0	12189.0	624.0	16370.0	258.0	False		
@FEF737	@alferdez @horaciorlarreta @ginesggarcia @nkreplak @Kicillofok @DrDanielGollan @diegosantilli @Mauro_lpv @DrCKambourian @drclaudiosalud @edufeiok @robdnavarro @juan_amorin @C5N @LucasGhi @AndreasKalcker BASTA de #CuarentenaTotal Cierren todos los accesos a las villas por 15 dias nadie entra ni sale, le proveen comida con el ejército y hacen testeos aislando infectados. Usen DIOXIDO DE CLORO para tratar el #Covid19, y dejen al resto del pais su VIDA NORMAL. BASTA DEL NOM DE SOROS	2020-05-22 16:54:43	es		0.0	0.0	@FEF737	Dr. Anónimo	"#CuidemosVacaMuerta
#StopChemtrails 
#CierrenFronteras 
#MascarasParaTodos
#COVID19 
La OMS es a la SALUD lo que el FMI es a la ECONOMÍA"	44794.0	61921.0	1730.0	632.0	3.0	False		
@ipscuba	Proyectos #LGBTI en #Cuba articulan iniciativas frente a la #COVID19. La entrega de #alimentos y productos de aseo, además del acompañamiento a personas vulnerables como #mujeres trans, con #VIH/sida y mayores de 60 años, son algunas de sus acciones.👉🏽https://t.co/gNWbDYchyZ https://t.co/ivmrlbJpZX	2020-05-22 16:54:43	es		0.0	0.0		IPS Cuba	Corresponsalía de prensa extranjera acreditada en La Habana que pretende elaborar y brindar información alternativa sobre la isla.	12629.0	1379.0	941.0	6730.0	198.0	False		
@martinoticias	"MINSAP: Suman 81 los fallecidos en Cuba por COVID-19 
#Cuba #Pandemia #COVID19 #Coronavirus
https://t.co/OPtdnTba9X"	2020-05-22 16:54:42	es		0.0	0.0		Radio Televisión Martí	https://t.co/dV5LBnofdc Es una plataforma que brinda informaciones originadas dentro de Cuba y reporta el acontecer noticioso mundial.	100672.0	1063.0	3659.0	22768.0	393.0	False		
@BC_DIF	🔴 #EnVivo https://t.co/bn6uUUdrPs | Como todos los días inicia la transmisión de la información más importante en Baja California. #GobiernoEnMarchaBC #QuédateEnCasa #Coronavirus #COVID19	2020-05-22 16:54:41	es		0.0	0.0		DIF Baja California	Sistema para el Desarrollo Integral de la Familia en Baja California	1763.0	257.0	225.0	1817.0	7.0	False		
@emelovite	@omarfayad Buenas acciones que ayudan a las y los Hidalguenses bien Sr. Gobernador #OperativoEscudo ante el #COVID19	2020-05-22 16:54:39	es		0.0	0.0	@omarfayad	Emevi Halcon H2		465.0	327.0	55.0	6.0	0.0	False		
@gsalazardesimon	"@Minsa_Peru  le hara caso al CDC? Las pruebas serológicas ""demuestran si Ud. ha tenido anteriormente una infección por el virus"". ""No deberían utilizarse pruebas de anticuerpos para diagnosticar si una persona actualmente tiene #COVID19"".
 https://t.co/LY6LrT7JTS via @CDCgov"	2020-05-22 16:54:38	es		0.0	0.0	@Minsa_Peru	Glicella	"Ph.D. Cellular and Molecular Pharmacology.
Postdoctoral Research Scientist @Columbia / OB-GYN Dept. (@ColumbiaWomens).
Proudly Peruvian."	274.0	50.0	90.0	42.0	0.0	False		
