Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@mataale	"A medida que invadimos los frágiles ecosistemas del 🌎, aumenta el contacto ente los seres humanos y especies animales portadoras de enfermedades infecciosas.

Conoce 7️⃣ factores que aceleran la aparición de zoonosis como la #COVID19. https://t.co/rnceKoRhNN https://t.co/ITO0nrqAwL"	2020-07-09 14:52:40	es		0.0	0.0		alejandro mata		2917.0	573.0	855.0	453.0	1.0	False		
@JuanjoOA27	"🔴#DÍA9 #FINdeCuarentena
#ATENCIÓN #LOÚLTIMO 
La ministra de producción #RocioBarrios dio #Positivo a #Covid19 https://t.co/JjrW9olwam"	2020-07-09 14:52:38	es		0.0	0.0		🇵🇪Juanjo! O. Adrianzén😷🇵🇪	"Hoy salí a caminar con Dios, si no regreso es porque me fuí con EL!!🙏
#YoMeQuedoEnCasa"	16200.0	4211.0	1317.0	152.0	1.0	False		
@CanterasGdc	"Ante la prevención del #COVID19 que se realiza en todo el territorio nacional, el jefe de #GDC Darío Vivas llegó a la Comuna Victoria, parroquia #Antímano con jornada de limpieza, embellecimiento y desinfección.

@GDC_Informa

#SaludYProtecciónPopular 
 https://t.co/8qHB2cplMj"	2020-07-09 14:52:34	es		1.0	0.0		Canteras GDC	"Empresa pública al servicio del pueblo venezolano con más de 35 años de funcionamiento.
Ente adscrito Gobierno del Distrito Capital (GDC)"	139.0	69.0	89.0	206.0	0.0	False		
@elperiodicoaqui	"‼️ Estas son las nuevas medidas de alivio en la Comunitat Valenciana frente al #COVID19

➡️Cambios de aforo y otras medidas en aulas de universidades, ocio, bares, restaurantes, cultura, autoescuelas... 👇 https://t.co/BSrYarO627"	2020-07-09 14:52:32	es		0.0	0.0		El Periódico de Aquí	El periódico independiente, plural y comarcal de referencia en la Comunitat Valenciana / Periòdic independent, plural i comarcal de referència valencià	91806.0	3959.0	4209.0	9942.0	246.0	False		
@abi_bolivia	#Ultimo El representante de la @UNODCBolivia, Thierry Rostan, entrega al Gobierno insumos sanitarios y equipos de bioseguridad para la lucha contra el #COVID19 en las cárceles del país. https://t.co/ObuarUccXK	2020-07-09 14:52:29	es		0.0	0.0		ABI Bolivia	ABI es la agencia de noticias oficial de Bolivia. Difunde información las 24 horas, todos los días del año. También puede seguirnos en https://t.co/Fu62j2l2tV	109638.0	8.0	271.0	42318.0	237.0	False		
@ANacionalMed	"Estamos muy interesados en saber cómo se encuentran durante la #pandemia, participa en esta #encuesta. Tú respuesta nos ayudará a tener una imagen + clara acerca de las alteraciones del gusto y el olfato, así como de otros síntomas relacionados a #COVID19
https://t.co/Pok5oEJMqe https://t.co/r972lwbD6P"	2020-07-09 14:52:14	es		0.0	0.0		ANMM		7138.0	402.0	24.0	8495.0	50.0	False		
@RedLopezDiaz	El titular de @SaludGobPue, @JAntonioMtzGa confirma un acumulado de 12 mil 429 casos positivos de #COVID19 a lo largo de la pandemia, mil 264 casos activos, 874 hospitalizados y de estos 148 conectados a ventilador mecánico. Suman ya mil 778 defunciones. https://t.co/7HoCJON3LA	2020-07-09 14:52:13	es		0.0	0.0		Javier López Díaz Personal	Todos Somos Reporteros. Reporte aquí, o en FB Javier López Díaz y en la RED Whatsapp 2222382990 https://t.co/o1RUtVrtuT	13471.0	181.0	732.0	70581.0	120.0	False		
@AAdrigutic	"Guía para organizar elecciones en tiempos de #COVID19 
El Departamento para la Cooperación y Observación Electoral de la @OEA_oficial ofrece esta herramienta fundamental para la celebración de elecciones seguras, limpias y transparentes. Imperdible https://t.co/L2J2Cw5XQE https://t.co/IrLB6miyVP"	2020-07-09 14:52:10	es		0.0	0.0		Adriana Gutierrez	Colombian | Internationalist | Working mom | Runner | MA in Global Policy @SAISHopkins. All comments are personal opinions.	1035.0	2396.0	266.0	138.0	0.0	False		
