Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@metro_sin	"@FrancoBassoSotz Yo asistí a un funeral por #COVID19 
Sólo dejaron entrar a 5 personas, sin ceremonia, personal del cementerio lo bajó de la carroza y bajaron el féretro de inmediato, ni hablar de abrir el cajón.

No me embarga trsiteza, pero si la rabia."	2020-06-22 15:32:34	es		0.0	0.0	@FrancoBassoSotz	Metro de Santiago Sin Censura #StayTheFuckAtHome	Metro sin censura para los que creen que putear a un CM sirve de algo. Manténgase tras la linea amarilla y no impida el cierre de puertas o será puteado.	2310.0	777.0	33.0	1955.0	1.0	False		
@PetroamazonasEP	"#RehabilitaciónEfectiva | El @SNAI_Ec realiza varias acciones para detectar, tratar y prevenir el #COVID19 en la población penitenciaria. El objetivo principal es precautelar la vida de las personas privadas de la libertad (#PPL).
#AEcuadorLoSacamosTodos https://t.co/ZxzjVaKcdy"	2020-06-22 15:32:29	es	EC	0.0	0.0		Petroamazonas EP	Empresa pública de exploración y explotación de hidrocarburos del #Ecuador.	48475.0	9114.0	373.0	26629.0	82.0	True		
@damifarm	#Argentina #COVID19 100 días la economía destruida, 50% pobreza y nos tenemos que organizar. Gobierno de Científicos https://t.co/qmNhNfAcDF	2020-06-22 15:32:28	es		0.0	0.0		Damian Granja	"Argentino  🇦🇷  Profesión Auditor. 
Liberal
Socio Refundador San Lorenzo de Almagro. 
Amanece que no es poco.
RT no es aprobación."	70579.0	93138.0	1589.0	1538.0	3.0	False		
@MinSaludGuate	"Autoridades de la Dirección de Área de Salud de Ixcán entrega caretas y lentes de bioseguridad al personal de salud, comadronas registradas y facilitadores comunitarios, con la finalidad de contribuir con la prevención de #COVID19. 

#MSPAS https://t.co/IMeSDghHYG"	2020-06-22 15:32:27	es		0.0	0.0		Ministerio de Salud	Ministerio de Salud Pública y Asistencia Social de Guatemala.	30236.0	650.0	191.0	96182.0	220.0	True		
@elperiodic	#COVID19 | Tras 100 días de estado de alarma repasamos el coste de las ayudas impulsadas por el Gobierno https://t.co/xEFov9D9jT	2020-06-22 15:32:26	es		0.0	0.0		elperiodic.com	"#Periódico digital de la #Comunidad #Valenciana.  La más amplia información local de los pueblos de la #Comunitat Valenciana.

https://t.co/MqWx4bXz9K"	159631.0	448.0	1469.0	8061.0	282.0	False		
@Tu_IMSS_TAM	"En el #SanoRetorno la prevención del #COVID19 es primordial durante la actividad laboral. ♻️ 

Conoce los riesgos y medidas que se deben tomar en una carnicería para la #NuevaNormalidad. 

🔗 https://t.co/HkGRFjSCj3 https://t.co/OT5SHkzvtm"	2020-06-22 15:32:23	es		0.0	0.0		IMSS Tamaulipas	#IMSS Tamaulipas	9018.0	3417.0	107.0	1224.0	14.0	False		
@DDDSE_	"#Tips Aumenta el uso obligatorio de cubrebocas y mascarillas en espacios públicos. 
No dejes que entre en contacto con superficies que puedan estar contaminadas, pisos, mesas, bolsos.
#COVID19 #Seguridad #Cubrebocas"	2020-06-22 15:32:19	es		0.0	0.0		DDD Soluciones Estratégicas	Creemos que todos los equipos son capaces de incrementar exponencialmente su productividad y rentabilidad. ¡Con nuestra garantía pueden lograrlo!	37.0	0.0	55.0	9.0	0.0	False		
@mariomasanaw	Hacen más testeos y encuentran más positivos. Si no hubieran casos no encontrarían positivos. Lo que significa que el virus circula libre en la comunidad. Porque no repiten los testeos al azar en Constitución, Retiro y Once?? eso es importante #coronavirus #COVID19	2020-06-22 15:32:17	es		0.0	0.0		mario masana wilson	Médico infectólogo, epidemiólogo y Magister en Salud Pública	190.0	33.0	53.0	10.0	1.0	False		
