Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@jorgeivan31	"El mundo supera los 10 millones de casos de #COVID19

El número de casos confirmados de Covid-19 en el mundo llegó este domingo a los 10 millones, mientras que se registran más de 499 mil muertes, según Universidad Johns Hopkins.

https://t.co/km8H2an8Mb https://t.co/UIxVeYp4lB"	2020-06-28 17:27:26	es		0.0	0.0		Jorge Bermudez	"Docente de Secundaria, Ingeniero Electrónico, y Lic. en Ciencias de la Educación, negocio propio, nacido en #CdMx
Me dicen Ing. Gato 😸"	10448.0	2313.0	2641.0	1089.0	5.0	False		
@Montesdelacaste	"Nos alegra anunciarte que estamos prestando nuestro servicio de alojamiento y estamos cumpliendo con un estricto protocolo de bioseguridad. 

.#Quindiooferta #Quindioteespera #Quindiobioseguro 
#Hotel #Turismo #Bussines  #Emprendedoresunidos #Covid19 #Cuarentena #Coronavirus https://t.co/cYi23mZ8ys"	2020-06-28 17:27:26	es	CO	0.0	0.0		MontesDeLaCastellana	Hotel Boutique ubicado en el sitio más exclusivo de Armenia. 21 Habitaciones.	2324.0	552.0	149.0	463.0	21.0	False		
@Alhernandez0208	Cuando la vida cambia para hacerse más dura, tú cambia para volverte más fuerte💪🏼. No olvides que el autocuidado😷🤲🏼💦disminuye el riesgo de contagio por #COVID19🦠. #GuardianesDeVida #ApadrinaLaVida	2020-06-28 17:27:14	es		0.0	0.0		Alexandra hernandez	🇨🇴Asesora Alcaldía de Cali. opinión personal. mamá, abogada constitucionalista	166.0	938.0	160.0	66.0	0.0	False		
@FernandoRLorenz	"@TheNBAHustle America - American countries with highest #Covid19 death numbers:

USA 127.495
Brazil 57.103
Mexico 26.381
Peru 9.135
Canada 8.516
Chile 5.347
Ecuador  4.720
Colombia 2.939
Argentina 1.207
Bolivia 970"	2020-06-28 17:27:04	es		0.0	0.0	@TheNBAHustle	Fernando Lorenz🇧🇷	🇧🇷Paulista e Paulistano nato. Fotógrafo, viajante, empresário, católico e designer! J´écris et parle quatre langues. Patriot. Derechista.	8840.0	14243.0	466.0	202.0	8.0	False		
@PatriciaStambuk	La sabiduría de la tierra y de quienes pueden interpretarla. Florece la quila y nos llega la peste. Antigua creencia mapuche del anuncio de las desgracias. #COVID19 #CulturaMapuche https://t.co/f2A9rT2fSg	2020-06-28 17:26:51	es		0.0	0.0		Patricia Stambuk	Periodista, escritora. “Rosa Yagán” “Violeta Parra“ “Rongo” “Iorana &Goodbye”“1520. Cuentos del Estrecho de Magallanes”.	556.0	626.0	97.0	346.0	0.0	False		
@gigisito	Put.. mascarilla 😷 #COVID19 #FelizDomingo https://t.co/vPSaFhW0WP	2020-06-28 17:26:36	es		0.0	0.0		JΩRGΣ ΠΔULΔ	Entre más te odio más te amo. Snapchat: gigimonchito Wsp: 0987266777 / 0995191043	2788.0	410.0	231.0	187.0	2.0	False		
@EmbaCubaPeru	"#Perú🇵🇪: Médico peruano graduado en #Cuba🇨🇺 atiende gratis desde hace tres años y no se detiene pese a la #COVID19: ""Me motiva que la gente sea agradecida. No pretendo ser un héroe, me gusta lo que hago y ayudo a la población"" https://t.co/HoRIRlIcqZ│Vía @larepublica_pe https://t.co/aDpp9vdfh8"	2020-06-28 17:26:36	es		0.0	0.0		Embajada de Cuba en el Perú	Embajada de #Cuba🇨🇺 en el #Perú🇵🇪│Seguidores de #FidelCastro	14726.0	7092.0	1216.0	3720.0	54.0	False		
@DeporteGobPue	Si tienes discapacidad auditiva, el @Gob_Puebla pone a tu disposición el número 2215579406 con el que a través de un mensaje en WhatsApp podrá solicitar el servicio de videollamada para recibir orientación ante una emergencia ocasionada por el #COVID19. https://t.co/koUOCsuXcB	2020-06-28 17:26:34	es		0.0	0.0		Instituto Poblano del Deporte	Cuenta Oficial del Instituto Poblano del Deporte en Puebla.	1694.0	890.0	40.0	2398.0	13.0	False		
