Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@LorenaPradoF	Tanta es la falta de seriedad del gobierno que ya no sorprende. #COVID19 #Chile #Piñera  #Mañalich	2020-06-02 15:20:46	es		0.0	0.0		Lorena Prado Fuentes	⚖ 🐱	88.0	507.0	119.0	62.0	0.0	False		
@UnidadVictimas	La misión estratégica de la @UnidadVictimas acompaña a las comunidades #Jiw de los municipios de #PuertoConcordia y #Mapiripán del #Meta, para que reciban una atención oportuna, en emergencia #COVID19, en el marco de sus usos y costumbres. #PrevencionyAcción #JuntosEnLaDistancia https://t.co/onovXcykc5	2020-06-02 15:20:43	es		0.0	0.0		Unidad Víctimas	Trabajamos por la atención y reparación de las víctimas del conflicto🇨🇴. @RamonRguezA, director general. #UnidosPorLasVíctimas #JuntosEnLaDistancia	77817.0	9053.0	40.0	96555.0	381.0	True		
@jcerdalimon	Medicos del Ministerio de Salud @Salud_Ec atediendo pacientes #covid19 en su aislamiento domiciliario. Me parece una accion importante ya que el hospital en Lago Agrio esta al tope.@Gobersucumbios @MinGobiernoEc https://t.co/pMXtDeHz9k	2020-06-02 15:20:40	es		0.0	0.0		Johnson Cerda	Working on climate change and Indigenous Peoples rights. Ecuatoriano - kichwa amazónico. Piraña mikuk runa!	8100.0	3001.0	1568.0	1169.0	24.0	False		
@revolucionJ1979	El sistema que se ha implantado en el mundo, guerra, hambre, ahora guerra bacteriologic viruz que tarda mas 800 años evolucionar  dejando una estela de muertes  es hora de cambiar el sistema y hora de cambiar todos. #COVID19 #EEUUDictaduraRacista #FloydProtests #CBCPatria21 https://t.co/fVOz2DZswt	2020-06-02 15:20:33	es		0.0	0.0		Poder del pueblo 🕊✌🇳🇮🌎	Cese la filosofía del despojo y cesará la filosofía de la guerra. Fidel Castro.	2069.0	2642.0	1090.0	1074.0	0.0	False		
@MercerSpain	"En directo, @Michel14052016, director del área de #wealth de #MercerEspaña, hablando sobre el sistema de pensiones de España, en el webinar de @efpa_es sobre el impacto del #Covid19 en el #bienestar #financiero y sistemas de #pensiones privados

#webinarefpa24 https://t.co/VbT7xIjL17"	2020-06-02 15:20:32	es		0.0	0.0		Mercer España	Welcome to Brighter	1440.0	673.0	586.0	828.0	41.0	False		
@opsoms	"......¿Por qué? Porque somos una región 🌎 de desigualdades masivas. Hay muchas más personas que no pueden acceder a una atención médica adecuada y de calidad que quienes sí pueden acceder.....""  - @DirOPSPAHO #COVID19"	2020-06-02 15:20:28	es		0.0	0.0	@opsoms	OPS/OMS	Trabajamos cada día con los países de la Región 🌎 para mejorar y proteger la salud de la población. Oficina regional de @WHO #SaludParaTodos #COVID19	41889.0	9930.0	3334.0	359127.0	1736.0	True		
@pinguinodiario	🔴75 nuevos muertos: Chile supera otro máximo diario y bordea los 1.200 fallecidos por Covid-19 https://t.co/kdmtXIwHGU #coronavirus #COVID19 https://t.co/PX3Y3SdhwT	2020-06-02 15:20:14	es		0.0	0.0		pinguinodiario	Plataforma comunicacional más grande de la patagonia chileno argentina. Pingüino Multimedia: papel digital, web, televisión y radio ¡Síguenos en redes!	111283.0	1062.0	1959.0	29294.0	270.0	True		
@DilianCifuentes	@An0nymous_GT Como a el CACIF YA LE URGE REABRIR no le importa que estemos en el tiempo pas vulnerable del #COVID19  no importa quien muera deberían de esperar un poco mas	2020-06-02 15:20:13	es		0.0	0.0	@An0nymous_GT	Dilian cifuentes	el amor a mi Familia	94.0	175.0	74.0	1.0	0.0	False		
