Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@ferrikoltz	"Dice el Presidente Insolentemente Bruto @sanchezcastejon que el rescate/ayuda de la UE (140.000M.€) es el 60% del PIB de 2019 (1.244.757M.€). No sabe ni cual es el PIB del pais que gobierna.
#CoronavirusARV #COVID19 #paro #28Julio 
https://t.co/9mzWNzwQGd"	2020-07-28 12:32:41	es		0.0	0.0		Ferrikoltz	Yo y mis circunstancias.	2563.0	488.0	97.0	25.0	4.0	False		
@defenvirasoro	"😷SIMPLES ACTOS PARA DETENER EL COVID-19
🦠FRENAR EL VIRUS ES RESPONSABILIDAD DE TODOS 💪

#concienciasocial
#Responsabilidad
#COVID19
#alviruslofrenamosentretodos https://t.co/bnlFYy4UrR"	2020-07-28 12:32:41	es		0.0	0.0		Defensoría del Pueblo Virasoro	Órgano independiente que actúa con plena autonomía funcional.  Con la misión de atender, orientar, y asesorar en el ejercicio de los derechos a la comunidad.	82.0	4.0	72.0	16.0	0.0	False		
@idisalud	".@pfizer_spain, patrocinador de la Fundación #IDIS, anuncia el inicio de los ensayos clínicos en fase 2/3 del candidato vacunal contra el #COVID19.
Lee el #Hilo en detalle 👇 https://t.co/hvNlF6kRWP"	2020-07-28 12:32:37	es		0.0	0.0		Fundación IDIS	Desde la Fundación IDIS trabajamos para mejorar la sanidad y aplaudimos el compromiso de la #SanidadPrivada con la salud en la lucha frente al coronavirus	26238.0	9097.0	5601.0	9649.0	191.0	False		
@PC_Colima	"#Importante
Para evitar el aumento de contagios por #Covid19 en Colima, lo más importante es quedarnos en casa.
Si requieres salir de tu hogar para realizar actividades esenciales, utiliza cubrebocas para aminorar el riesgo de contagio. https://t.co/XLb3HZJveR"	2020-07-28 12:32:35	es		0.0	0.0		Protección Civil	Unidad Estatal de Protección Civil Colima	7262.0	48.0	26.0	19606.0	214.0	False		
@PeriodicoToledo	#Toledo El Teatro de Rojas trabaja ya en la nueva programación para afianzar la reactivación cultural de la ciudad “con la máxima proyección” #Covid19 #Coronavirus https://t.co/jwmgjLED7l	2020-07-28 12:32:32	es		0.0	0.0		Noticias Toledo	📌🙅 Al servicio de Toledo y sus gentes. 📢 Calidad, rigor, objetividad y  exclusividad. 🌐 Grupo de Comunicación ▶️ @La_Cerca Noticias Castilla-La Mancha.	28372.0	758.0	212.0	849.0	28.0	False		
@PeriodicoAB	#España #CLM El próximo curso escolar en la provincia de Albacete contará con 63 comedores escolares tras la inclusión de 4 nuevos servicios @gobjccm #Covid19 #Coronavirus https://t.co/6gnVObLkc1	2020-07-28 12:32:32	es		0.0	0.0		Noticias Albacete	📌🙅 Al servicio de Albacete y sus gentes. 📢 Calidad, rigor, objetividad y  exclusividad. 🌐 Grupo de Comunicación ▶️ @La_Cerca Noticias Castilla-La Mancha.	30671.0	923.0	571.0	1399.0	18.0	False		
@sinchiruna	"@JeanineAnez Adelanta el aguinaldo de la renta dignidad, pero usted no garantiza que los adultos mayores puedan llegar sanos y salvo hasta navidad.
¿No sería mejor invertir en UTIs que eviten sus muertes por falta de oxígeno?
¿Que tal si les regala una prueba #covid19 preventiva?"	2020-07-28 12:32:30	es		0.0	0.0	@JeanineAnez	Emmanuel 🇧🇴	Bolivian interested in space, innovation, strategy, fintech, diplomacy, politics and COVID-19 #Bolivia	1924.0	2556.0	5002.0	657.0	2.0	False		
@Plenilunias	Se informa porcentaje de cambio diario de casos estimados y tendencia #COVID19 en #México al 27/07/2020 https://t.co/dM81znuHdI	2020-07-28 12:32:29	es		0.0	0.0		Plenilunia.com	Aquí encontrarás información enfocada a la salud, en especial salud integral de la mujer 💁‍♀️. #equidad #bienestar #prevención #estilodevida #saludpública	41575.0	326.0	290.0	1339.0	17.0	False		
