Author	Content	Date	Language	Location	Number of Likes	Number of Retweets	In Reply To	Author Name	Author Description	Author Statuses Count	Author Favourites Count	Author Friends Count	Author Followers Count	Author Listed Count	Author Verified	Longitude	Latitude
discrete	string	time	discrete	discrete	continuous	continuous	discrete	discrete	string	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous
class	meta title=True	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta	meta
@Joselmoctezuma	"En Puebla, el  🚦por #COVID19 se mantiene en rojo 🔴

Cuídate, por ti y tus seres queridos #CubrebocasObligatorio 😷 ¡Úsalo! https://t.co/7VYYtZiEPi"	2020-07-31 13:26:51	es		0.0	0.0		JOSÉL Moctezuma	"Contando Historias 📝
Soy reportero. Para volar no necesitarás alas. ¡Carpe Diem!"	33718.0	3332.0	2344.0	5549.0	66.0	False		
@LuciaACN_Cuba	Si algo ha dejado claro estos casi cinco meses de enfrentamiento a la #COVID19 en #Cuba, es la importancia de la responsabilidad individual para contener la transmisión de tan peligrosa enfermedad, que ya ha contagiado en el mundo a más de 16 millones de habitantes. @ACN_Cuba https://t.co/iskfC2i0Uz	2020-07-31 13:26:46	es		0.0	0.0		Lucia C. Martin Martin	Comunicadora Social, periodista, millennials, optimista a pesar de todo y con una dilatada confianza en el mejoramiento humano	1160.0	886.0	107.0	105.0	10.0	False		
@andmar261	"Las fiestas de adolescentes en uno de lugares donde mas renta hay en #EEUU, Greenwich, Connecticut, está viendo un repunte de los casos de #COVID19 

Son fiestas de jóvenes que se gradúan en escuelas privadas de la zona 

vía @nytimes 
https://t.co/rBj3BPpx46"	2020-07-31 13:26:40	es		0.0	0.0		Andrea	Journalist in @Audiomercados	813.0	185.0	730.0	110.0	0.0	False		
@jerue103	Aquí la entrevista a la Dra Andrea Quezada @andreaquezadaa, que trabaja en un lab de biosegurodad nivel 3 para buscar una prueba de bajo costo para la #COVID19 https://t.co/JyJWvaDkDT	2020-07-31 13:26:24	es		0.0	0.0		Jesús M Rueda Becerril	PhD in (astro)physics | Love hiking, climbing & biking | Mexicano 🇲🇽 | if_then_else | @MexiCiencia || Views here are my own	2105.0	1665.0	599.0	238.0	2.0	False		
@ProteCivilAvila	"#COVID19 Seguimos haciendo la revisión semanal de las estructuras montadas en el Hospital Nuestra Señora de Sonsoles y en el Centro de Salud Ávila Sur-Oeste
Revisamos, reparamos y/o cambiamos los anclajes, tornillería, cableado,... para que sigan estando totalmente operativas https://t.co/caNsdAuPG1"	2020-07-31 13:26:18	es		0.0	0.0		Protección Civil Ávila	"Cuenta Oficial de la Agrupación de Voluntarios de Protección Civil del Ayuntamiento de Ávila @Ayto_Avila
Web: https://t.co/UAavkfBcup…"	20932.0	15481.0	63.0	5665.0	55.0	False		
@Arahalaldia	"#Covid19 #OcioyPrevención #CodoconCodo
EL AYUNTAMIENTO DE ARAHAL PONE EN FUNCIONAMIENTO UNA NUEVA CAMPAÑA DE INFORMACIÓN ANTE LA PREVENCIÓN DEL COVID19.
A partir de este fin de semana encontraremos en los bares, restaurantes y terrazas de nuestra localidad. https://t.co/35S5R9Jh3V"	2020-07-31 13:26:17	es		0.0	0.0		Arahal al Día	Toda la actualidad de Arahal. Síguenos en Facebook e Instagram, Arahalaldia. En radio, Cadena Dial Europa 99.0. En televisión, Arahal Tv, canal 39 TDT.	32902.0	837.0	253.0	3303.0	31.0	False		
@Lopez_Guadron	"Si no te puedes conectar a la hora especificada no te preocupes que las clases quedan grabadas para que ingreses en el momento que puedas. 
#SiempreMásParaLosDemás #educacion #covid19 #k #&amp; #SoyArrupe #AlertaCOVID19SV @ColPadreArrupe @lrivasleiva @Liliam542013 @Renebibliofici1"	2020-07-31 13:25:53	es		0.0	0.0	@Lopez_Guadron	Héctor López	Docente de Ciencias Sociales	3725.0	1905.0	393.0	481.0	8.0	False		
@MINSAPCuba	"|Información diaria|
Se confirmaron 11 nuevos casos de #COVID19, para un acumulado de 2 608 en #Cuba

164 positivos activos
163 con evolución clínica estable
0 pacientes en estado grave
1 paciente en estado crítico
87 fallecidos 
2 355 altas
2 evacuados

https://t.co/PisZ8irLrg https://t.co/q1gNXOwMjc"	2020-07-31 13:25:53	es		6.0	5.0		Ministerio de Salud Pública de Cuba	Ministerio de Salud Pública de la República de Cuba	9292.0	13917.0	1212.0	72233.0	189.0	False		
